epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570459690843,2019-10-07T10.48.10.843,30.695,-94.954,130.960,6.707
1570459690863,2019-10-07T10.48.10.863,30.715,-138.277,201.601,19.543
1570459690882,2019-10-07T10.48.10.882,30.734,-167.652,182.256,14.375
1570459690903,2019-10-07T10.48.10.903,30.755,-147.317,23.720,-2.576
1570459690922,2019-10-07T10.48.10.922,30.774,-127.896,-63.598,-23.201
1570459690941,2019-10-07T10.48.10.941,30.793,-112.744,-123.750,-31.021
1570459690961,2019-10-07T10.48.10.961,30.813,-89.192,-123.232,-1.372
1570459690980,2019-10-07T10.48.10.980,30.832,-76.372,27.058,16.006
1570459691001,2019-10-07T10.48.11.001,30.853,-69.680,137.515,4.604
1570459691020,2019-10-07T10.48.11.020,30.872,-60.625,61.052,-11.204
1570459691041,2019-10-07T10.48.11.041,30.893,-51.220,-46.265,-18.887
1570459691060,2019-10-07T10.48.11.060,30.912,-48.216,-59.619,-22.271
1570459691080,2019-10-07T10.48.11.080,30.932,-41.601,-36.875,-19.863
1570459691099,2019-10-07T10.48.11.099,30.951,-43.338,-6.784,-11.829
1570459691120,2019-10-07T10.48.11.120,30.972,-68.841,2.912,-6.159
1570459691139,2019-10-07T10.48.11.139,30.991,-90.564,1.220,-5.899
1570459691159,2019-10-07T10.48.11.159,31.011,-100.854,8.613,-4.405
1570459691178,2019-10-07T10.48.11.178,31.030,-105.290,2.957,-5.091
1570459691199,2019-10-07T10.48.11.199,31.051,-104.405,-20.518,-7.622
1570459691218,2019-10-07T10.48.11.218,31.070,-106.159,-29.832,-5.335
1570459691238,2019-10-07T10.48.11.238,31.090,-116.829,-21.296,1.052
1570459691257,2019-10-07T10.48.11.257,31.109,-130.244,-22.576,4.695
1570459691278,2019-10-07T10.48.11.278,31.130,-138.506,-39.482,13.491
1570459691297,2019-10-07T10.48.11.297,31.149,-178.826,-33.720,30.198
1570459691317,2019-10-07T10.48.11.317,31.169,-245.640,-11.677,37.302
1570459691336,2019-10-07T10.48.11.336,31.188,-250.320,-32.637,14.634
1570459691357,2019-10-07T10.48.11.357,31.209,-216.082,-126.052,7.271
1570459691376,2019-10-07T10.48.11.376,31.228,-199.451,-197.043,21.494
1570459691397,2019-10-07T10.48.11.397,31.249,-174.253,-128.095,32.805
1570459691416,2019-10-07T10.48.11.416,31.268,-118.186,-29.558,49.649
1570459691436,2019-10-07T10.48.11.436,31.288,-55.305,48.506,42.104
1570459691455,2019-10-07T10.48.11.455,31.307,9.162,70.244,31.098
1570459691476,2019-10-07T10.48.11.476,31.328,77.790,36.692,21.753
1570459691495,2019-10-07T10.48.11.495,31.347,140.930,-15.351,5.030
1570459691514,2019-10-07T10.48.11.514,31.366,189.680,-19.634,-11.463
1570459691534,2019-10-07T10.48.11.534,31.386,228.598,21.890,-22.912
1570459691553,2019-10-07T10.48.11.553,31.405,260.091,59.817,-24.787
1570459691574,2019-10-07T10.48.11.574,31.426,287.043,58.491,-17.530
1570459691593,2019-10-07T10.48.11.593,31.445,306.799,33.079,-10.518
1570459691613,2019-10-07T10.48.11.613,31.465,332.088,-17.973,-8.902
1570459691632,2019-10-07T10.48.11.632,31.484,356.098,-72.957,-22.774
1570459691653,2019-10-07T10.48.11.653,31.505,358.110,-111.723,-55.488
1570459691672,2019-10-07T10.48.11.672,31.524,332.500,-90.960,-77.637
1570459691692,2019-10-07T10.48.11.692,31.544,295.259,-14.482,-76.951
1570459691711,2019-10-07T10.48.11.711,31.563,286.265,82.119,-54.131
1570459691732,2019-10-07T10.48.11.732,31.584,265.107,99.055,-36.402
1570459691751,2019-10-07T10.48.11.751,31.603,225.335,-4.970,-36.326
1570459691772,2019-10-07T10.48.11.772,31.624,124.451,17.378,-13.765
1570459691791,2019-10-07T10.48.11.791,31.643,-39.482,13.567,-11.921
1570459691811,2019-10-07T10.48.11.811,31.663,-125.229,-42.043,-38.201
1570459691830,2019-10-07T10.48.11.830,31.682,-207.332,-34.710,-23.643
1570459691851,2019-10-07T10.48.11.851,31.703,-117.210,53.095,5.503
1570459691870,2019-10-07T10.48.11.870,31.722,-150.595,226.174,31.509
1570459691890,2019-10-07T10.48.11.890,31.742,-161.037,252.119,34.116
1570459691909,2019-10-07T10.48.11.909,31.761,-141.052,61.814,9.985
1570459691930,2019-10-07T10.48.11.930,31.782,-128.750,-35.427,-31.006
1570459691949,2019-10-07T10.48.11.949,31.801,-116.982,-112.363,-41.829
1570459691969,2019-10-07T10.48.11.969,31.821,-91.677,-143.628,-5.320
1570459691988,2019-10-07T10.48.11.988,31.840,-81.570,5.854,13.399
1570459692009,2019-10-07T10.48.12.009,31.861,-75.259,132.652,0.823
1570459692028,2019-10-07T10.48.12.028,31.880,-67.165,54.466,-14.939
1570459692047,2019-10-07T10.48.12.047,31.899,-58.765,-71.738,-21.402
1570459692067,2019-10-07T10.48.12.067,31.919,-52.683,-82.835,-20.655
1570459692086,2019-10-07T10.48.12.086,31.938,-40.640,-36.082,-15.335
1570459692107,2019-10-07T10.48.12.107,31.959,-32.149,19.436,-14.375
1570459692126,2019-10-07T10.48.12.126,31.978,-46.159,32.149,-15.183
1570459692147,2019-10-07T10.48.12.147,31.999,-78.689,-7.454,-17.256
1570459692166,2019-10-07T10.48.12.166,32.018,-87.957,-26.616,-12.134
1570459692186,2019-10-07T10.48.12.186,32.038,-94.680,1.738,-4.375
1570459692205,2019-10-07T10.48.12.205,32.057,-102.424,32.530,-1.753
1570459692226,2019-10-07T10.48.12.226,32.078,-109.863,21.433,-5.320
1570459692245,2019-10-07T10.48.12.245,32.097,-119.771,-6.692,-4.451
1570459692265,2019-10-07T10.48.12.265,32.117,-126.159,-28.765,2.073
1570459692284,2019-10-07T10.48.12.284,32.136,-128.720,-36.662,12.835
1570459692305,2019-10-07T10.48.12.305,32.157,-141.860,-28.552,25.091
1570459692324,2019-10-07T10.48.12.324,32.176,-192.378,-12.561,30.396
1570459692344,2019-10-07T10.48.12.344,32.196,-275.534,-25.412,19.710
1570459692363,2019-10-07T10.48.12.363,32.215,-239.893,-102.561,9.604
1570459692384,2019-10-07T10.48.12.384,32.236,-202.622,-175.152,15.854
1570459692403,2019-10-07T10.48.12.403,32.255,-198.643,-144.970,25.732
1570459692423,2019-10-07T10.48.12.423,32.275,-141.280,-71.784,29.497
1570459692442,2019-10-07T10.48.12.442,32.294,-72.119,6.387,30.229
1570459692463,2019-10-07T10.48.12.463,32.315,-16.662,44.878,10.076
1570459692482,2019-10-07T10.48.12.482,32.334,50.213,23.415,-5.000
1570459692502,2019-10-07T10.48.12.502,32.354,124.268,-17.698,-17.165
1570459692522,2019-10-07T10.48.12.522,32.374,178.720,-28.689,-33.963
1570459692542,2019-10-07T10.48.12.542,32.394,220.305,-8.049,-48.552
1570459692561,2019-10-07T10.48.12.561,32.413,252.363,17.195,-53.857
1570459692582,2019-10-07T10.48.12.582,32.434,281.509,18.384,-48.171
1570459692601,2019-10-07T10.48.12.601,32.453,306.174,21.448,-39.512
1570459692620,2019-10-07T10.48.12.620,32.472,330.686,28.079,-28.826
1570459692640,2019-10-07T10.48.12.640,32.492,356.921,32.881,-19.345
1570459692659,2019-10-07T10.48.12.659,32.511,359.924,-6.997,-29.146
1570459692680,2019-10-07T10.48.12.680,32.532,335.915,-63.338,-56.494
1570459692699,2019-10-07T10.48.12.699,32.551,305.732,-58.689,-73.369
1570459692719,2019-10-07T10.48.12.719,32.571,295.869,9.665,-60.305
1570459692738,2019-10-07T10.48.12.738,32.590,282.134,66.220,-42.287
1570459692759,2019-10-07T10.48.12.759,32.611,238.338,42.957,-33.720
1570459692778,2019-10-07T10.48.12.778,32.630,142.439,50.076,-14.588
1570459692798,2019-10-07T10.48.12.798,32.650,-17.378,-3.277,-10.473
1570459692817,2019-10-07T10.48.12.817,32.669,-95.793,-43.628,-34.101
1570459692838,2019-10-07T10.48.12.838,32.690,-195.899,36.143,-5.091
1570459692857,2019-10-07T10.48.12.857,32.709,-157.378,124.848,15.869
1570459692877,2019-10-07T10.48.12.877,32.729,-147.698,195.808,18.857
1570459692897,2019-10-07T10.48.12.897,32.749,-158.552,192.713,24.482
1570459692917,2019-10-07T10.48.12.917,32.769,-133.140,44.055,12.409
1570459692936,2019-10-07T10.48.12.936,32.788,-124.131,-10.747,-18.826
1570459692957,2019-10-07T10.48.12.957,32.809,-119.223,-51.128,-34.649
1570459692976,2019-10-07T10.48.12.976,32.828,-95.061,-115.686,-11.052
1570459692996,2019-10-07T10.48.12.996,32.848,-82.180,-31.479,7.622
1570459693015,2019-10-07T10.48.13.015,32.867,-76.311,92.942,-0.518
1570459693036,2019-10-07T10.48.13.036,32.888,-68.598,48.902,-14.695
1570459693055,2019-10-07T10.48.13.055,32.907,-60.061,-59.009,-19.177
1570459693075,2019-10-07T10.48.13.075,32.927,-56.341,-68.994,-19.588
1570459693094,2019-10-07T10.48.13.094,32.946,-46.357,-45.503,-16.555
1570459693115,2019-10-07T10.48.13.115,32.967,-33.674,-14.710,-15.091
1570459693134,2019-10-07T10.48.13.134,32.986,-37.607,19.192,-13.979
1570459693154,2019-10-07T10.48.13.154,33.006,-69.055,22.454,-13.765
1570459693173,2019-10-07T10.48.13.173,33.025,-87.271,4.131,-11.082
1570459693192,2019-10-07T10.48.13.192,33.044,-87.256,-1.768,-4.970
1570459693213,2019-10-07T10.48.13.213,33.065,-95.183,18.994,-0.625
1570459693232,2019-10-07T10.48.13.232,33.084,-103.491,37.439,-1.738
1570459693252,2019-10-07T10.48.13.252,33.104,-110.213,8.780,-6.387
1570459693272,2019-10-07T10.48.13.272,33.124,-120.762,-25.854,-5.046
1570459693292,2019-10-07T10.48.13.292,33.144,-126.433,-49.909,2.744
1570459693311,2019-10-07T10.48.13.311,33.163,-130.076,-55.640,17.805
1570459693332,2019-10-07T10.48.13.332,33.184,-153.201,-32.851,32.393
1570459693351,2019-10-07T10.48.13.351,33.203,-239.268,1.174,30.655
1570459693371,2019-10-07T10.48.13.371,33.223,-280.503,-40.229,12.988
1570459693390,2019-10-07T10.48.13.390,33.242,-215.488,-144.024,8.872
1570459693411,2019-10-07T10.48.13.411,33.263,-202.927,-191.250,21.860
1570459693430,2019-10-07T10.48.13.430,33.282,-183.720,-123.415,26.966
1570459693450,2019-10-07T10.48.13.450,33.302,-114.466,-38.918,33.643
1570459693469,2019-10-07T10.48.13.469,33.321,-45.716,34.817,26.707
1570459693490,2019-10-07T10.48.13.490,33.342,7.957,53.506,8.628
1570459693509,2019-10-07T10.48.13.509,33.361,76.052,20.000,-4.588
1570459693529,2019-10-07T10.48.13.529,33.381,141.052,-25.686,-19.284
1570459693548,2019-10-07T10.48.13.548,33.400,189.802,-31.966,-36.479
1570459693569,2019-10-07T10.48.13.569,33.421,225.808,-5.259,-48.826
1570459693588,2019-10-07T10.48.13.588,33.440,252.363,14.085,-50.122
1570459693608,2019-10-07T10.48.13.608,33.460,278.811,19.558,-43.948
1570459693627,2019-10-07T10.48.13.627,33.479,302.820,25.259,-33.430
1570459693648,2019-10-07T10.48.13.648,33.500,333.216,19.253,-24.939
1570459693667,2019-10-07T10.48.13.667,33.519,357.043,2.774,-26.250
1570459693688,2019-10-07T10.48.13.688,33.540,352.454,-33.354,-41.738
1570459693707,2019-10-07T10.48.13.707,33.559,326.098,-63.369,-62.043
1570459693727,2019-10-07T10.48.13.727,33.579,303.430,-37.027,-65.991
1570459693746,2019-10-07T10.48.13.746,33.598,295.899,40.183,-44.527
1570459693767,2019-10-07T10.48.13.767,33.619,287.043,90.747,-25.991
1570459693786,2019-10-07T10.48.13.786,33.638,229.832,99.040,-12.149
1570459693805,2019-10-07T10.48.13.805,33.657,103.887,85.015,0.991
1570459693825,2019-10-07T10.48.13.825,33.677,-43.765,-53.902,-17.881
1570459693844,2019-10-07T10.48.13.844,33.696,-106.966,-85.838,-39.268
1570459693865,2019-10-07T10.48.13.865,33.717,-195.518,42.790,-2.073
1570459693884,2019-10-07T10.48.13.884,33.736,-133.125,136.601,14.040
1570459693904,2019-10-07T10.48.13.904,33.756,-146.479,197.012,16.143
1570459693923,2019-10-07T10.48.13.923,33.775,-158.857,175.595,22.058
1570459693944,2019-10-07T10.48.13.944,33.796,-141.753,31.265,9.878
1570459693963,2019-10-07T10.48.13.963,33.815,-128.491,-3.979,-17.393
1570459693983,2019-10-07T10.48.13.983,33.835,-116.372,-55.899,-28.460
1570459694002,2019-10-07T10.48.14.002,33.854,-93.796,-94.497,-3.598
1570459694023,2019-10-07T10.48.14.023,33.875,-80.930,12.500,10.640
1570459694042,2019-10-07T10.48.14.042,33.894,-72.500,109.619,-1.311
1570459694063,2019-10-07T10.48.14.063,33.915,-62.500,38.872,-16.448
1570459694082,2019-10-07T10.48.14.082,33.934,-53.247,-60.168,-22.332
1570459694102,2019-10-07T10.48.14.102,33.954,-48.674,-63.689,-22.241
1570459694121,2019-10-07T10.48.14.121,33.973,-40.351,-27.073,-20.457
1570459694142,2019-10-07T10.48.14.142,33.994,-35.381,-0.488,-18.872
1570459694161,2019-10-07T10.48.14.161,34.013,-60.549,-2.683,-15.518
1570459694181,2019-10-07T10.48.14.181,34.033,-90.488,-19.787,-12.012
1570459694200,2019-10-07T10.48.14.200,34.052,-92.195,-12.012,-5.259
1570459694221,2019-10-07T10.48.14.221,34.073,-96.418,18.064,-2.546
1570459694240,2019-10-07T10.48.14.240,34.092,-102.576,26.707,-4.756
1570459694260,2019-10-07T10.48.14.260,34.112,-107.470,-6.189,-8.704
1570459694279,2019-10-07T10.48.14.279,34.131,-113.095,-38.841,-7.759
1570459694300,2019-10-07T10.48.14.300,34.152,-118.034,-46.631,1.768
1570459694319,2019-10-07T10.48.14.319,34.171,-124.863,-33.140,16.021
1570459694339,2019-10-07T10.48.14.339,34.191,-145.381,-15.808,29.573
1570459694358,2019-10-07T10.48.14.358,34.210,-215.686,12.790,35.655
1570459694377,2019-10-07T10.48.14.377,34.229,-261.799,1.463,20.854
1570459694398,2019-10-07T10.48.14.398,34.250,-216.326,-71.143,10.427
1570459694417,2019-10-07T10.48.14.417,34.269,-194.939,-150.030,16.997
1570459694438,2019-10-07T10.48.14.438,34.290,-183.277,-153.567,20.152
1570459694457,2019-10-07T10.48.14.457,34.309,-131.692,-101.311,26.479
1570459694477,2019-10-07T10.48.14.477,34.329,-78.704,-13.491,26.189
1570459694496,2019-10-07T10.48.14.496,34.348,-24.451,44.253,13.155
1570459694517,2019-10-07T10.48.14.517,34.369,48.018,37.287,4.817
1570459694536,2019-10-07T10.48.14.536,34.388,118.445,6.829,-8.979
1570459694556,2019-10-07T10.48.14.556,34.408,169.604,9.131,-24.802
1570459694575,2019-10-07T10.48.14.575,34.427,208.384,28.125,-34.787
1570459694596,2019-10-07T10.48.14.596,34.448,243.186,41.174,-36.479
1570459694615,2019-10-07T10.48.14.615,34.467,276.890,36.570,-31.875
1570459694635,2019-10-07T10.48.14.635,34.487,306.204,31.082,-25.061
1570459694654,2019-10-07T10.48.14.654,34.506,330.000,23.598,-18.095
1570459694675,2019-10-07T10.48.14.675,34.527,359.954,27.713,-13.796
1570459694694,2019-10-07T10.48.14.694,34.546,366.220,11.997,-21.341
1570459694714,2019-10-07T10.48.14.714,34.566,343.003,-36.875,-40.396
1570459694733,2019-10-07T10.48.14.733,34.585,318.369,-63.079,-60.335
1570459694754,2019-10-07T10.48.14.754,34.606,304.741,-24.421,-64.162
1570459694773,2019-10-07T10.48.14.773,34.625,275.518,48.232,-51.357
1570459694793,2019-10-07T10.48.14.793,34.645,238.613,45.076,-43.338
1570459694813,2019-10-07T10.48.14.813,34.665,150.244,33.598,-21.860
1570459694833,2019-10-07T10.48.14.833,34.685,-13.323,-24.954,-9.405
1570459694852,2019-10-07T10.48.14.852,34.704,-103.034,-50.366,-33.643
1570459694873,2019-10-07T10.48.14.873,34.725,-205.076,38.049,-11.372
1570459694892,2019-10-07T10.48.14.892,34.744,-139.268,107.652,1.296
1570459694912,2019-10-07T10.48.14.912,34.764,-139.512,147.988,14.756
1570459694931,2019-10-07T10.48.14.931,34.783,-174.055,201.768,25.107
1570459694950,2019-10-07T10.48.14.950,34.802,-144.405,60.549,17.241
1570459694971,2019-10-07T10.48.14.971,34.823,-123.506,-0.107,-16.128
1570459694990,2019-10-07T10.48.14.990,34.842,-112.058,-55.518,-38.491
1570459695010,2019-10-07T10.48.15.010,34.862,-89.497,-102.165,-7.485
1570459695029,2019-10-07T10.48.15.029,34.881,-79.192,20.640,7.988
1570459695050,2019-10-07T10.48.15.050,34.902,-72.561,105.030,-8.918
1570459695069,2019-10-07T10.48.15.069,34.921,-63.186,17.317,-25.061
1570459695089,2019-10-07T10.48.15.089,34.941,-58.171,-71.646,-28.796
1570459695108,2019-10-07T10.48.15.108,34.960,-55.412,-82.012,-27.744
1570459695129,2019-10-07T10.48.15.129,34.981,-47.241,-56.707,-25.823
1570459695148,2019-10-07T10.48.15.148,35.000,-34.756,-31.326,-22.881
1570459695168,2019-10-07T10.48.15.168,35.020,-41.387,-16.296,-18.064
1570459695188,2019-10-07T10.48.15.188,35.040,-78.643,-7.409,-15.198
1570459695208,2019-10-07T10.48.15.208,35.060,-92.012,6.997,-6.997
1570459695227,2019-10-07T10.48.15.227,35.079,-99.405,15.991,-4.680
1570459695248,2019-10-07T10.48.15.248,35.100,-104.527,5.960,-8.262
1570459695267,2019-10-07T10.48.15.267,35.119,-108.415,-15.274,-9.771
1570459695287,2019-10-07T10.48.15.287,35.139,-118.262,-21.082,-6.235
1570459695306,2019-10-07T10.48.15.306,35.158,-126.204,-33.384,-0.838
1570459695327,2019-10-07T10.48.15.327,35.179,-127.043,-53.430,8.887
1570459695346,2019-10-07T10.48.15.346,35.198,-154.162,-44.177,21.280
1570459695366,2019-10-07T10.48.15.366,35.218,-239.619,-16.113,30.457
1570459695385,2019-10-07T10.48.15.385,35.237,-268.247,-36.265,9.817
1570459695406,2019-10-07T10.48.15.406,35.258,-221.966,-150.854,1.220
1570459695425,2019-10-07T10.48.15.425,35.277,-204.360,-236.296,13.521
1570459695445,2019-10-07T10.48.15.445,35.297,-189.055,-138.338,32.515
1570459695464,2019-10-07T10.48.15.464,35.316,-135.351,-15.427,42.576
1570459695485,2019-10-07T10.48.15.485,35.337,-70.244,28.003,42.195
1570459695504,2019-10-07T10.48.15.504,35.356,-11.372,58.765,25.015
1570459695523,2019-10-07T10.48.15.523,35.375,45.122,32.774,10.884
1570459695543,2019-10-07T10.48.15.543,35.395,109.543,-21.204,-4.878
1570459695563,2019-10-07T10.48.15.563,35.415,164.512,-39.863,-21.159
1570459695583,2019-10-07T10.48.15.583,35.435,205.991,-14.573,-33.918
1570459695602,2019-10-07T10.48.15.602,35.454,233.979,22.683,-38.933
1570459695623,2019-10-07T10.48.15.623,35.475,259.665,37.210,-33.049
1570459695642,2019-10-07T10.48.15.642,35.494,288.796,35.854,-21.707
1570459695662,2019-10-07T10.48.15.662,35.514,316.280,32.942,-12.348
1570459695681,2019-10-07T10.48.15.681,35.533,345.396,38.918,-7.790
1570459695702,2019-10-07T10.48.15.702,35.554,355.381,18.979,-15.122
1570459695721,2019-10-07T10.48.15.721,35.573,337.500,-31.799,-33.780
1570459695741,2019-10-07T10.48.15.741,35.593,307.271,-62.637,-52.591
1570459695760,2019-10-07T10.48.15.760,35.612,305.549,-32.393,-52.119
1570459695781,2019-10-07T10.48.15.781,35.633,296.250,53.628,-36.220
1570459695800,2019-10-07T10.48.15.800,35.652,261.357,89.329,-26.052
1570459695820,2019-10-07T10.48.15.820,35.672,195.579,73.201,-13.674
1570459695839,2019-10-07T10.48.15.839,35.691,69.848,43.293,2.348
1570459695860,2019-10-07T10.48.15.860,35.712,-58.750,-50.655,-13.780
1570459695879,2019-10-07T10.48.15.879,35.731,-144.177,-44.878,-21.753
1570459695899,2019-10-07T10.48.15.899,35.751,-205.473,30.198,-10.655
1570459695918,2019-10-07T10.48.15.918,35.770,-112.652,17.652,-6.479
1570459695939,2019-10-07T10.48.15.939,35.791,-148.171,134.162,14.253
1570459695958,2019-10-07T10.48.15.958,35.810,-150.427,151.189,25.076
1570459695979,2019-10-07T10.48.15.979,35.831,-127.332,57.409,12.348
1570459695998,2019-10-07T10.48.15.998,35.850,-116.723,37.942,-12.774
1570459696018,2019-10-07T10.48.16.018,35.870,-111.479,-25.534,-30.229
1570459696037,2019-10-07T10.48.16.037,35.889,-92.866,-99.710,-15.777
1570459696058,2019-10-07T10.48.16.058,35.910,-76.524,-27.561,5.076
1570459696077,2019-10-07T10.48.16.077,35.929,-68.415,74.802,1.220
1570459696096,2019-10-07T10.48.16.096,35.948,-61.829,51.616,-14.604
1570459696116,2019-10-07T10.48.16.116,35.968,-52.241,-39.710,-23.125
1570459696135,2019-10-07T10.48.16.135,35.987,-45.305,-74.238,-24.405
1570459696156,2019-10-07T10.48.16.156,36.008,-33.780,-50.610,-22.866
1570459696175,2019-10-07T10.48.16.175,36.027,-24.177,-15.869,-18.125
1570459696195,2019-10-07T10.48.16.195,36.047,-60.335,18.491,-9.634
1570459696214,2019-10-07T10.48.16.214,36.066,-92.348,23.887,-6.707
1570459696235,2019-10-07T10.48.16.235,36.087,-94.512,14.909,-2.454
1570459696254,2019-10-07T10.48.16.254,36.106,-98.628,25.838,-0.655
1570459696274,2019-10-07T10.48.16.274,36.126,-101.265,28.095,-4.116
1570459696293,2019-10-07T10.48.16.293,36.145,-102.896,-2.637,-9.162
1570459696314,2019-10-07T10.48.16.314,36.166,-110.107,-26.799,-6.555
1570459696333,2019-10-07T10.48.16.333,36.185,-122.927,-30.488,1.540
1570459696354,2019-10-07T10.48.16.354,36.206,-126.128,-37.622,10.168
1570459696373,2019-10-07T10.48.16.373,36.225,-131.448,-32.744,25.610
1570459696393,2019-10-07T10.48.16.393,36.245,-155.213,-5.518,34.771
1570459696412,2019-10-07T10.48.16.412,36.264,-225.976,8.155,28.994
1570459696433,2019-10-07T10.48.16.433,36.285,-276.799,-26.159,22.988
1570459696452,2019-10-07T10.48.16.452,36.304,-221.052,-114.177,9.909
1570459696472,2019-10-07T10.48.16.472,36.324,-202.287,-172.348,16.387
1570459696491,2019-10-07T10.48.16.491,36.343,-176.128,-143.216,15.457
1570459696512,2019-10-07T10.48.16.512,36.364,-104.192,-61.982,17.683
1570459696531,2019-10-07T10.48.16.531,36.383,-40.732,29.466,8.811
1570459696551,2019-10-07T10.48.16.551,36.403,11.753,35.640,-2.165
1570459696570,2019-10-07T10.48.16.570,36.422,85.610,3.689,-10.473
1570459696589,2019-10-07T10.48.16.589,36.441,150.960,-15.503,-22.195
1570459696610,2019-10-07T10.48.16.610,36.462,194.939,-1.936,-33.415
1570459696629,2019-10-07T10.48.16.629,36.481,230.899,36.296,-38.201
1570459696649,2019-10-07T10.48.16.649,36.501,262.302,59.604,-33.323
1570459696668,2019-10-07T10.48.16.668,36.520,288.399,54.116,-21.387
1570459696689,2019-10-07T10.48.16.689,36.541,309.146,53.491,-8.735
1570459696708,2019-10-07T10.48.16.708,36.560,333.186,43.034,3.521
1570459696729,2019-10-07T10.48.16.729,36.581,356.662,15.488,1.860
1570459696748,2019-10-07T10.48.16.748,36.600,353.369,-41.387,-24.817
1570459696768,2019-10-07T10.48.16.768,36.620,325.168,-83.247,-58.384
1570459696787,2019-10-07T10.48.16.787,36.639,300.610,-62.149,-75.518
1570459696808,2019-10-07T10.48.16.808,36.660,286.189,25.777,-65.762
1570459696827,2019-10-07T10.48.16.827,36.679,255.854,56.143,-50.610
1570459696847,2019-10-07T10.48.16.847,36.699,210.351,-1.326,-42.668
1570459696866,2019-10-07T10.48.16.866,36.718,107.637,37.546,-12.591
1570459696887,2019-10-07T10.48.16.887,36.739,-46.402,28.491,-9.527
1570459696906,2019-10-07T10.48.16.906,36.758,-114.451,-6.067,-32.027
1570459696926,2019-10-07T10.48.16.926,36.778,-170.152,33.552,-14.665
1570459696945,2019-10-07T10.48.16.945,36.797,-138.034,67.896,3.415
1570459696966,2019-10-07T10.48.16.966,36.818,-155.732,177.134,12.332
1570459696985,2019-10-07T10.48.16.985,36.837,-160.091,135.061,26.936
1570459697005,2019-10-07T10.48.17.005,36.857,-146.052,33.796,10.549
1570459697024,2019-10-07T10.48.17.024,36.876,-130.396,2.134,-24.558
1570459697045,2019-10-07T10.48.17.045,36.897,-114.771,-89.207,-37.226
1570459697064,2019-10-07T10.48.17.064,36.916,-89.024,-142.607,-2.271
1570459697084,2019-10-07T10.48.17.084,36.936,-79.131,3.780,15.137
1570459697104,2019-10-07T10.48.17.104,36.956,-73.323,123.979,1.845
1570459697124,2019-10-07T10.48.17.124,36.976,-66.326,54.680,-13.887
1570459697143,2019-10-07T10.48.17.143,36.995,-57.439,-60.595,-19.223
1570459697164,2019-10-07T10.48.17.164,37.016,-51.174,-69.116,-18.354
1570459697183,2019-10-07T10.48.17.183,37.035,-39.375,-36.631,-16.433
1570459697202,2019-10-07T10.48.17.202,37.054,-27.805,-10.610,-17.302
1570459697222,2019-10-07T10.48.17.222,37.074,-45.915,11.814,-13.537
1570459697241,2019-10-07T10.48.17.241,37.093,-83.506,14.970,-8.003
1570459697262,2019-10-07T10.48.17.262,37.114,-93.918,11.768,-4.009
1570459697281,2019-10-07T10.48.17.281,37.133,-99.421,20.579,-1.997
1570459697301,2019-10-07T10.48.17.301,37.153,-102.256,24.817,-3.674
1570459697320,2019-10-07T10.48.17.320,37.172,-102.470,0.716,-8.232
1570459697341,2019-10-07T10.48.17.341,37.193,-108.232,-24.101,-6.357
1570459697360,2019-10-07T10.48.17.360,37.212,-119.634,-30.290,0.305
1570459697380,2019-10-07T10.48.17.380,37.232,-122.957,-43.735,9.497
1570459697399,2019-10-07T10.48.17.399,37.251,-128.613,-50.381,22.454
1570459697420,2019-10-07T10.48.17.420,37.272,-180.793,-19.451,31.784
1570459697439,2019-10-07T10.48.17.439,37.291,-291.128,-1.875,22.866
1570459697459,2019-10-07T10.48.17.459,37.311,-246.204,-89.649,8.537
1570459697479,2019-10-07T10.48.17.479,37.331,-199.390,-192.439,9.771
1570459697499,2019-10-07T10.48.17.499,37.351,-194.863,-186.921,24.451
1570459697518,2019-10-07T10.48.17.518,37.370,-155.137,-85.503,31.601
1570459697539,2019-10-07T10.48.17.539,37.391,-86.890,-11.982,37.988
1570459697558,2019-10-07T10.48.17.558,37.410,-22.759,46.189,26.128
1570459697578,2019-10-07T10.48.17.578,37.430,34.939,50.625,17.698
1570459697597,2019-10-07T10.48.17.597,37.449,100.518,13.049,5.732
1570459697618,2019-10-07T10.48.17.618,37.470,156.966,-21.433,-10.564
1570459697637,2019-10-07T10.48.17.637,37.489,200.854,-12.256,-23.857
1570459697657,2019-10-07T10.48.17.657,37.509,234.253,23.491,-30.610
1570459697676,2019-10-07T10.48.17.676,37.528,262.591,50.183,-30.655
1570459697697,2019-10-07T10.48.17.697,37.549,289.360,48.232,-24.055
1570459697716,2019-10-07T10.48.17.716,37.568,309.253,39.604,-16.265
1570459697736,2019-10-07T10.48.17.736,37.588,335.930,25.091,-14.299
1570459697755,2019-10-07T10.48.17.755,37.607,356.174,-14.543,-26.067
1570459697776,2019-10-07T10.48.17.776,37.628,343.201,-82.027,-57.881
1570459697795,2019-10-07T10.48.17.795,37.647,303.826,-113.476,-88.598
1570459697814,2019-10-07T10.48.17.814,37.666,287.027,-69.253,-96.890
1570459697834,2019-10-07T10.48.17.834,37.686,281.372,11.768,-77.012
1570459697854,2019-10-07T10.48.17.854,37.706,260.152,29.543,-55.244
1570459697874,2019-10-07T10.48.17.874,37.726,205.534,49.619,-28.415
1570459697893,2019-10-07T10.48.17.893,37.745,70.686,89.863,-0.183
1570459697914,2019-10-07T10.48.17.914,37.766,-68.247,5.701,-16.372
