epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470789327,2019-10-07T13.53.09.327,1.180,1.982,-2.927,2.546
1570470789347,2019-10-07T13.53.09.347,1.200,1.905,-3.933,2.393
1570470789367,2019-10-07T13.53.09.367,1.220,2.012,-3.582,2.271
1570470789387,2019-10-07T13.53.09.387,1.240,1.997,-2.500,2.149
1570470789407,2019-10-07T13.53.09.407,1.260,2.195,-2.149,2.012
1570470789427,2019-10-07T13.53.09.427,1.280,2.073,-3.277,1.387
1570470789447,2019-10-07T13.53.09.447,1.300,1.829,-4.466,0.655
1570470789467,2019-10-07T13.53.09.467,1.320,1.616,-3.582,0.244
1570470789487,2019-10-07T13.53.09.487,1.340,1.509,-2.027,-0.198
1570470789507,2019-10-07T13.53.09.507,1.360,1.204,-1.524,-0.747
1570470789527,2019-10-07T13.53.09.527,1.380,0.869,-0.899,-1.265
1570470789547,2019-10-07T13.53.09.547,1.400,0.290,0.747,-1.402
1570470789567,2019-10-07T13.53.09.567,1.420,-0.412,3.582,-1.646
1570470789587,2019-10-07T13.53.09.587,1.440,-0.762,6.006,-2.210
1570470789607,2019-10-07T13.53.09.607,1.460,-1.265,5.030,-2.713
1570470789627,2019-10-07T13.53.09.627,1.480,-2.637,2.027,-3.064
1570470789647,2019-10-07T13.53.09.647,1.500,-6.113,0.610,-3.430
1570470789667,2019-10-07T13.53.09.667,1.520,-12.515,0.396,-3.963
1570470789687,2019-10-07T13.53.09.687,1.540,-18.857,-1.128,-4.863
1570470789707,2019-10-07T13.53.09.707,1.560,-23.963,-3.110,-7.393
1570470789727,2019-10-07T13.53.09.727,1.580,-26.784,-8.262,-11.723
1570470789747,2019-10-07T13.53.09.747,1.600,-25.290,-17.485,-14.954
1570470789767,2019-10-07T13.53.09.767,1.620,-18.171,-26.799,-17.134
1570470789787,2019-10-07T13.53.09.787,1.640,-5.396,-30.930,-17.866
1570470789807,2019-10-07T13.53.09.807,1.660,8.506,-22.576,-16.585
1570470789827,2019-10-07T13.53.09.827,1.680,21.296,-8.034,-13.933
1570470789847,2019-10-07T13.53.09.847,1.700,32.942,2.896,-11.494
1570470789867,2019-10-07T13.53.09.867,1.720,41.357,6.723,-10.290
1570470789887,2019-10-07T13.53.09.887,1.740,46.418,8.308,-10.152
1570470789907,2019-10-07T13.53.09.907,1.760,49.588,8.963,-9.787
1570470789927,2019-10-07T13.53.09.927,1.780,50.396,10.686,-8.918
1570470789947,2019-10-07T13.53.09.947,1.800,50.137,12.134,-8.552
1570470789967,2019-10-07T13.53.09.967,1.820,49.939,10.366,-8.765
1570470789987,2019-10-07T13.53.09.987,1.840,50.015,5.823,-9.848
1570470790007,2019-10-07T13.53.10.007,1.860,51.631,0.320,-11.143
1570470790027,2019-10-07T13.53.10.027,1.880,52.866,-4.162,-11.601
1570470790047,2019-10-07T13.53.10.047,1.900,50.564,-6.479,-11.997
1570470790067,2019-10-07T13.53.10.067,1.920,46.692,-4.009,-11.509
1570470790087,2019-10-07T13.53.10.087,1.940,44.604,3.049,-10.427
1570470790107,2019-10-07T13.53.10.107,1.960,45.869,8.003,-9.466
1570470790127,2019-10-07T13.53.10.127,1.980,48.628,8.628,-8.247
1570470790147,2019-10-07T13.53.10.147,2.000,50.610,9.924,-6.540
1570470790167,2019-10-07T13.53.10.167,2.020,52.012,14.040,-5.183
1570470790187,2019-10-07T13.53.10.187,2.040,51.235,16.128,-4.405
1570470790207,2019-10-07T13.53.10.207,2.060,48.140,16.113,-4.253
1570470790227,2019-10-07T13.53.10.227,2.080,43.415,12.820,-4.329
1570470790247,2019-10-07T13.53.10.247,2.100,38.918,5.899,-4.695
1570470790267,2019-10-07T13.53.10.267,2.120,35.229,-0.381,-5.534
1570470790287,2019-10-07T13.53.10.287,2.140,32.165,-4.451,-6.585
1570470790307,2019-10-07T13.53.10.307,2.160,28.841,-10.396,-7.409
1570470790327,2019-10-07T13.53.10.327,2.180,24.238,-17.134,-7.896
1570470790347,2019-10-07T13.53.10.347,2.200,18.247,-19.421,-7.912
1570470790367,2019-10-07T13.53.10.367,2.220,11.585,-18.277,-7.546
1570470790387,2019-10-07T13.53.10.387,2.240,5.107,-16.646,-7.012
1570470790407,2019-10-07T13.53.10.407,2.260,0.244,-13.034,-6.296
1570470790427,2019-10-07T13.53.10.427,2.280,-2.820,-5.152,-4.665
1570470790447,2019-10-07T13.53.10.447,2.300,-5.671,3.704,-2.729
1570470790467,2019-10-07T13.53.10.467,2.320,-8.674,9.375,-1.509
1570470790487,2019-10-07T13.53.10.487,2.340,-10.945,11.936,-1.006
1570470790507,2019-10-07T13.53.10.507,2.360,-12.698,13.079,-1.433
1570470790527,2019-10-07T13.53.10.527,2.380,-14.375,13.750,-1.738
1570470790547,2019-10-07T13.53.10.547,2.400,-16.692,13.537,-1.601
1570470790567,2019-10-07T13.53.10.567,2.420,-17.759,10.366,-2.149
1570470790587,2019-10-07T13.53.10.587,2.440,-16.402,2.302,-3.476
1570470790607,2019-10-07T13.53.10.607,2.460,-15.381,-8.445,-5.091
1570470790627,2019-10-07T13.53.10.627,2.480,-15.229,-14.726,-6.341
1570470790647,2019-10-07T13.53.10.647,2.500,-16.189,-12.027,-5.930
1570470790667,2019-10-07T13.53.10.667,2.520,-17.957,-10.137,-5.838
1570470790687,2019-10-07T13.53.10.687,2.540,-17.332,-20.015,-7.210
1570470790707,2019-10-07T13.53.10.707,2.560,-17.774,-34.909,-8.918
1570470790727,2019-10-07T13.53.10.727,2.580,-22.287,-45.762,-8.399
1570470790747,2019-10-07T13.53.10.747,2.600,-29.832,-43.338,-5.732
1570470790767,2019-10-07T13.53.10.767,2.620,-40.259,-39.345,-6.128
1570470790787,2019-10-07T13.53.10.787,2.640,-82.866,-96.784,-10.884
1570470790807,2019-10-07T13.53.10.807,2.660,-139.436,-6.555,12.713
1570470790827,2019-10-07T13.53.10.827,2.680,-115.534,214.634,10.244
1570470790847,2019-10-07T13.53.10.847,2.700,-79.055,116.296,-17.439
1570470790867,2019-10-07T13.53.10.867,2.720,-85.808,-32.881,-17.774
1570470790887,2019-10-07T13.53.10.887,2.740,-83.826,-0.290,5.229
1570470790907,2019-10-07T13.53.10.907,2.760,-51.463,55.152,16.585
1570470790927,2019-10-07T13.53.10.927,2.780,-39.893,58.582,7.149
1570470790947,2019-10-07T13.53.10.947,2.800,-43.521,3.323,-1.860
1570470790967,2019-10-07T13.53.10.967,2.820,-29.848,-15.320,-0.960
1570470790987,2019-10-07T13.53.10.987,2.840,-10.915,22.881,5.351
1570470791007,2019-10-07T13.53.11.007,2.860,0.960,46.250,7.287
1570470791027,2019-10-07T13.53.11.027,2.880,0.549,17.149,1.616
1570470791047,2019-10-07T13.53.11.047,2.900,-3.262,-18.064,-2.576
1570470791067,2019-10-07T13.53.11.067,2.920,-4.787,-11.189,-0.488
1570470791087,2019-10-07T13.53.11.087,2.940,-9.527,20.762,3.933
1570470791107,2019-10-07T13.53.11.107,2.960,-15.198,43.247,4.360
1570470791127,2019-10-07T13.53.11.127,2.980,-22.912,37.546,1.982
1570470791147,2019-10-07T13.53.11.147,3.000,-33.857,20.838,0.198
1570470791167,2019-10-07T13.53.11.167,3.020,-43.018,14.497,-1.524
1570470791187,2019-10-07T13.53.11.187,3.040,-48.384,15.061,-4.573
1570470791207,2019-10-07T13.53.11.207,3.060,-55.701,-2.393,-7.363
1570470791227,2019-10-07T13.53.11.227,3.080,-67.759,-19.543,-8.216
1570470791247,2019-10-07T13.53.11.247,3.100,-79.741,-16.951,-8.537
1570470791267,2019-10-07T13.53.11.267,3.120,-84.848,-9.482,-11.235
1570470791287,2019-10-07T13.53.11.287,3.140,-89.756,-22.073,-16.814
1570470791307,2019-10-07T13.53.11.307,3.160,-99.756,-61.250,-19.878
1570470791327,2019-10-07T13.53.11.327,3.180,-115.366,-75.457,-22.149
1570470791347,2019-10-07T13.53.11.347,3.200,-125.701,-67.043,-21.220
1570470791367,2019-10-07T13.53.11.367,3.220,-124.101,-44.466,-17.470
1570470791387,2019-10-07T13.53.11.387,3.240,-133.034,-38.613,-13.064
1570470791407,2019-10-07T13.53.11.407,3.260,-136.738,-40.701,-8.140
1570470791427,2019-10-07T13.53.11.427,3.280,-128.552,-17.668,-5.152
1570470791447,2019-10-07T13.53.11.447,3.300,-137.149,-7.774,-4.604
1570470791467,2019-10-07T13.53.11.467,3.320,-145.960,-24.710,-6.357
1570470791487,2019-10-07T13.53.11.487,3.340,-147.652,-48.994,-10.442
1570470791507,2019-10-07T13.53.11.507,3.360,-144.085,-63.476,-13.445
1570470791527,2019-10-07T13.53.11.527,3.380,-123.674,-67.454,-15.655
1570470791547,2019-10-07T13.53.11.547,3.400,-85.488,-70.793,-18.155
1570470791567,2019-10-07T13.53.11.567,3.420,-29.634,-74.009,-19.695
1570470791587,2019-10-07T13.53.11.587,3.440,41.829,-57.957,-22.439
1570470791607,2019-10-07T13.53.11.607,3.460,117.866,-11.326,-23.034
1570470791627,2019-10-07T13.53.11.627,3.480,135.274,42.210,-10.976
1570470791647,2019-10-07T13.53.11.647,3.500,144.680,88.247,2.302
1570470791667,2019-10-07T13.53.11.667,3.520,204.512,98.521,4.482
1570470791687,2019-10-07T13.53.11.687,3.540,260.335,56.799,-1.265
1570470791707,2019-10-07T13.53.11.707,3.560,287.088,-3.354,-8.125
1570470791727,2019-10-07T13.53.11.727,3.580,294.619,-23.750,-12.378
1570470791747,2019-10-07T13.53.11.747,3.600,297.683,8.491,-7.348
1570470791767,2019-10-07T13.53.11.767,3.620,291.997,64.223,5.899
1570470791787,2019-10-07T13.53.11.787,3.640,262.835,111.220,23.079
1570470791807,2019-10-07T13.53.11.807,3.660,220.107,101.220,33.293
1570470791827,2019-10-07T13.53.11.827,3.680,184.573,42.409,28.902
1570470791847,2019-10-07T13.53.11.847,3.700,160.137,-4.466,16.585
1570470791867,2019-10-07T13.53.11.867,3.720,124.345,3.735,8.552
1570470791887,2019-10-07T13.53.11.887,3.740,72.470,16.524,5.793
1570470791907,2019-10-07T13.53.11.907,3.760,14.924,-14.756,2.973
1570470791927,2019-10-07T13.53.11.927,3.780,-52.348,-38.872,-3.415
1570470791947,2019-10-07T13.53.11.947,3.800,-95.854,-26.128,-4.970
1570470791967,2019-10-07T13.53.11.967,3.820,-157.652,-59.223,-6.905
1570470791987,2019-10-07T13.53.11.987,3.840,-196.220,105.869,24.009
1570470792007,2019-10-07T13.53.12.007,3.860,-115.046,266.463,-4.070
1570470792027,2019-10-07T13.53.12.027,3.880,-89.070,17.256,-33.247
1570470792047,2019-10-07T13.53.12.047,3.900,-105.991,-110.168,-11.037
1570470792067,2019-10-07T13.53.12.067,3.920,-117.546,-15.229,5.762
1570470792087,2019-10-07T13.53.12.087,3.940,-80.579,64.482,3.506
1570470792107,2019-10-07T13.53.12.107,3.960,-30.625,63.994,-1.753
1570470792127,2019-10-07T13.53.12.127,3.980,-43.598,1.936,-4.162
1570470792147,2019-10-07T13.53.12.147,4.000,-44.192,-25.091,-3.216
1570470792167,2019-10-07T13.53.12.167,4.020,-24.207,1.341,1.280
1570470792187,2019-10-07T13.53.12.187,4.040,-10.351,22.576,6.448
1570470792207,2019-10-07T13.53.12.207,4.060,-8.064,22.088,4.665
1570470792227,2019-10-07T13.53.12.227,4.080,-14.055,-6.082,-2.896
1570470792247,2019-10-07T13.53.12.247,4.100,-28.308,-28.598,-8.826
1570470792267,2019-10-07T13.53.12.267,4.120,-43.811,-25.534,-9.695
1570470792287,2019-10-07T13.53.12.287,4.140,-55.564,-18.689,-11.677
1570470792307,2019-10-07T13.53.12.307,4.160,-70.457,-17.713,-14.665
1570470792327,2019-10-07T13.53.12.327,4.180,-85.732,-25.625,-14.634
1570470792347,2019-10-07T13.53.12.347,4.200,-97.256,-33.064,-11.585
1570470792367,2019-10-07T13.53.12.367,4.220,-119.101,-40.290,-10.061
1570470792387,2019-10-07T13.53.12.387,4.240,-133.476,-52.744,-5.915
1570470792407,2019-10-07T13.53.12.407,4.260,-117.546,-23.369,1.997
1570470792427,2019-10-07T13.53.12.427,4.280,-120.976,37.851,12.043
1570470792447,2019-10-07T13.53.12.447,4.300,-152.744,48.628,15.793
1570470792467,2019-10-07T13.53.12.467,4.320,-147.256,8.887,15.229
1570470792487,2019-10-07T13.53.12.487,4.340,-136.250,-3.735,4.741
1570470792507,2019-10-07T13.53.12.507,4.360,-157.332,-26.890,-18.811
1570470792527,2019-10-07T13.53.12.527,4.380,-157.759,-85.137,-31.707
1570470792547,2019-10-07T13.53.12.547,4.400,-140.091,-114.284,-32.439
1570470792567,2019-10-07T13.53.12.567,4.420,-101.448,-99.741,-28.277
1570470792587,2019-10-07T13.53.12.587,4.440,-40.015,-75.808,-28.780
1570470792607,2019-10-07T13.53.12.607,4.460,38.994,-50.640,-36.250
1570470792627,2019-10-07T13.53.12.627,4.480,113.841,-17.698,-43.140
1570470792647,2019-10-07T13.53.12.647,4.500,133.262,19.146,-30.473
1570470792667,2019-10-07T13.53.12.667,4.520,148.110,41.738,-14.909
1570470792687,2019-10-07T13.53.12.687,4.540,196.326,54.253,-8.750
1570470792707,2019-10-07T13.53.12.707,4.560,246.951,24.436,-9.787
1570470792727,2019-10-07T13.53.12.727,4.580,275.854,-23.201,-20.732
1570470792747,2019-10-07T13.53.12.747,4.600,284.009,-29.345,-25.838
1570470792767,2019-10-07T13.53.12.767,4.620,270.869,36.936,-14.177
1570470792787,2019-10-07T13.53.12.787,4.640,253.399,93.674,3.491
1570470792807,2019-10-07T13.53.12.807,4.660,239.665,105.488,21.494
1570470792827,2019-10-07T13.53.12.827,4.680,213.689,92.607,30.229
1570470792847,2019-10-07T13.53.12.847,4.700,188.476,57.591,22.790
1570470792867,2019-10-07T13.53.12.867,4.720,161.631,19.726,8.125
1570470792887,2019-10-07T13.53.12.887,4.740,132.500,1.402,-5.427
1570470792907,2019-10-07T13.53.12.907,4.760,91.753,-17.348,-15.854
1570470792927,2019-10-07T13.53.12.927,4.780,49.588,-62.317,-22.744
1570470792947,2019-10-07T13.53.12.947,4.800,10.930,-65.534,-21.890
1570470792967,2019-10-07T13.53.12.967,4.820,-39.680,-6.067,-14.695
1570470792987,2019-10-07T13.53.12.987,4.840,-80.991,32.774,-8.765
1570470793007,2019-10-07T13.53.13.007,4.860,-84.710,12.729,-7.759
1570470793027,2019-10-07T13.53.13.027,4.880,-108.674,-31.341,-10.229
1570470793047,2019-10-07T13.53.13.047,4.900,-149.299,39.284,3.735
1570470793067,2019-10-07T13.53.13.067,4.920,-104.009,60.579,-3.765
1570470793087,2019-10-07T13.53.13.087,4.940,-63.902,-32.927,-15.716
1570470793107,2019-10-07T13.53.13.107,4.960,-54.604,19.985,-15.640
1570470793127,2019-10-07T13.53.13.127,4.980,-49.634,116.845,-17.896
1570470793147,2019-10-07T13.53.13.147,5.000,-59.177,88.095,-12.043
1570470793167,2019-10-07T13.53.13.167,5.020,-48.674,18.628,11.418
1570470793187,2019-10-07T13.53.13.187,5.040,-23.963,28.735,14.146
1570470793207,2019-10-07T13.53.13.207,5.060,-34.985,49.299,6.052
1570470793227,2019-10-07T13.53.13.227,5.080,-38.780,-1.936,-7.180
1570470793247,2019-10-07T13.53.13.247,5.100,-31.707,-69.741,-8.186
1570470793267,2019-10-07T13.53.13.267,5.120,-31.479,-80.808,-2.226
1570470793287,2019-10-07T13.53.13.287,5.140,-26.738,-58.765,-3.399
1570470793307,2019-10-07T13.53.13.307,5.160,-27.073,-36.905,-6.524
1570470793327,2019-10-07T13.53.13.327,5.180,-41.905,-17.622,-3.399
1570470793347,2019-10-07T13.53.13.347,5.200,-62.241,1.311,1.509
1570470793367,2019-10-07T13.53.13.367,5.220,-75.884,17.256,4.756
1570470793387,2019-10-07T13.53.13.387,5.240,-83.796,28.323,5.747
1570470793407,2019-10-07T13.53.13.407,5.260,-92.866,16.997,5.564
1570470793427,2019-10-07T13.53.13.427,5.280,-104.253,-1.037,4.558
1570470793447,2019-10-07T13.53.13.447,5.300,-125.061,-23.750,0.305
1570470793467,2019-10-07T13.53.13.467,5.320,-137.119,-46.951,-3.445
1570470793487,2019-10-07T13.53.13.487,5.340,-135.579,-43.201,-5.457
1570470793507,2019-10-07T13.53.13.507,5.360,-149.405,-37.622,-2.607
1570470793527,2019-10-07T13.53.13.527,5.380,-154.680,-29.771,-0.518
1570470793547,2019-10-07T13.53.13.547,5.400,-151.982,-7.104,-3.354
1570470793567,2019-10-07T13.53.13.567,5.420,-151.113,-9.649,-8.430
1570470793587,2019-10-07T13.53.13.587,5.440,-150.732,-35.168,-15.412
1570470793607,2019-10-07T13.53.13.607,5.460,-166.875,-69.482,-22.210
1570470793627,2019-10-07T13.53.13.627,5.480,-166.341,-85.732,-14.817
1570470793647,2019-10-07T13.53.13.647,5.500,-146.235,-76.860,4.482
1570470793667,2019-10-07T13.53.13.667,5.520,-108.201,-53.079,13.338
1570470793687,2019-10-07T13.53.13.687,5.540,-51.707,-28.460,9.634
1570470793707,2019-10-07T13.53.13.707,5.560,23.018,-9.375,-2.302
1570470793727,2019-10-07T13.53.13.727,5.580,101.616,28.049,-14.390
1570470793747,2019-10-07T13.53.13.747,5.600,144.009,54.726,-16.311
1570470793767,2019-10-07T13.53.13.767,5.620,158.598,35.503,-11.540
1570470793787,2019-10-07T13.53.13.787,5.640,193.689,29.543,-5.915
1570470793807,2019-10-07T13.53.13.807,5.660,235.930,33.933,-7.287
1570470793827,2019-10-07T13.53.13.827,5.680,263.582,23.918,-10.534
1570470793847,2019-10-07T13.53.13.847,5.700,271.753,5.960,-14.878
1570470793867,2019-10-07T13.53.13.867,5.720,279.268,-7.409,-17.210
1570470793887,2019-10-07T13.53.13.887,5.740,279.970,13.034,-8.720
1570470793907,2019-10-07T13.53.13.907,5.760,265.610,51.738,1.509
1570470793927,2019-10-07T13.53.13.927,5.780,242.470,83.887,12.927
1570470793947,2019-10-07T13.53.13.947,5.800,207.805,76.265,21.082
1570470793967,2019-10-07T13.53.13.967,5.820,175.991,36.951,19.619
1570470793987,2019-10-07T13.53.13.987,5.840,153.994,-4.162,9.787
1570470794007,2019-10-07T13.53.14.007,5.860,129.573,-11.387,0.732
1570470794027,2019-10-07T13.53.14.027,5.880,86.784,-25.640,-6.235
1570470794047,2019-10-07T13.53.14.047,5.900,34.909,-50.030,-1.890
1570470794067,2019-10-07T13.53.14.067,5.920,-24.756,-41.479,0.183
1570470794087,2019-10-07T13.53.14.087,5.940,-92.835,-20.427,-1.601
1570470794107,2019-10-07T13.53.14.107,5.960,-172.668,4.893,13.796
1570470794127,2019-10-07T13.53.14.127,5.980,-158.323,170.168,29.741
1570470794147,2019-10-07T13.53.14.147,6.000,-89.329,103.796,-9.192
1570470794167,2019-10-07T13.53.14.167,6.020,-74.558,-43.887,-31.585
1570470794187,2019-10-07T13.53.14.187,6.040,-92.226,6.296,-20.107
1570470794207,2019-10-07T13.53.14.207,6.060,-109.970,76.784,5.945
1570470794227,2019-10-07T13.53.14.227,6.080,-58.857,80.701,23.491
1570470794247,2019-10-07T13.53.14.247,6.100,-41.235,89.939,10.305
1570470794267,2019-10-07T13.53.14.267,6.120,-72.409,44.390,-3.095
1570470794287,2019-10-07T13.53.14.287,6.140,-66.585,-31.677,-13.338
1570470794307,2019-10-07T13.53.14.307,6.160,-30.412,-51.966,-5.274
1570470794327,2019-10-07T13.53.14.327,6.180,-16.845,1.296,5.152
1570470794347,2019-10-07T13.53.14.347,6.200,-27.378,25.960,0.625
1570470794367,2019-10-07T13.53.14.367,6.220,-41.524,-2.622,-7.409
1570470794387,2019-10-07T13.53.14.387,6.240,-52.393,-27.576,-9.360
1570470794407,2019-10-07T13.53.14.407,6.260,-67.500,-19.848,-7.378
1570470794427,2019-10-07T13.53.14.427,6.280,-87.485,2.546,-3.598
1570470794447,2019-10-07T13.53.14.447,6.300,-96.860,21.433,-5.518
1570470794467,2019-10-07T13.53.14.467,6.320,-105.793,12.515,-11.204
1570470794487,2019-10-07T13.53.14.487,6.340,-128.521,-31.723,-15.991
1570470794507,2019-10-07T13.53.14.507,6.360,-143.765,-74.817,-16.860
1570470794527,2019-10-07T13.53.14.527,6.380,-138.201,-70.381,-14.085
1570470794547,2019-10-07T13.53.14.547,6.400,-139.970,-53.034,-11.540
1570470794567,2019-10-07T13.53.14.567,6.420,-147.165,-41.524,-10.777
1570470794587,2019-10-07T13.53.14.587,6.440,-149.741,-17.683,-7.195
1570470794607,2019-10-07T13.53.14.607,6.460,-157.470,-9.024,-4.543
1570470794627,2019-10-07T13.53.14.627,6.480,-159.497,-34.985,-9.634
1570470794647,2019-10-07T13.53.14.647,6.500,-153.308,-68.643,-14.543
1570470794667,2019-10-07T13.53.14.667,6.520,-149.070,-90.701,-18.659
1570470794687,2019-10-07T13.53.14.687,6.540,-115.168,-78.704,-7.058
1570470794707,2019-10-07T13.53.14.707,6.560,-60.701,-36.082,7.210
1570470794727,2019-10-07T13.53.14.727,6.580,5.823,-17.470,11.037
1570470794747,2019-10-07T13.53.14.747,6.600,76.189,3.064,3.613
1570470794767,2019-10-07T13.53.14.767,6.620,128.308,45.899,6.052
1570470794787,2019-10-07T13.53.14.787,6.640,148.201,65.762,12.896
1570470794807,2019-10-07T13.53.14.807,6.660,183.811,47.591,9.055
1570470794827,2019-10-07T13.53.14.827,6.680,237.851,1.829,0.366
1570470794847,2019-10-07T13.53.14.847,6.700,273.232,-34.756,-12.942
1570470794867,2019-10-07T13.53.14.867,6.720,285.320,-11.875,-23.216
1570470794887,2019-10-07T13.53.14.887,6.740,287.790,37.317,-21.418
1570470794907,2019-10-07T13.53.14.907,6.760,281.509,72.774,-7.363
1570470794927,2019-10-07T13.53.14.927,6.780,263.171,81.479,5.091
1570470794947,2019-10-07T13.53.14.947,6.800,243.399,74.482,11.479
1570470794967,2019-10-07T13.53.14.967,6.820,222.073,65.412,14.390
1570470794987,2019-10-07T13.53.14.987,6.840,202.027,25.335,8.140
1570470795007,2019-10-07T13.53.15.007,6.860,172.546,-28.674,-6.585
1570470795027,2019-10-07T13.53.15.027,6.880,135.320,-32.744,-13.765
1570470795047,2019-10-07T13.53.15.047,6.900,92.957,-15.046,-14.771
1570470795067,2019-10-07T13.53.15.067,6.920,48.369,-48.415,-19.314
1570470795087,2019-10-07T13.53.15.087,6.940,-0.015,-79.146,-23.003
1570470795107,2019-10-07T13.53.15.107,6.960,-57.165,-59.116,-23.003
1570470795127,2019-10-07T13.53.15.127,6.980,-91.067,-23.110,-14.345
1570470795147,2019-10-07T13.53.15.147,7.000,-112.043,-24.863,-7.927
1570470795167,2019-10-07T13.53.15.167,7.020,-173.415,-1.966,11.098
1570470795187,2019-10-07T13.53.15.187,7.040,-151.524,163.262,25.412
1570470795207,2019-10-07T13.53.15.207,7.060,-98.201,79.680,-1.738
1570470795227,2019-10-07T13.53.15.227,7.080,-89.009,-33.430,-17.683
1570470795247,2019-10-07T13.53.15.247,7.100,-86.006,6.814,-18.399
1570470795267,2019-10-07T13.53.15.267,7.120,-64.558,46.098,-9.009
