epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470552950,2019-10-07T13.49.12.950,0.660,0.183,0.000,-0.290
1570470552970,2019-10-07T13.49.12.970,0.680,0.076,0.564,-0.244
1570470552990,2019-10-07T13.49.12.990,0.700,0.000,0.061,-0.259
1570470553010,2019-10-07T13.49.13.010,0.720,0.137,0.213,-0.351
1570470553030,2019-10-07T13.49.13.030,0.740,0.351,0.473,-0.366
1570470553050,2019-10-07T13.49.13.050,0.760,0.518,0.412,-0.274
1570470553070,2019-10-07T13.49.13.070,0.780,0.579,0.061,-0.366
1570470553090,2019-10-07T13.49.13.090,0.800,0.640,-0.046,-0.366
1570470553110,2019-10-07T13.49.13.110,0.820,0.473,0.137,-0.305
1570470553130,2019-10-07T13.49.13.130,0.840,0.366,0.518,-0.259
1570470553150,2019-10-07T13.49.13.150,0.860,0.412,0.473,-0.229
1570470553170,2019-10-07T13.49.13.170,0.880,0.534,0.213,-0.305
1570470553190,2019-10-07T13.49.13.190,0.900,0.488,-0.122,-0.244
1570470553210,2019-10-07T13.49.13.210,0.920,0.381,0.183,-0.152
1570470553230,2019-10-07T13.49.13.230,0.940,0.427,0.945,-0.091
1570470553250,2019-10-07T13.49.13.250,0.960,0.290,1.174,-0.030
1570470553270,2019-10-07T13.49.13.270,0.980,0.351,0.183,-0.137
1570470553290,2019-10-07T13.49.13.290,1.000,0.427,0.183,-0.091
1570470553310,2019-10-07T13.49.13.310,1.020,0.412,0.884,-0.061
1570470553330,2019-10-07T13.49.13.330,1.040,0.213,0.671,-0.107
1570470553350,2019-10-07T13.49.13.350,1.060,0.046,0.152,-0.122
1570470553370,2019-10-07T13.49.13.370,1.080,0.213,0.259,-0.076
1570470553390,2019-10-07T13.49.13.390,1.100,0.412,0.686,-0.076
1570470553410,2019-10-07T13.49.13.410,1.120,0.625,0.503,-0.168
1570470553430,2019-10-07T13.49.13.430,1.140,0.655,-0.335,-0.183
1570470553450,2019-10-07T13.49.13.450,1.160,0.457,-0.335,-0.183
1570470553470,2019-10-07T13.49.13.470,1.180,0.396,0.305,-0.152
1570470553490,2019-10-07T13.49.13.490,1.200,0.229,-0.091,-0.168
1570470553510,2019-10-07T13.49.13.510,1.220,0.152,-0.305,-0.122
1570470553530,2019-10-07T13.49.13.530,1.240,0.213,0.046,-0.046
1570470553550,2019-10-07T13.49.13.550,1.260,0.091,0.122,-0.107
1570470553570,2019-10-07T13.49.13.570,1.280,0.107,-0.366,-0.152
1570470553590,2019-10-07T13.49.13.590,1.300,0.076,-0.183,-0.122
1570470553610,2019-10-07T13.49.13.610,1.320,0.198,0.732,-0.061
1570470553630,2019-10-07T13.49.13.630,1.340,0.457,0.564,-0.152
1570470553650,2019-10-07T13.49.13.650,1.360,0.503,-0.457,-0.244
1570470553670,2019-10-07T13.49.13.670,1.380,0.534,-1.006,-0.244
1570470553690,2019-10-07T13.49.13.690,1.400,0.427,-0.625,-0.229
1570470553710,2019-10-07T13.49.13.710,1.420,0.381,-0.274,-0.213
1570470553730,2019-10-07T13.49.13.730,1.440,0.305,-0.808,-0.259
1570470553750,2019-10-07T13.49.13.750,1.460,0.168,-0.625,-0.152
1570470553770,2019-10-07T13.49.13.770,1.480,0.183,-0.030,-0.030
1570470553790,2019-10-07T13.49.13.790,1.500,0.137,-0.366,-0.137
1570470553810,2019-10-07T13.49.13.810,1.520,0.137,-0.915,-0.213
1570470553830,2019-10-07T13.49.13.830,1.540,0.168,-0.838,-0.168
1570470553850,2019-10-07T13.49.13.850,1.560,0.091,-0.503,-0.061
1570470553870,2019-10-07T13.49.13.870,1.580,0.198,-0.229,-0.061
1570470553890,2019-10-07T13.49.13.890,1.600,0.198,-0.152,-0.076
1570470553910,2019-10-07T13.49.13.910,1.620,0.198,-0.518,-0.046
1570470553930,2019-10-07T13.49.13.930,1.640,0.259,-0.610,0.015
1570470553950,2019-10-07T13.49.13.950,1.660,0.183,-0.366,0.061
1570470553970,2019-10-07T13.49.13.970,1.680,0.107,-0.305,0.046
1570470553990,2019-10-07T13.49.13.990,1.700,0.076,-0.229,0.030
1570470554010,2019-10-07T13.49.14.010,1.720,0.046,-0.625,-0.015
1570470554030,2019-10-07T13.49.14.030,1.740,-0.137,-0.915,0.076
1570470554050,2019-10-07T13.49.14.050,1.760,-0.030,-0.305,0.183
1570470554070,2019-10-07T13.49.14.070,1.780,-0.030,0.427,0.168
1570470554090,2019-10-07T13.49.14.090,1.800,0.152,0.076,0.030
1570470554110,2019-10-07T13.49.14.110,1.820,0.396,-0.747,-0.046
1570470554130,2019-10-07T13.49.14.130,1.840,0.335,-1.113,-0.015
1570470554150,2019-10-07T13.49.14.150,1.860,0.000,-0.396,0.107
1570470554170,2019-10-07T13.49.14.170,1.880,-0.244,0.290,0.122
1570470554190,2019-10-07T13.49.14.190,1.900,-0.427,-0.427,0.061
1570470554210,2019-10-07T13.49.14.210,1.920,-0.549,-1.463,0.046
1570470554230,2019-10-07T13.49.14.230,1.940,-0.244,-0.518,0.183
1570470554250,2019-10-07T13.49.14.250,1.960,0.198,0.335,0.198
1570470554270,2019-10-07T13.49.14.270,1.980,0.549,-0.854,-0.046
1570470554290,2019-10-07T13.49.14.290,2.000,0.686,-2.271,-0.076
1570470554310,2019-10-07T13.49.14.310,2.020,0.549,-0.503,0.015
1570470554330,2019-10-07T13.49.14.330,2.040,0.412,0.915,0.107
1570470554350,2019-10-07T13.49.14.350,2.060,0.244,0.213,0.015
1570470554370,2019-10-07T13.49.14.370,2.080,0.030,-0.488,-0.030
1570470554390,2019-10-07T13.49.14.390,2.100,-0.152,-0.716,-0.015
1570470554410,2019-10-07T13.49.14.410,2.120,-0.152,-0.229,-0.076
1570470554430,2019-10-07T13.49.14.430,2.140,0.015,0.137,-0.015
1570470554450,2019-10-07T13.49.14.450,2.160,0.152,-0.396,-0.076
1570470554470,2019-10-07T13.49.14.470,2.180,0.168,-0.808,-0.183
1570470554490,2019-10-07T13.49.14.490,2.200,0.107,-0.488,-0.183
1570470554510,2019-10-07T13.49.14.510,2.220,0.061,-0.168,-0.137
1570470554530,2019-10-07T13.49.14.530,2.240,-0.076,-0.259,-0.213
1570470554550,2019-10-07T13.49.14.550,2.260,0.000,-0.884,-0.335
1570470554570,2019-10-07T13.49.14.570,2.280,0.015,-0.945,-0.335
1570470554590,2019-10-07T13.49.14.590,2.300,-0.137,-0.884,-0.320
1570470554610,2019-10-07T13.49.14.610,2.320,-0.015,-0.869,-0.335
1570470554630,2019-10-07T13.49.14.630,2.340,-0.229,-0.579,-0.305
1570470554650,2019-10-07T13.49.14.650,2.360,-0.229,-0.366,-0.305
1570470554670,2019-10-07T13.49.14.670,2.380,-0.229,-0.015,-0.274
1570470554690,2019-10-07T13.49.14.690,2.400,-0.274,-0.107,-0.305
1570470554710,2019-10-07T13.49.14.710,2.420,-0.229,-0.213,-0.274
1570470554730,2019-10-07T13.49.14.730,2.440,-0.274,-0.198,-0.259
1570470554750,2019-10-07T13.49.14.750,2.460,-0.152,0.213,-0.198
1570470554770,2019-10-07T13.49.14.770,2.480,0.046,0.259,-0.213
1570470554790,2019-10-07T13.49.14.790,2.500,0.137,0.213,-0.259
1570470554810,2019-10-07T13.49.14.810,2.520,0.351,-0.213,-0.290
1570470554830,2019-10-07T13.49.14.830,2.540,0.488,-0.442,-0.335
1570470554850,2019-10-07T13.49.14.850,2.560,0.579,0.168,-0.259
1570470554870,2019-10-07T13.49.14.870,2.580,0.564,0.549,-0.259
1570470554890,2019-10-07T13.49.14.890,2.600,0.366,0.396,-0.183
1570470554910,2019-10-07T13.49.14.910,2.620,0.274,1.159,0.381
1570470554930,2019-10-07T13.49.14.930,2.640,0.457,4.771,0.945
1570470554950,2019-10-07T13.49.14.950,2.660,1.189,5.625,0.686
1570470554970,2019-10-07T13.49.14.970,2.680,2.058,2.058,0.198
1570470554990,2019-10-07T13.49.14.990,2.700,2.668,1.601,0.549
1570470555010,2019-10-07T13.49.15.010,2.720,2.637,7.226,1.082
1570470555030,2019-10-07T13.49.15.030,2.740,2.287,6.540,0.686
1570470555050,2019-10-07T13.49.15.050,2.760,1.875,-0.351,0.122
1570470555070,2019-10-07T13.49.15.070,2.780,1.662,-1.616,0.198
1570470555090,2019-10-07T13.49.15.090,2.800,2.043,2.043,0.884
1570470555110,2019-10-07T13.49.15.110,2.820,2.271,4.710,1.204
1570470555130,2019-10-07T13.49.15.130,2.840,1.982,1.037,0.732
1570470555150,2019-10-07T13.49.15.150,2.860,0.960,-4.619,0.412
1570470555170,2019-10-07T13.49.15.170,2.880,-1.280,-5.762,0.869
1570470555190,2019-10-07T13.49.15.190,2.900,-4.543,-5.930,1.174
1570470555210,2019-10-07T13.49.15.210,2.920,-9.009,-8.841,1.448
1570470555230,2019-10-07T13.49.15.230,2.940,-15.198,-10.945,2.058
1570470555250,2019-10-07T13.49.15.250,2.960,-23.720,-12.226,3.003
1570470555270,2019-10-07T13.49.15.270,2.980,-32.561,-13.308,4.070
1570470555290,2019-10-07T13.49.15.290,3.000,-41.448,-10.335,4.512
1570470555310,2019-10-07T13.49.15.310,3.020,-50.838,-10.747,4.741
1570470555330,2019-10-07T13.49.15.330,3.040,-59.177,-18.171,5.152
1570470555350,2019-10-07T13.49.15.350,3.060,-67.957,-24.649,6.966
1570470555370,2019-10-07T13.49.15.370,3.080,-78.232,-27.439,6.814
1570470555390,2019-10-07T13.49.15.390,3.100,-83.552,-27.043,5.305
1570470555410,2019-10-07T13.49.15.410,3.120,-83.445,-19.284,5.442
1570470555430,2019-10-07T13.49.15.430,3.140,-75.777,-1.692,3.506
1570470555450,2019-10-07T13.49.15.450,3.160,-55.290,13.857,-5.183
1570470555470,2019-10-07T13.49.15.470,3.180,-19.604,2.241,-12.912
1570470555490,2019-10-07T13.49.15.490,3.200,16.509,-18.537,-17.591
1570470555510,2019-10-07T13.49.15.510,3.220,52.073,-24.421,-23.460
1570470555530,2019-10-07T13.49.15.530,3.240,83.582,-25.716,-28.430
1570470555550,2019-10-07T13.49.15.550,3.260,109.680,-30.610,-31.555
1570470555570,2019-10-07T13.49.15.570,3.280,131.509,-29.009,-31.753
1570470555590,2019-10-07T13.49.15.590,3.300,147.729,-17.515,-29.771
1570470555610,2019-10-07T13.49.15.610,3.320,155.793,-7.256,-26.052
1570470555630,2019-10-07T13.49.15.630,3.340,151.402,-0.686,-21.372
1570470555650,2019-10-07T13.49.15.650,3.360,138.826,3.659,-16.037
1570470555670,2019-10-07T13.49.15.670,3.380,126.799,-1.936,-10.854
1570470555690,2019-10-07T13.49.15.690,3.400,114.756,-16.113,-7.561
1570470555710,2019-10-07T13.49.15.710,3.420,101.082,-20.991,-3.628
1570470555730,2019-10-07T13.49.15.730,3.440,86.875,-5.930,1.707
1570470555750,2019-10-07T13.49.15.750,3.460,70.549,16.021,3.979
1570470555770,2019-10-07T13.49.15.770,3.480,46.128,1.021,4.390
1570470555790,2019-10-07T13.49.15.790,3.500,19.909,-22.073,2.165
1570470555810,2019-10-07T13.49.15.810,3.520,-3.872,-29.314,1.372
1570470555830,2019-10-07T13.49.15.830,3.540,-27.470,-17.149,5.274
1570470555850,2019-10-07T13.49.15.850,3.560,-50.457,6.372,10.107
1570470555870,2019-10-07T13.49.15.870,3.580,-67.393,31.113,11.631
1570470555890,2019-10-07T13.49.15.890,3.600,-79.451,21.966,8.735
1570470555910,2019-10-07T13.49.15.910,3.620,-93.796,-2.515,4.924
1570470555930,2019-10-07T13.49.15.930,3.640,-131.585,-8.247,3.735
1570470555950,2019-10-07T13.49.15.950,3.660,-131.524,64.954,13.155
1570470555970,2019-10-07T13.49.15.970,3.680,-100.991,52.637,-4.588
1570470555990,2019-10-07T13.49.15.990,3.700,-85.625,1.631,-24.512
1570470556010,2019-10-07T13.49.16.010,3.720,-87.835,1.006,-22.043
1570470556030,2019-10-07T13.49.16.030,3.740,-79.741,21.159,-8.460
1570470556050,2019-10-07T13.49.16.050,3.760,-102.576,25.610,-1.753
1570470556070,2019-10-07T13.49.16.070,3.780,-102.515,72.957,18.018
1570470556090,2019-10-07T13.49.16.090,3.800,-50.274,101.448,27.835
1570470556110,2019-10-07T13.49.16.110,3.820,-58.506,74.588,14.207
1570470556130,2019-10-07T13.49.16.130,3.840,-74.162,10.640,-1.631
1570470556150,2019-10-07T13.49.16.150,3.860,-61.296,-49.924,-5.396
1570470556170,2019-10-07T13.49.16.170,3.880,-40.655,-25.076,4.192
1570470556190,2019-10-07T13.49.16.190,3.900,-44.771,28.155,6.921
1570470556210,2019-10-07T13.49.16.210,3.920,-62.866,22.683,0.655
1570470556230,2019-10-07T13.49.16.230,3.940,-75.610,4.223,-1.890
1570470556250,2019-10-07T13.49.16.250,3.960,-85.640,5.503,-1.265
1570470556270,2019-10-07T13.49.16.270,3.980,-105.564,5.945,-0.915
1570470556290,2019-10-07T13.49.16.290,4.000,-126.250,0.488,-1.936
1570470556310,2019-10-07T13.49.16.310,4.020,-133.567,-6.753,-8.018
1570470556330,2019-10-07T13.49.16.330,4.040,-144.116,-37.241,-19.268
1570470556350,2019-10-07T13.49.16.350,4.060,-153.049,-80.976,-21.052
1570470556370,2019-10-07T13.49.16.370,4.080,-161.738,-88.841,-9.268
1570470556390,2019-10-07T13.49.16.390,4.100,-187.820,-87.973,1.753
1570470556410,2019-10-07T13.49.16.410,4.120,-184.177,-59.954,9.787
1570470556430,2019-10-07T13.49.16.430,4.140,-175.747,-26.905,-5.305
1570470556450,2019-10-07T13.49.16.450,4.160,-163.308,-59.634,-25.655
1570470556470,2019-10-07T13.49.16.470,4.180,-106.067,-87.180,-28.796
1570470556490,2019-10-07T13.49.16.490,4.200,-24.787,-48.354,-31.814
1570470556510,2019-10-07T13.49.16.510,4.220,86.585,16.707,-34.695
1570470556530,2019-10-07T13.49.16.530,4.240,167.134,69.558,-30.320
1570470556550,2019-10-07T13.49.16.550,4.260,200.579,82.363,-34.146
1570470556570,2019-10-07T13.49.16.570,4.280,260.351,63.704,-41.524
1570470556590,2019-10-07T13.49.16.590,4.300,320.107,2.668,-44.802
1570470556610,2019-10-07T13.49.16.610,4.320,348.476,-65.671,-52.530
1570470556630,2019-10-07T13.49.16.630,4.340,343.110,-72.652,-52.378
1570470556650,2019-10-07T13.49.16.650,4.360,310.168,-22.866,-35.732
1570470556670,2019-10-07T13.49.16.670,4.380,257.591,40.854,-16.570
1570470556690,2019-10-07T13.49.16.690,4.400,210.351,100.457,5.412
1570470556710,2019-10-07T13.49.16.710,4.420,169.436,120.777,17.851
1570470556730,2019-10-07T13.49.16.730,4.440,136.951,68.110,13.918
1570470556750,2019-10-07T13.49.16.750,4.460,105.229,-26.220,4.512
1570470556770,2019-10-07T13.49.16.770,4.480,76.296,-72.759,2.607
1570470556790,2019-10-07T13.49.16.790,4.500,39.070,-38.598,7.668
1570470556810,2019-10-07T13.49.16.810,4.520,3.155,37.088,9.939
1570470556830,2019-10-07T13.49.16.830,4.540,-68.537,68.369,4.131
1570470556850,2019-10-07T13.49.16.850,4.560,-188.308,67.805,5.854
1570470556870,2019-10-07T13.49.16.870,4.580,-157.576,85.915,7.500
1570470556890,2019-10-07T13.49.16.890,4.600,-99.863,-64.787,-18.003
1570470556910,2019-10-07T13.49.16.910,4.620,-91.372,-46.768,-11.448
1570470556930,2019-10-07T13.49.16.930,4.640,-83.049,86.860,14.497
1570470556950,2019-10-07T13.49.16.950,4.660,-67.607,67.515,19.116
1570470556970,2019-10-07T13.49.16.970,4.680,-63.216,9.573,11.341
1570470556990,2019-10-07T13.49.16.990,4.700,-78.948,-6.631,5.671
1570470557010,2019-10-07T13.49.17.010,4.720,-58.735,27.454,7.881
1570470557030,2019-10-07T13.49.17.030,4.740,-1.784,83.369,26.997
1570470557050,2019-10-07T13.49.17.050,4.760,-0.930,107.896,27.530
1570470557070,2019-10-07T13.49.17.070,4.780,-25.808,78.201,16.463
1570470557090,2019-10-07T13.49.17.090,4.800,-44.421,20.960,6.494
1570470557110,2019-10-07T13.49.17.110,4.820,-52.759,-2.698,5.655
1570470557130,2019-10-07T13.49.17.130,4.840,-55.137,7.866,7.470
1570470557150,2019-10-07T13.49.17.150,4.860,-68.110,3.933,3.369
1570470557170,2019-10-07T13.49.17.170,4.880,-95.899,-16.021,-1.936
1570470557190,2019-10-07T13.49.17.190,4.900,-127.607,-32.470,-4.131
1570470557210,2019-10-07T13.49.17.210,4.920,-139.695,-38.277,-1.570
1570470557230,2019-10-07T13.49.17.230,4.940,-142.073,-16.784,-5.107
1570470557250,2019-10-07T13.49.17.250,4.960,-158.720,-32.942,-11.341
1570470557270,2019-10-07T13.49.17.270,4.980,-181.372,-71.113,-12.027
1570470557290,2019-10-07T13.49.17.290,5.000,-178.369,-66.128,-11.860
1570470557310,2019-10-07T13.49.17.310,5.020,-183.323,-41.341,-18.034
1570470557330,2019-10-07T13.49.17.330,5.040,-200.076,-56.037,-29.101
1570470557350,2019-10-07T13.49.17.350,5.060,-196.418,-93.841,-28.384
1570470557370,2019-10-07T13.49.17.370,5.080,-150.625,-93.506,-10.808
1570470557390,2019-10-07T13.49.17.390,5.100,-73.079,-70.915,-2.317
1570470557410,2019-10-07T13.49.17.410,5.120,37.866,-58.491,-12.851
1570470557430,2019-10-07T13.49.17.430,5.140,150.518,-20.899,-33.095
1570470557450,2019-10-07T13.49.17.450,5.160,164.893,53.018,-33.826
1570470557470,2019-10-07T13.49.17.470,5.180,174.009,77.896,-24.405
1570470557490,2019-10-07T13.49.17.490,5.200,234.726,83.796,-20.091
1570470557510,2019-10-07T13.49.17.510,5.220,292.973,62.668,-11.280
1570470557530,2019-10-07T13.49.17.530,5.240,312.805,16.037,-15.716
1570470557550,2019-10-07T13.49.17.550,5.260,318.125,-9.375,-24.954
1570470557570,2019-10-07T13.49.17.570,5.280,313.354,3.064,-15.152
1570470557590,2019-10-07T13.49.17.590,5.300,277.652,27.271,-5.991
1570470557610,2019-10-07T13.49.17.610,5.320,230.579,97.530,11.250
1570470557630,2019-10-07T13.49.17.630,5.340,192.073,147.835,26.601
1570470557650,2019-10-07T13.49.17.650,5.360,161.433,96.860,23.689
1570470557670,2019-10-07T13.49.17.670,5.380,128.598,5.137,6.570
1570470557690,2019-10-07T13.49.17.690,5.400,70.396,-19.192,-8.247
1570470557710,2019-10-07T13.49.17.710,5.420,-0.518,-17.073,-18.049
1570470557730,2019-10-07T13.49.17.730,5.440,-68.049,-40.762,-25.335
1570470557750,2019-10-07T13.49.17.750,5.460,-133.323,-72.759,-29.649
1570470557770,2019-10-07T13.49.17.770,5.480,-196.037,-15.473,-12.287
1570470557790,2019-10-07T13.49.17.790,5.500,-134.040,45.701,-2.043
1570470557810,2019-10-07T13.49.17.810,5.520,-84.177,6.311,-21.936
1570470557830,2019-10-07T13.49.17.830,5.540,-85.762,7.607,-13.399
1570470557850,2019-10-07T13.49.17.850,5.560,-88.979,12.896,8.857
1570470557870,2019-10-07T13.49.17.870,5.580,-97.820,46.707,7.195
1570470557890,2019-10-07T13.49.17.890,5.600,-90.412,70.777,8.933
1570470557910,2019-10-07T13.49.17.910,5.620,-57.637,55.061,19.848
1570470557930,2019-10-07T13.49.17.930,5.640,-56.006,52.363,17.134
1570470557950,2019-10-07T13.49.17.950,5.660,-50.122,36.509,4.390
1570470557970,2019-10-07T13.49.17.970,5.680,-37.195,-15.991,-5.305
1570470557990,2019-10-07T13.49.17.990,5.700,-26.951,-36.646,-3.994
1570470558010,2019-10-07T13.49.18.010,5.720,-33.704,-16.128,-2.119
1570470558030,2019-10-07T13.49.18.030,5.740,-52.652,-3.796,-4.558
1570470558050,2019-10-07T13.49.18.050,5.760,-68.857,-2.149,-4.497
1570470558070,2019-10-07T13.49.18.070,5.780,-88.003,1.204,-2.424
1570470558090,2019-10-07T13.49.18.090,5.800,-112.256,-9.101,-5.899
1570470558110,2019-10-07T13.49.18.110,5.820,-130.061,-30.610,-11.098
1570470558130,2019-10-07T13.49.18.130,5.840,-143.902,-32.470,-12.546
1570470558150,2019-10-07T13.49.18.150,5.860,-160.442,-20.991,-12.149
1570470558170,2019-10-07T13.49.18.170,5.880,-173.613,-36.982,-15.457
1570470558190,2019-10-07T13.49.18.190,5.900,-177.896,-61.448,-19.238
1570470558210,2019-10-07T13.49.18.210,5.920,-193.415,-78.750,-20.686
1570470558230,2019-10-07T13.49.18.230,5.940,-194.924,-76.098,-22.424
1570470558250,2019-10-07T13.49.18.250,5.960,-184.588,-75.945,-26.524
1570470558270,2019-10-07T13.49.18.270,5.980,-159.192,-106.753,-33.780
1570470558290,2019-10-07T13.49.18.290,6.000,-107.729,-139.573,-34.848
1570470558310,2019-10-07T13.49.18.310,6.020,-43.476,-123.948,-32.683
1570470558330,2019-10-07T13.49.18.330,6.040,37.348,-45.442,-33.902
1570470558350,2019-10-07T13.49.18.350,6.060,134.101,60.290,-36.601
1570470558370,2019-10-07T13.49.18.370,6.080,189.040,118.155,-31.753
1570470558390,2019-10-07T13.49.18.390,6.100,189.543,87.500,-24.543
1570470558410,2019-10-07T13.49.18.410,6.120,223.079,34.771,-19.223
1570470558430,2019-10-07T13.49.18.430,6.140,286.570,6.890,-26.585
1570470558450,2019-10-07T13.49.18.450,6.160,331.936,-1.540,-35.701
1570470558470,2019-10-07T13.49.18.470,6.180,343.338,-11.524,-47.546
1570470558490,2019-10-07T13.49.18.490,6.200,344.741,-19.680,-46.098
1570470558510,2019-10-07T13.49.18.510,6.220,326.463,-6.235,-35.473
1570470558530,2019-10-07T13.49.18.530,6.240,279.527,28.247,-19.970
1570470558550,2019-10-07T13.49.18.550,6.260,225.442,64.817,3.902
1570470558570,2019-10-07T13.49.18.570,6.280,187.378,59.162,16.997
1570470558590,2019-10-07T13.49.18.590,6.300,145.534,48.293,16.845
1570470558610,2019-10-07T13.49.18.610,6.320,79.055,69.375,11.387
1570470558630,2019-10-07T13.49.18.630,6.340,6.890,52.622,2.454
1570470558650,2019-10-07T13.49.18.650,6.360,-66.814,-4.253,-7.973
1570470558670,2019-10-07T13.49.18.670,6.380,-172.378,-36.326,-20.290
1570470558690,2019-10-07T13.49.18.690,6.400,-199.939,43.155,0.899
1570470558710,2019-10-07T13.49.18.710,6.420,-110.869,99.284,-5.762
1570470558730,2019-10-07T13.49.18.730,6.440,-76.037,-43.521,-32.149
1570470558750,2019-10-07T13.49.18.750,6.460,-81.860,-57.744,-24.040
1570470558770,2019-10-07T13.49.18.770,6.480,-95.244,-4.802,-5.595
1570470558790,2019-10-07T13.49.18.790,6.500,-103.095,49.177,5.473
1570470558810,2019-10-07T13.49.18.810,6.520,-62.104,67.713,14.665
1570470558830,2019-10-07T13.49.18.830,6.540,-42.485,50.442,12.637
1570470558850,2019-10-07T13.49.18.850,6.560,-60.152,37.378,8.155
1570470558870,2019-10-07T13.49.18.870,6.580,-55.899,14.863,-0.152
1570470558890,2019-10-07T13.49.18.890,6.600,-35.091,0.899,3.445
1570470558910,2019-10-07T13.49.18.910,6.620,-32.104,17.241,10.259
1570470558930,2019-10-07T13.49.18.930,6.640,-45.793,20.396,6.631
1570470558950,2019-10-07T13.49.18.950,6.660,-67.439,-0.488,-0.671
1570470558970,2019-10-07T13.49.18.970,6.680,-89.009,-16.966,-3.963
1570470558990,2019-10-07T13.49.18.990,6.700,-110.091,-17.713,-3.887
1570470559010,2019-10-07T13.49.19.010,6.720,-134.329,-25.473,-2.363
1570470559030,2019-10-07T13.49.19.030,6.740,-149.573,-22.241,-2.134
1570470559050,2019-10-07T13.49.19.050,6.760,-161.159,-11.524,-6.296
1570470559070,2019-10-07T13.49.19.070,6.780,-176.067,-35.442,-6.707
1570470559090,2019-10-07T13.49.19.090,6.800,-178.765,-47.454,-6.738
1570470559110,2019-10-07T13.49.19.110,6.820,-190.381,-56.921,-11.845
1570470559130,2019-10-07T13.49.19.130,6.840,-207.561,-83.308,-13.277
1570470559150,2019-10-07T13.49.19.150,6.860,-199.162,-83.201,-10.000
1570470559170,2019-10-07T13.49.19.170,6.880,-180.076,-75.107,-13.643
1570470559190,2019-10-07T13.49.19.190,6.900,-135.991,-91.616,-19.162
1570470559210,2019-10-07T13.49.19.210,6.920,-68.155,-98.659,-21.997
1570470559230,2019-10-07T13.49.19.230,6.940,26.570,-73.780,-25.534
1570470559250,2019-10-07T13.49.19.250,6.960,140.823,-4.009,-27.576
1570470559270,2019-10-07T13.49.19.270,6.980,191.006,76.341,-18.186
1570470559290,2019-10-07T13.49.19.290,7.000,193.979,115.747,1.555
1570470559310,2019-10-07T13.49.19.310,7.020,248.979,115.854,11.875
1570470559330,2019-10-07T13.49.19.330,7.040,318.262,60.671,9.771
1570470559350,2019-10-07T13.49.19.350,7.060,341.341,-29.360,-2.317
1570470559370,2019-10-07T13.49.19.370,7.080,332.622,-95.213,-28.399
1570470559390,2019-10-07T13.49.19.390,7.100,330.823,-75.976,-30.793
1570470559410,2019-10-07T13.49.19.410,7.120,308.460,59.604,-14.924
1570470559430,2019-10-07T13.49.19.430,7.140,257.104,189.649,17.119
1570470559450,2019-10-07T13.49.19.450,7.160,196.235,206.753,42.927
