epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470732084,2019-10-07T13.52.12.084,1.000,-0.152,-1.311,-0.351
1570470732104,2019-10-07T13.52.12.104,1.020,0.213,-0.610,-0.229
1570470732124,2019-10-07T13.52.12.124,1.040,0.381,0.686,-0.107
1570470732144,2019-10-07T13.52.12.144,1.060,0.427,1.021,-0.107
1570470732164,2019-10-07T13.52.12.164,1.080,0.396,0.107,-0.183
1570470732184,2019-10-07T13.52.12.184,1.100,0.335,-0.351,-0.244
1570470732204,2019-10-07T13.52.12.204,1.120,0.396,-0.549,-0.259
1570470732224,2019-10-07T13.52.12.224,1.140,0.229,-0.366,-0.107
1570470732244,2019-10-07T13.52.12.244,1.160,0.076,0.046,-0.168
1570470732264,2019-10-07T13.52.12.264,1.180,0.137,0.076,-0.198
1570470732284,2019-10-07T13.52.12.284,1.200,0.198,-0.366,-0.213
1570470732304,2019-10-07T13.52.12.304,1.220,0.335,-0.564,-0.244
1570470732324,2019-10-07T13.52.12.324,1.240,0.290,-0.473,-0.183
1570470732344,2019-10-07T13.52.12.344,1.260,0.213,-0.899,-0.274
1570470732364,2019-10-07T13.52.12.364,1.280,0.183,-1.113,-0.290
1570470732384,2019-10-07T13.52.12.384,1.300,0.076,-0.915,-0.183
1570470732404,2019-10-07T13.52.12.404,1.320,-0.046,-0.534,-0.107
1570470732424,2019-10-07T13.52.12.424,1.340,-0.076,-0.823,-0.213
1570470732444,2019-10-07T13.52.12.444,1.360,-0.183,-1.326,-0.259
1570470732464,2019-10-07T13.52.12.464,1.380,-0.290,-0.777,-0.152
1570470732484,2019-10-07T13.52.12.484,1.400,-0.168,0.000,0.000
1570470732504,2019-10-07T13.52.12.504,1.420,-0.244,-0.732,-0.015
1570470732524,2019-10-07T13.52.12.524,1.440,-0.412,-1.296,0.030
1570470732544,2019-10-07T13.52.12.544,1.460,-0.640,-0.473,0.107
1570470732564,2019-10-07T13.52.12.564,1.480,-0.823,-0.579,0.198
1570470732584,2019-10-07T13.52.12.584,1.500,-0.671,-1.692,0.213
1570470732604,2019-10-07T13.52.12.604,1.520,-0.488,-1.997,0.274
1570470732624,2019-10-07T13.52.12.624,1.540,-0.320,-1.631,0.320
1570470732644,2019-10-07T13.52.12.644,1.560,-0.381,-2.805,0.442
1570470732664,2019-10-07T13.52.12.664,1.580,-0.534,-2.698,0.640
1570470732684,2019-10-07T13.52.12.684,1.600,-0.854,-2.348,0.564
1570470732704,2019-10-07T13.52.12.704,1.620,-1.067,-5.808,0.274
1570470732724,2019-10-07T13.52.12.724,1.640,-1.341,-8.674,0.412
1570470732744,2019-10-07T13.52.12.744,1.660,-1.433,-8.963,0.625
1570470732764,2019-10-07T13.52.12.764,1.680,-1.570,-10.229,0.854
1570470732784,2019-10-07T13.52.12.784,1.700,-2.973,-10.762,1.646
1570470732804,2019-10-07T13.52.12.804,1.720,-4.726,-7.835,2.363
1570470732824,2019-10-07T13.52.12.824,1.740,-6.677,-7.744,2.729
1570470732844,2019-10-07T13.52.12.844,1.760,-9.024,-9.909,2.957
1570470732864,2019-10-07T13.52.12.864,1.780,-11.966,-13.704,3.171
1570470732884,2019-10-07T13.52.12.884,1.800,-15.610,-16.753,3.780
1570470732904,2019-10-07T13.52.12.904,1.820,-19.649,-16.128,4.604
1570470732924,2019-10-07T13.52.12.924,1.840,-24.268,-15.198,5.122
1570470732944,2019-10-07T13.52.12.944,1.860,-29.329,-15.046,5.518
1570470732964,2019-10-07T13.52.12.964,1.880,-34.527,-15.899,5.534
1570470732984,2019-10-07T13.52.12.984,1.900,-40.320,-18.780,4.832
1570470733004,2019-10-07T13.52.13.004,1.920,-48.003,-19.649,4.543
1570470733024,2019-10-07T13.52.13.024,1.940,-55.046,-24.131,5.137
1570470733044,2019-10-07T13.52.13.044,1.960,-61.006,-31.067,5.991
1570470733064,2019-10-07T13.52.13.064,1.980,-67.378,-28.598,5.823
1570470733084,2019-10-07T13.52.13.084,2.000,-72.851,-31.189,6.052
1570470733104,2019-10-07T13.52.13.104,2.020,-74.177,-47.561,11.433
1570470733124,2019-10-07T13.52.13.124,2.040,-71.082,-68.506,14.146
1570470733144,2019-10-07T13.52.13.144,2.060,-80.244,-51.723,9.939
1570470733164,2019-10-07T13.52.13.164,2.080,-104.497,2.729,1.738
1570470733184,2019-10-07T13.52.13.184,2.100,-110.122,5.015,-6.494
1570470733204,2019-10-07T13.52.13.204,2.120,-102.119,-59.055,-13.399
1570470733224,2019-10-07T13.52.13.224,2.140,-96.006,-93.933,-16.875
1570470733244,2019-10-07T13.52.13.244,2.160,-80.381,-49.040,-2.790
1570470733264,2019-10-07T13.52.13.264,2.180,-58.445,40.274,16.738
1570470733284,2019-10-07T13.52.13.284,2.200,-34.970,105.137,26.646
1570470733304,2019-10-07T13.52.13.304,2.220,-3.171,126.890,26.723
1570470733324,2019-10-07T13.52.13.324,2.240,28.887,114.710,19.299
1570470733344,2019-10-07T13.52.13.344,2.260,53.948,89.070,7.805
1570470733364,2019-10-07T13.52.13.364,2.280,76.159,65.366,-2.896
1570470733384,2019-10-07T13.52.13.384,2.300,97.363,38.049,-12.454
1570470733404,2019-10-07T13.52.13.404,2.320,112.119,11.555,-18.750
1570470733424,2019-10-07T13.52.13.424,2.340,115.732,3.293,-18.598
1570470733444,2019-10-07T13.52.13.444,2.360,110.320,13.201,-13.857
1570470733464,2019-10-07T13.52.13.464,2.380,100.030,27.698,-4.619
1570470733484,2019-10-07T13.52.13.484,2.400,84.665,33.750,5.747
1570470733504,2019-10-07T13.52.13.504,2.420,63.887,31.677,17.180
1570470733524,2019-10-07T13.52.13.524,2.440,34.817,28.613,27.058
1570470733544,2019-10-07T13.52.13.544,2.460,-0.915,23.293,31.753
1570470733564,2019-10-07T13.52.13.564,2.480,-69.787,23.689,19.055
1570470733584,2019-10-07T13.52.13.584,2.500,-88.887,31.021,5.777
1570470733604,2019-10-07T13.52.13.604,2.520,-45.732,22.393,12.835
1570470733624,2019-10-07T13.52.13.624,2.540,-22.942,3.216,2.104
1570470733644,2019-10-07T13.52.13.644,2.560,-16.326,-5.686,-20.381
1570470733664,2019-10-07T13.52.13.664,2.580,-19.893,-2.409,-20.518
1570470733684,2019-10-07T13.52.13.684,2.600,-6.845,-21.860,-6.951
1570470733704,2019-10-07T13.52.13.704,2.620,31.265,8.445,8.720
1570470733724,2019-10-07T13.52.13.724,2.640,37.515,57.485,3.384
1570470733744,2019-10-07T13.52.13.744,2.660,30.091,41.966,-7.530
1570470733764,2019-10-07T13.52.13.764,2.680,36.128,-4.680,-13.521
1570470733784,2019-10-07T13.52.13.784,2.700,48.445,-22.348,-11.936
1570470733804,2019-10-07T13.52.13.804,2.720,52.790,-6.220,-10.107
1570470733824,2019-10-07T13.52.13.824,2.740,52.424,3.643,-8.491
1570470733844,2019-10-07T13.52.13.844,2.760,51.814,-0.229,-5.229
1570470733864,2019-10-07T13.52.13.864,2.780,52.607,-0.716,-5.091
1570470733884,2019-10-07T13.52.13.884,2.800,52.363,-7.713,-5.625
1570470733904,2019-10-07T13.52.13.904,2.820,50.290,-12.088,-6.387
1570470733924,2019-10-07T13.52.13.924,2.840,52.043,-11.220,-9.863
1570470733944,2019-10-07T13.52.13.944,2.860,48.704,-28.567,-8.918
1570470733964,2019-10-07T13.52.13.964,2.880,42.744,-24.909,-6.418
1570470733984,2019-10-07T13.52.13.984,2.900,37.043,-19.604,-6.982
1570470734004,2019-10-07T13.52.14.004,2.920,27.271,-27.988,-6.905
1570470734024,2019-10-07T13.52.14.024,2.940,15.899,-30.061,-6.235
1570470734044,2019-10-07T13.52.14.044,2.960,3.750,-22.851,-5.534
1570470734064,2019-10-07T13.52.14.064,2.980,-10.899,-12.302,-2.927
1570470734084,2019-10-07T13.52.14.084,3.000,-23.567,-5.473,-1.479
1570470734104,2019-10-07T13.52.14.104,3.020,-28.277,-12.729,-1.479
1570470734124,2019-10-07T13.52.14.124,3.040,-30.137,-22.439,0.198
1570470734144,2019-10-07T13.52.14.144,3.060,-30.716,-27.546,2.713
1570470734164,2019-10-07T13.52.14.164,3.080,-31.905,-36.220,4.299
1570470734184,2019-10-07T13.52.14.184,3.100,-44.985,-43.567,6.372
1570470734204,2019-10-07T13.52.14.204,3.120,-61.646,-55.503,3.720
1570470734224,2019-10-07T13.52.14.224,3.140,-74.527,-80.945,1.540
1570470734244,2019-10-07T13.52.14.244,3.160,-88.247,-115.244,1.235
1570470734264,2019-10-07T13.52.14.264,3.180,-112.302,-121.524,2.759
1570470734284,2019-10-07T13.52.14.284,3.200,-137.759,-78.095,16.098
1570470734304,2019-10-07T13.52.14.304,3.220,-171.006,-1.463,38.430
1570470734324,2019-10-07T13.52.14.324,3.240,-218.293,102.622,35.610
1570470734344,2019-10-07T13.52.14.344,3.260,-251.738,98.948,15.915
1570470734364,2019-10-07T13.52.14.364,3.280,-229.238,-17.454,1.677
1570470734384,2019-10-07T13.52.14.384,3.300,-185.960,-72.073,3.476
1570470734404,2019-10-07T13.52.14.404,3.320,-133.460,-28.598,11.692
1570470734424,2019-10-07T13.52.14.424,3.340,-77.835,53.491,20.518
1570470734444,2019-10-07T13.52.14.444,3.360,-7.637,104.726,30.747
1570470734464,2019-10-07T13.52.14.464,3.380,74.832,86.677,23.155
1570470734484,2019-10-07T13.52.14.484,3.400,134.954,42.683,9.329
1570470734504,2019-10-07T13.52.14.504,3.420,148.095,23.491,4.832
1570470734524,2019-10-07T13.52.14.524,3.440,147.454,35.701,2.546
1570470734544,2019-10-07T13.52.14.544,3.460,153.689,57.713,3.125
1570470734564,2019-10-07T13.52.14.564,3.480,165.396,61.021,8.704
1570470734584,2019-10-07T13.52.14.584,3.500,169.055,37.576,16.052
1570470734604,2019-10-07T13.52.14.604,3.520,156.905,11.052,17.546
1570470734624,2019-10-07T13.52.14.624,3.540,120.549,3.613,18.277
1570470734644,2019-10-07T13.52.14.644,3.560,68.552,-6.220,21.860
1570470734664,2019-10-07T13.52.14.664,3.580,21.021,-14.070,27.668
1570470734684,2019-10-07T13.52.14.684,3.600,-39.771,5.747,29.573
1570470734704,2019-10-07T13.52.14.704,3.620,-127.470,68.537,19.893
1570470734724,2019-10-07T13.52.14.724,3.640,-82.134,67.500,12.744
1570470734744,2019-10-07T13.52.14.744,3.660,3.323,0.716,1.936
1570470734764,2019-10-07T13.52.14.764,3.680,25.838,-43.902,-2.957
1570470734784,2019-10-07T13.52.14.784,3.700,28.277,-16.311,2.043
1570470734804,2019-10-07T13.52.14.804,3.720,20.473,25.473,-1.098
1570470734824,2019-10-07T13.52.14.824,3.740,16.723,55.457,-6.204
1570470734844,2019-10-07T13.52.14.844,3.760,34.314,20.030,-15.732
1570470734864,2019-10-07T13.52.14.864,3.780,52.241,-37.942,-19.512
1570470734884,2019-10-07T13.52.14.884,3.800,55.595,-47.942,-13.476
1570470734904,2019-10-07T13.52.14.904,3.820,52.683,-14.878,-4.665
1570470734924,2019-10-07T13.52.14.924,3.840,55.442,14.451,0.427
1570470734944,2019-10-07T13.52.14.944,3.860,58.384,13.491,3.171
1570470734964,2019-10-07T13.52.14.964,3.880,59.863,-2.348,2.896
1570470734984,2019-10-07T13.52.14.984,3.900,60.152,-9.070,-0.610
1570470735004,2019-10-07T13.52.15.004,3.920,53.994,-12.835,-2.454
1570470735024,2019-10-07T13.52.15.024,3.940,49.268,-6.357,-1.174
1570470735044,2019-10-07T13.52.15.044,3.960,47.348,4.985,-0.457
1570470735064,2019-10-07T13.52.15.064,3.980,38.720,-2.256,-2.652
1570470735084,2019-10-07T13.52.15.084,4.000,27.851,-18.018,-6.280
1570470735104,2019-10-07T13.52.15.104,4.020,19.466,-34.253,-6.905
1570470735124,2019-10-07T13.52.15.124,4.040,8.918,-43.902,-5.046
1570470735144,2019-10-07T13.52.15.144,4.060,-9.695,-38.155,-2.332
1570470735164,2019-10-07T13.52.15.164,4.080,-24.405,-12.881,1.662
1570470735184,2019-10-07T13.52.15.184,4.100,-32.881,6.311,4.207
1570470735204,2019-10-07T13.52.15.204,4.120,-43.918,1.250,3.643
1570470735224,2019-10-07T13.52.15.224,4.140,-57.195,-25.137,3.582
1570470735244,2019-10-07T13.52.15.244,4.160,-71.936,-37.439,7.591
1570470735264,2019-10-07T13.52.15.264,4.180,-92.485,-22.271,7.774
1570470735284,2019-10-07T13.52.15.284,4.200,-102.500,-38.902,-0.351
1570470735304,2019-10-07T13.52.15.304,4.220,-110.137,-92.149,-13.963
1570470735324,2019-10-07T13.52.15.324,4.240,-134.482,-97.561,-10.564
1570470735344,2019-10-07T13.52.15.344,4.260,-154.634,-60.854,9.436
1570470735364,2019-10-07T13.52.15.364,4.280,-191.951,6.311,20.137
1570470735384,2019-10-07T13.52.15.384,4.300,-231.585,91.341,15.762
1570470735404,2019-10-07T13.52.15.404,4.320,-225.701,54.131,6.204
1570470735424,2019-10-07T13.52.15.424,4.340,-187.774,-26.646,-0.198
1570470735444,2019-10-07T13.52.15.444,4.360,-134.009,-39.665,-1.341
1570470735464,2019-10-07T13.52.15.464,4.380,-75.655,6.341,10.671
1570470735484,2019-10-07T13.52.15.484,4.400,-11.067,68.491,30.823
1570470735504,2019-10-07T13.52.15.504,4.420,55.716,89.741,31.326
1570470735524,2019-10-07T13.52.15.524,4.440,99.619,69.649,16.326
1570470735544,2019-10-07T13.52.15.544,4.460,118.704,37.790,10.335
1570470735564,2019-10-07T13.52.15.564,4.480,136.692,13.582,10.030
1570470735584,2019-10-07T13.52.15.584,4.500,159.055,14.040,5.427
1570470735604,2019-10-07T13.52.15.604,4.520,172.927,41.509,3.125
1570470735624,2019-10-07T13.52.15.624,4.540,172.759,61.829,14.055
1570470735644,2019-10-07T13.52.15.644,4.560,166.753,42.332,27.393
1570470735664,2019-10-07T13.52.15.664,4.580,145.838,9.040,23.064
1570470735684,2019-10-07T13.52.15.684,4.600,103.857,-8.415,10.305
1570470735704,2019-10-07T13.52.15.704,4.620,65.183,-18.384,5.366
1570470735724,2019-10-07T13.52.15.724,4.640,37.622,-3.735,7.454
1570470735744,2019-10-07T13.52.15.744,4.660,-25.442,43.948,0.716
1570470735764,2019-10-07T13.52.15.764,4.680,-100.686,34.253,-11.875
1570470735784,2019-10-07T13.52.15.784,4.700,-31.860,-49.299,5.152
1570470735804,2019-10-07T13.52.15.804,4.720,47.363,-38.613,3.354
1570470735824,2019-10-07T13.52.15.824,4.740,38.506,52.241,-2.210
1570470735844,2019-10-07T13.52.15.844,4.760,18.872,44.939,3.140
1570470735864,2019-10-07T13.52.15.864,4.780,11.265,4.878,-7.104
1570470735884,2019-10-07T13.52.15.884,4.800,29.985,-1.235,-19.787
1570470735904,2019-10-07T13.52.15.904,4.820,49.817,-25.091,-23.552
1570470735924,2019-10-07T13.52.15.924,4.840,52.012,-57.256,-23.521
1570470735944,2019-10-07T13.52.15.944,4.860,45.168,-49.451,-18.674
1570470735964,2019-10-07T13.52.15.964,4.880,45.412,-17.820,-13.034
1570470735984,2019-10-07T13.52.15.984,4.900,50.793,-8.552,-8.460
1570470736004,2019-10-07T13.52.16.004,4.920,50.457,-14.299,-4.055
1570470736024,2019-10-07T13.52.16.024,4.940,46.860,-12.713,-1.555
1570470736044,2019-10-07T13.52.16.044,4.960,42.835,-12.820,-0.427
1570470736064,2019-10-07T13.52.16.064,4.980,39.299,-11.692,1.311
1570470736084,2019-10-07T13.52.16.084,5.000,36.235,5.686,1.829
1570470736104,2019-10-07T13.52.16.104,5.020,33.674,8.689,0.640
1570470736124,2019-10-07T13.52.16.124,5.040,23.887,-8.994,-0.838
1570470736144,2019-10-07T13.52.16.144,5.060,11.616,-12.896,-2.866
1570470736164,2019-10-07T13.52.16.164,5.080,5.152,-9.375,-2.363
1570470736184,2019-10-07T13.52.16.184,5.100,-2.348,-8.064,-0.442
1570470736204,2019-10-07T13.52.16.204,5.120,-8.201,-8.293,1.280
1570470736224,2019-10-07T13.52.16.224,5.140,-11.341,-11.204,3.537
1570470736244,2019-10-07T13.52.16.244,5.160,-23.659,-14.116,4.893
1570470736264,2019-10-07T13.52.16.264,5.180,-38.567,-22.439,7.195
1570470736284,2019-10-07T13.52.16.284,5.200,-54.710,-33.765,10.000
1570470736304,2019-10-07T13.52.16.304,5.220,-76.296,-43.765,12.530
1570470736324,2019-10-07T13.52.16.324,5.240,-90.168,-64.665,13.811
1570470736344,2019-10-07T13.52.16.344,5.260,-104.192,-94.878,12.454
1570470736364,2019-10-07T13.52.16.364,5.280,-132.881,-117.119,5.091
1570470736384,2019-10-07T13.52.16.384,5.300,-157.759,-119.390,14.710
1570470736404,2019-10-07T13.52.16.404,5.320,-170.747,3.979,42.256
1570470736424,2019-10-07T13.52.16.424,5.340,-210.457,145.259,38.598
1570470736444,2019-10-07T13.52.16.444,5.360,-238.369,134.680,12.271
1570470736464,2019-10-07T13.52.16.464,5.380,-214.619,-5.442,-5.274
1570470736484,2019-10-07T13.52.16.484,5.400,-175.259,-75.229,-7.851
1570470736504,2019-10-07T13.52.16.504,5.420,-120.259,-31.250,-3.064
1570470736524,2019-10-07T13.52.16.524,5.440,-69.909,34.329,10.061
1570470736544,2019-10-07T13.52.16.544,5.460,-13.186,86.280,23.918
1570470736564,2019-10-07T13.52.16.564,5.480,57.988,96.326,26.372
1570470736584,2019-10-07T13.52.16.584,5.500,115.137,53.171,15.366
1570470736604,2019-10-07T13.52.16.604,5.520,139.390,9.695,6.814
1570470736624,2019-10-07T13.52.16.624,5.540,149.055,12.805,5.122
1570470736644,2019-10-07T13.52.16.644,5.560,156.753,43.384,5.518
1570470736664,2019-10-07T13.52.16.664,5.580,166.784,63.887,11.189
1570470736684,2019-10-07T13.52.16.684,5.600,168.460,49.787,23.186
1570470736704,2019-10-07T13.52.16.704,5.620,155.015,9.009,30.549
1570470736724,2019-10-07T13.52.16.724,5.640,120.076,-3.445,25.823
1570470736744,2019-10-07T13.52.16.744,5.660,79.893,6.098,19.040
1570470736764,2019-10-07T13.52.16.764,5.680,55.960,13.399,18.201
1570470736784,2019-10-07T13.52.16.784,5.700,25.305,32.591,17.226
1570470736804,2019-10-07T13.52.16.804,5.720,-109.771,53.704,1.479
1570470736824,2019-10-07T13.52.16.824,5.740,-86.357,-6.174,8.155
1570470736844,2019-10-07T13.52.16.844,5.760,51.494,-18.201,15.473
1570470736864,2019-10-07T13.52.16.864,5.780,57.332,37.378,-5.168
1570470736884,2019-10-07T13.52.16.884,5.800,27.668,33.796,-1.433
1570470736904,2019-10-07T13.52.16.904,5.820,16.936,6.159,1.296
1570470736924,2019-10-07T13.52.16.924,5.840,36.905,31.951,-10.015
1570470736944,2019-10-07T13.52.16.944,5.860,52.500,16.418,-18.445
1570470736964,2019-10-07T13.52.16.964,5.880,62.576,-45.930,-22.104
1570470736984,2019-10-07T13.52.16.984,5.900,61.723,-70.655,-20.000
1570470737004,2019-10-07T13.52.17.004,5.920,58.201,-34.787,-12.530
1570470737024,2019-10-07T13.52.17.024,5.940,59.619,-1.479,-7.591
1570470737044,2019-10-07T13.52.17.044,5.960,60.107,-6.768,-3.689
1570470737064,2019-10-07T13.52.17.064,5.980,59.802,-16.616,-1.418
1570470737084,2019-10-07T13.52.17.084,6.000,55.930,-18.338,-1.296
1570470737104,2019-10-07T13.52.17.104,6.020,47.652,-20.808,-1.067
1570470737124,2019-10-07T13.52.17.124,6.040,40.777,-4.771,-0.244
1570470737144,2019-10-07T13.52.17.144,6.060,38.460,3.735,-2.348
1570470737164,2019-10-07T13.52.17.164,6.080,33.826,-16.860,-3.445
1570470737184,2019-10-07T13.52.17.184,6.100,17.622,-29.436,-3.003
1570470737204,2019-10-07T13.52.17.204,6.120,0.015,-36.921,-3.110
1570470737224,2019-10-07T13.52.17.224,6.140,-20.091,-42.835,0.198
1570470737244,2019-10-07T13.52.17.244,6.160,-35.061,-22.226,5.930
1570470737264,2019-10-07T13.52.17.264,6.180,-45.564,4.512,11.387
1570470737284,2019-10-07T13.52.17.284,6.200,-56.357,7.561,11.707
1570470737304,2019-10-07T13.52.17.304,6.220,-73.018,-14.954,5.640
1570470737324,2019-10-07T13.52.17.324,6.240,-94.390,-53.841,0.655
1570470737344,2019-10-07T13.52.17.344,6.260,-103.445,-73.902,8.293
1570470737364,2019-10-07T13.52.17.364,6.280,-101.738,-46.296,10.366
1570470737384,2019-10-07T13.52.17.384,6.300,-97.652,-72.912,-3.491
1570470737404,2019-10-07T13.52.17.404,6.320,-112.287,-108.460,-8.018
1570470737424,2019-10-07T13.52.17.424,6.340,-172.744,-50.640,-0.427
1570470737444,2019-10-07T13.52.17.444,6.360,-201.479,23.841,8.430
1570470737464,2019-10-07T13.52.17.464,6.380,-220.564,34.939,-3.018
1570470737484,2019-10-07T13.52.17.484,6.400,-213.979,-11.921,-15.655
1570470737504,2019-10-07T13.52.17.504,6.420,-184.970,-55.945,-17.500
1570470737524,2019-10-07T13.52.17.524,6.440,-146.128,-37.134,-13.780
1570470737544,2019-10-07T13.52.17.544,6.460,-104.405,15.198,2.393
1570470737564,2019-10-07T13.52.17.564,6.480,-55.229,68.064,27.851
1570470737584,2019-10-07T13.52.17.584,6.500,9.162,100.198,41.418
1570470737604,2019-10-07T13.52.17.604,6.520,72.149,97.027,35.137
1570470737624,2019-10-07T13.52.17.624,6.540,114.649,68.216,23.918
1570470737644,2019-10-07T13.52.17.644,6.560,143.125,42.957,19.863
1570470737664,2019-10-07T13.52.17.664,6.580,166.479,28.277,16.555
1570470737684,2019-10-07T13.52.17.684,6.600,180.396,30.213,12.271
1570470737704,2019-10-07T13.52.17.704,6.620,190.396,39.253,16.433
1570470737724,2019-10-07T13.52.17.724,6.640,190.549,50.320,30.732
1570470737744,2019-10-07T13.52.17.744,6.660,172.713,64.085,46.692
1570470737764,2019-10-07T13.52.17.764,6.680,130.960,71.723,50.000
1570470737784,2019-10-07T13.52.17.784,6.700,87.180,48.659,40.595
1570470737804,2019-10-07T13.52.17.804,6.720,62.637,9.726,31.860
1570470737824,2019-10-07T13.52.17.824,6.740,34.345,-3.354,30.762
1570470737844,2019-10-07T13.52.17.844,6.760,-105.305,23.659,22.180
1570470737864,2019-10-07T13.52.17.864,6.780,-122.195,18.034,10.625
1570470737884,2019-10-07T13.52.17.884,6.800,50.442,23.140,19.985
1570470737904,2019-10-07T13.52.17.904,6.820,53.857,22.027,-7.363
1570470737924,2019-10-07T13.52.17.924,6.840,-21.982,-26.768,-11.875
1570470737944,2019-10-07T13.52.17.944,6.860,-16.692,-34.527,-6.021
1570470737964,2019-10-07T13.52.17.964,6.880,29.848,21.509,-2.607
1570470737984,2019-10-07T13.52.17.984,6.900,31.662,43.399,-10.716
1570470738004,2019-10-07T13.52.18.004,6.920,29.909,-7.729,-17.348
1570470738024,2019-10-07T13.52.18.024,6.940,37.271,-44.588,-11.966
1570470738044,2019-10-07T13.52.18.044,6.960,43.567,-12.470,-1.601
1570470738064,2019-10-07T13.52.18.064,6.980,46.494,41.250,5.747
1570470738084,2019-10-07T13.52.18.084,7.000,48.216,55.716,9.238
1570470738104,2019-10-07T13.52.18.104,7.020,49.253,38.262,8.994
1570470738124,2019-10-07T13.52.18.124,7.040,50.595,14.375,6.677
1570470738144,2019-10-07T13.52.18.144,7.060,52.851,1.235,3.491
1570470738164,2019-10-07T13.52.18.164,7.080,53.262,-1.463,1.768
1570470738184,2019-10-07T13.52.18.184,7.100,52.119,5.503,1.265
1570470738204,2019-10-07T13.52.18.204,7.120,49.604,11.357,-0.518
1570470738224,2019-10-07T13.52.18.224,7.140,47.698,-1.082,-3.902
1570470738244,2019-10-07T13.52.18.244,7.160,40.381,-27.149,-5.213
1570470738264,2019-10-07T13.52.18.264,7.180,21.738,-50.015,-4.985
