epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570465439450,2019-10-07T12.23.59.450,0.989,0.427,0.884,-0.183
1570465439471,2019-10-07T12.23.59.471,1.010,0.366,0.442,-0.320
1570465439491,2019-10-07T12.23.59.491,1.030,0.488,-0.015,-0.351
1570465439510,2019-10-07T12.23.59.510,1.049,0.503,0.076,-0.259
1570465439531,2019-10-07T12.23.59.531,1.070,0.396,0.716,-0.168
1570465439551,2019-10-07T12.23.59.551,1.090,0.396,0.335,-0.305
1570465439572,2019-10-07T12.23.59.572,1.111,0.473,-0.015,-0.229
1570465439591,2019-10-07T12.23.59.591,1.130,0.381,0.305,-0.168
1570465439611,2019-10-07T12.23.59.611,1.150,0.244,0.442,-0.122
1570465439632,2019-10-07T12.23.59.632,1.171,0.152,0.320,-0.198
1570465439652,2019-10-07T12.23.59.652,1.191,0.091,-0.015,-0.229
1570465439671,2019-10-07T12.23.59.671,1.210,0.061,-0.244,-0.244
1570465439692,2019-10-07T12.23.59.692,1.231,0.168,-0.716,-0.335
1570465439712,2019-10-07T12.23.59.712,1.251,0.152,-0.671,-0.335
1570465439733,2019-10-07T12.23.59.733,1.272,0.122,-0.076,-0.274
1570465439752,2019-10-07T12.23.59.752,1.291,0.076,0.198,-0.259
1570465439772,2019-10-07T12.23.59.772,1.311,-0.046,0.320,-0.229
1570465439793,2019-10-07T12.23.59.793,1.332,-0.015,0.534,-0.290
1570465439813,2019-10-07T12.23.59.813,1.352,0.122,-0.076,-0.335
1570465439834,2019-10-07T12.23.59.834,1.373,0.198,-0.168,-0.351
1570465439853,2019-10-07T12.23.59.853,1.392,0.305,-0.015,-0.427
1570465439873,2019-10-07T12.23.59.873,1.412,0.396,-0.457,-0.381
1570465439894,2019-10-07T12.23.59.894,1.433,0.320,-0.107,-0.366
1570465439914,2019-10-07T12.23.59.914,1.453,0.381,0.229,-0.381
1570465439934,2019-10-07T12.23.59.934,1.473,0.488,-0.015,-0.351
1570465439954,2019-10-07T12.23.59.954,1.493,0.549,0.290,-0.366
1570465439975,2019-10-07T12.23.59.975,1.514,0.610,0.046,-0.381
1570465439995,2019-10-07T12.23.59.995,1.534,0.473,0.000,-0.351
1570465440014,2019-10-07T12.24.00.014,1.553,0.244,-0.183,-0.351
1570465440035,2019-10-07T12.24.00.035,1.574,0.290,-0.488,-0.427
1570465440055,2019-10-07T12.24.00.055,1.594,0.244,0.137,-0.320
1570465440076,2019-10-07T12.24.00.076,1.615,0.320,0.427,-0.290
1570465440096,2019-10-07T12.24.00.096,1.635,0.396,0.168,-0.198
1570465440115,2019-10-07T12.24.00.115,1.654,0.457,0.061,-0.244
1570465440136,2019-10-07T12.24.00.136,1.675,0.351,-0.229,-0.259
1570465440156,2019-10-07T12.24.00.156,1.695,0.274,0.259,-0.213
1570465440177,2019-10-07T12.24.00.177,1.716,0.137,0.274,-0.152
1570465440196,2019-10-07T12.24.00.196,1.735,0.244,-0.137,-0.152
1570465440216,2019-10-07T12.24.00.216,1.755,0.366,-0.320,-0.183
1570465440237,2019-10-07T12.24.00.237,1.776,0.351,-0.122,-0.168
1570465440257,2019-10-07T12.24.00.257,1.796,0.427,0.274,-0.091
1570465440276,2019-10-07T12.24.00.276,1.815,0.518,0.198,-0.168
1570465440297,2019-10-07T12.24.00.297,1.836,0.610,-0.488,-0.213
1570465440317,2019-10-07T12.24.00.317,1.856,0.564,-0.335,-0.137
1570465440338,2019-10-07T12.24.00.338,1.877,0.381,0.412,-0.046
1570465440358,2019-10-07T12.24.00.358,1.897,0.152,0.061,-0.122
1570465440377,2019-10-07T12.24.00.377,1.916,-0.046,-0.960,-0.244
1570465440398,2019-10-07T12.24.00.398,1.937,0.000,-1.021,-0.213
1570465440418,2019-10-07T12.24.00.418,1.957,0.030,-0.107,-0.076
1570465440439,2019-10-07T12.24.00.439,1.978,0.213,0.259,-0.107
1570465440458,2019-10-07T12.24.00.458,1.997,0.305,-0.396,-0.213
1570465440478,2019-10-07T12.24.00.478,2.017,0.198,-0.335,-0.152
1570465440499,2019-10-07T12.24.00.499,2.038,0.000,0.579,-0.122
1570465440519,2019-10-07T12.24.00.519,2.058,-0.015,-0.015,-0.213
1570465440540,2019-10-07T12.24.00.540,2.079,0.000,-0.838,-0.320
1570465440559,2019-10-07T12.24.00.559,2.098,0.107,-0.671,-0.229
1570465440579,2019-10-07T12.24.00.579,2.118,0.046,-0.168,-0.229
1570465440600,2019-10-07T12.24.00.600,2.139,0.183,-0.015,-0.168
1570465440621,2019-10-07T12.24.00.621,2.160,0.305,0.198,-0.213
1570465440640,2019-10-07T12.24.00.640,2.179,0.259,-0.183,-0.229
1570465440660,2019-10-07T12.24.00.660,2.199,0.198,-0.335,-0.229
1570465440681,2019-10-07T12.24.00.681,2.220,0.091,-0.244,-0.213
1570465440701,2019-10-07T12.24.00.701,2.240,-0.107,-0.213,-0.198
1570465440720,2019-10-07T12.24.00.720,2.259,-0.213,-0.168,-0.152
1570465440741,2019-10-07T12.24.00.741,2.280,-0.152,0.046,-0.168
1570465440761,2019-10-07T12.24.00.761,2.300,0.015,-0.412,-0.183
1570465440782,2019-10-07T12.24.00.782,2.321,0.213,-0.793,-0.259
1570465440802,2019-10-07T12.24.00.802,2.341,0.244,-0.381,-0.274
1570465440821,2019-10-07T12.24.00.821,2.360,0.061,-0.091,-0.290
1570465440842,2019-10-07T12.24.00.842,2.381,-0.061,-0.442,-0.259
1570465440862,2019-10-07T12.24.00.862,2.401,-0.259,-0.290,-0.290
1570465440883,2019-10-07T12.24.00.883,2.422,-0.351,-0.168,-0.320
1570465440902,2019-10-07T12.24.00.902,2.441,-0.274,-0.595,-0.274
1570465440922,2019-10-07T12.24.00.922,2.461,-0.076,-0.473,-0.152
1570465440943,2019-10-07T12.24.00.943,2.482,0.183,-0.335,-0.168
1570465440963,2019-10-07T12.24.00.963,2.502,0.198,0.229,-0.091
1570465440982,2019-10-07T12.24.00.982,2.521,0.229,0.290,-0.122
1570465441003,2019-10-07T12.24.01.003,2.542,0.183,0.015,-0.274
1570465441023,2019-10-07T12.24.01.023,2.562,0.290,-0.168,-0.244
1570465441044,2019-10-07T12.24.01.044,2.583,0.381,-0.488,-0.229
1570465441064,2019-10-07T12.24.01.064,2.603,0.488,-0.290,-0.213
1570465441083,2019-10-07T12.24.01.083,2.622,0.640,-0.274,-0.183
1570465441104,2019-10-07T12.24.01.104,2.643,0.808,0.015,-0.274
1570465441124,2019-10-07T12.24.01.124,2.663,0.762,-0.244,-0.259
1570465441145,2019-10-07T12.24.01.145,2.684,0.518,-0.015,-0.290
1570465441164,2019-10-07T12.24.01.164,2.703,0.229,0.244,-0.274
1570465441184,2019-10-07T12.24.01.184,2.723,0.076,-0.427,-0.351
1570465441205,2019-10-07T12.24.01.205,2.744,0.107,-0.838,-0.396
1570465441225,2019-10-07T12.24.01.225,2.764,0.168,-0.091,-0.335
1570465441245,2019-10-07T12.24.01.245,2.784,0.366,0.000,-0.396
1570465441265,2019-10-07T12.24.01.265,2.804,0.335,-0.107,-0.305
1570465441286,2019-10-07T12.24.01.286,2.825,0.213,0.473,-0.213
1570465441306,2019-10-07T12.24.01.306,2.845,0.122,0.762,-0.229
1570465441327,2019-10-07T12.24.01.327,2.866,0.320,-0.320,-0.351
1570465441346,2019-10-07T12.24.01.346,2.885,0.610,-0.884,-0.335
1570465441366,2019-10-07T12.24.01.366,2.905,0.442,0.076,-0.198
1570465441387,2019-10-07T12.24.01.387,2.926,0.183,0.945,-0.122
1570465441407,2019-10-07T12.24.01.407,2.946,0.107,0.716,-0.183
1570465441426,2019-10-07T12.24.01.426,2.965,0.213,-0.091,-0.229
1570465441447,2019-10-07T12.24.01.447,2.986,0.366,-0.732,-0.244
1570465441467,2019-10-07T12.24.01.467,3.006,0.442,-0.457,-0.229
1570465441488,2019-10-07T12.24.01.488,3.027,0.518,-0.122,-0.274
1570465441507,2019-10-07T12.24.01.507,3.046,0.412,0.137,-0.229
1570465441527,2019-10-07T12.24.01.527,3.066,0.335,-0.015,-0.213
1570465441548,2019-10-07T12.24.01.548,3.087,0.152,-0.046,-0.229
1570465441568,2019-10-07T12.24.01.568,3.107,0.137,-0.412,-0.305
1570465441589,2019-10-07T12.24.01.589,3.128,0.183,-0.549,-0.244
1570465441608,2019-10-07T12.24.01.608,3.147,0.366,-0.716,-0.274
1570465441628,2019-10-07T12.24.01.628,3.167,0.396,-0.442,-0.259
1570465441649,2019-10-07T12.24.01.649,3.188,0.396,-0.046,-0.198
1570465441669,2019-10-07T12.24.01.669,3.208,0.320,-0.107,-0.213
1570465441688,2019-10-07T12.24.01.688,3.227,0.076,0.030,-0.229
1570465441709,2019-10-07T12.24.01.709,3.248,0.137,-0.290,-0.229
1570465441729,2019-10-07T12.24.01.729,3.268,0.305,-1.052,-0.274
1570465441750,2019-10-07T12.24.01.750,3.289,0.412,-1.128,-0.290
1570465441769,2019-10-07T12.24.01.769,3.308,0.351,-0.686,-0.244
1570465441789,2019-10-07T12.24.01.789,3.328,0.198,0.076,-0.168
1570465441810,2019-10-07T12.24.01.810,3.349,0.122,0.701,-0.091
1570465441830,2019-10-07T12.24.01.830,3.369,0.305,0.549,-0.152
1570465441851,2019-10-07T12.24.01.851,3.390,0.579,-0.351,-0.213
1570465441870,2019-10-07T12.24.01.870,3.409,0.595,-1.082,-0.229
1570465441891,2019-10-07T12.24.01.891,3.430,0.305,-0.716,-0.198
1570465441911,2019-10-07T12.24.01.911,3.450,0.076,-0.107,-0.122
1570465441932,2019-10-07T12.24.01.932,3.471,-0.046,0.518,0.076
1570465441951,2019-10-07T12.24.01.951,3.490,0.000,1.357,0.183
1570465441971,2019-10-07T12.24.01.971,3.510,0.427,-0.183,-0.137
1570465441992,2019-10-07T12.24.01.992,3.531,0.610,-1.692,-0.274
1570465442012,2019-10-07T12.24.02.012,3.551,0.335,-0.762,-0.229
1570465442031,2019-10-07T12.24.02.031,3.570,-0.137,0.732,-0.061
1570465442052,2019-10-07T12.24.02.052,3.591,-0.290,0.351,-0.061
1570465442072,2019-10-07T12.24.02.072,3.611,-0.198,0.000,-0.091
1570465442093,2019-10-07T12.24.02.093,3.632,-0.122,0.076,-0.198
1570465442113,2019-10-07T12.24.02.113,3.652,0.290,-1.006,-0.305
1570465442132,2019-10-07T12.24.02.132,3.671,0.518,-1.098,-0.259
1570465442153,2019-10-07T12.24.02.153,3.692,0.564,0.320,-0.213
1570465442173,2019-10-07T12.24.02.173,3.712,0.320,0.915,-0.183
1570465442194,2019-10-07T12.24.02.194,3.733,0.244,0.518,-0.213
1570465442213,2019-10-07T12.24.02.213,3.752,0.396,-0.473,-0.351
1570465442233,2019-10-07T12.24.02.233,3.772,0.473,-1.372,-0.442
1570465442254,2019-10-07T12.24.02.254,3.793,0.412,-0.869,-0.381
1570465442274,2019-10-07T12.24.02.274,3.813,0.274,-0.213,-0.473
1570465442293,2019-10-07T12.24.02.293,3.832,0.488,-1.921,-0.564
1570465442314,2019-10-07T12.24.02.314,3.853,0.640,-1.235,-0.290
1570465442334,2019-10-07T12.24.02.334,3.873,0.366,1.174,-0.061
1570465442355,2019-10-07T12.24.02.355,3.894,0.274,1.479,-0.015
1570465442375,2019-10-07T12.24.02.375,3.914,0.274,0.534,-0.046
1570465442394,2019-10-07T12.24.02.394,3.933,0.091,0.015,-0.091
1570465442415,2019-10-07T12.24.02.415,3.954,-0.152,0.046,0.015
1570465442435,2019-10-07T12.24.02.435,3.974,-0.244,0.412,0.015
1570465442456,2019-10-07T12.24.02.456,3.995,-0.122,0.579,-0.015
1570465442475,2019-10-07T12.24.02.475,4.014,0.213,-0.137,-0.015
1570465442496,2019-10-07T12.24.02.496,4.035,0.229,-0.107,-0.015
1570465442516,2019-10-07T12.24.02.516,4.055,0.107,-0.030,-0.046
1570465442537,2019-10-07T12.24.02.537,4.076,0.076,0.290,-0.122
1570465442556,2019-10-07T12.24.02.556,4.095,0.122,0.244,-0.229
1570465442576,2019-10-07T12.24.02.576,4.115,0.518,-0.808,-0.305
1570465442597,2019-10-07T12.24.02.597,4.136,0.655,-1.159,-0.244
1570465442617,2019-10-07T12.24.02.617,4.156,0.534,-0.427,-0.213
1570465442638,2019-10-07T12.24.02.638,4.177,0.274,-0.030,-0.152
1570465442657,2019-10-07T12.24.02.657,4.196,0.122,0.107,-0.091
1570465442677,2019-10-07T12.24.02.677,4.216,0.168,-0.229,-0.152
1570465442698,2019-10-07T12.24.02.698,4.237,0.442,-0.991,-0.244
1570465442718,2019-10-07T12.24.02.718,4.257,0.503,-1.128,-0.274
1570465442737,2019-10-07T12.24.02.737,4.276,0.381,-0.473,-0.168
1570465442758,2019-10-07T12.24.02.758,4.297,0.152,0.488,0.015
1570465442778,2019-10-07T12.24.02.778,4.317,-0.015,1.052,0.015
1570465442799,2019-10-07T12.24.02.799,4.338,0.137,0.091,-0.046
1570465442818,2019-10-07T12.24.02.818,4.357,0.534,-0.671,-0.091
1570465442838,2019-10-07T12.24.02.838,4.377,0.686,-0.640,-0.168
1570465442859,2019-10-07T12.24.02.859,4.398,0.655,-0.808,-0.198
1570465442879,2019-10-07T12.24.02.879,4.418,0.366,0.030,-0.076
1570465442900,2019-10-07T12.24.02.900,4.439,0.427,0.442,-0.091
1570465442919,2019-10-07T12.24.02.919,4.458,0.595,0.213,-0.107
1570465442939,2019-10-07T12.24.02.939,4.478,0.808,-0.427,-0.213
1570465442960,2019-10-07T12.24.02.960,4.499,0.854,-0.945,-0.259
1570465442980,2019-10-07T12.24.02.980,4.519,0.732,-0.229,-0.259
1570465442999,2019-10-07T12.24.02.999,4.538,0.701,-0.046,-0.366
1570465443020,2019-10-07T12.24.03.020,4.559,0.762,-0.716,-0.320
1570465443040,2019-10-07T12.24.03.040,4.579,0.625,-0.137,-0.320
1570465443061,2019-10-07T12.24.03.061,4.600,0.564,-0.396,-0.427
1570465443080,2019-10-07T12.24.03.080,4.619,0.610,-0.640,-0.427
1570465443100,2019-10-07T12.24.03.100,4.639,0.564,-0.534,-0.335
1570465443121,2019-10-07T12.24.03.121,4.660,0.534,-0.655,-0.351
1570465443142,2019-10-07T12.24.03.142,4.681,0.396,0.046,-0.305
1570465443162,2019-10-07T12.24.03.162,4.701,0.168,-0.107,-0.351
1570465443181,2019-10-07T12.24.03.181,4.720,0.183,0.030,-0.305
1570465443202,2019-10-07T12.24.03.202,4.741,0.351,0.198,-0.183
1570465443222,2019-10-07T12.24.03.222,4.761,0.335,-0.427,-0.183
1570465443243,2019-10-07T12.24.03.243,4.782,0.061,-0.655,-0.259
1570465443262,2019-10-07T12.24.03.262,4.801,-0.183,-0.107,-0.091
1570465443282,2019-10-07T12.24.03.282,4.821,-0.320,1.357,0.122
1570465443303,2019-10-07T12.24.03.303,4.842,-0.320,1.494,0.076
1570465443323,2019-10-07T12.24.03.323,4.862,-0.274,0.244,-0.015
1570465443342,2019-10-07T12.24.03.342,4.881,-0.137,-0.732,-0.076
1570465443363,2019-10-07T12.24.03.363,4.902,0.076,-0.915,-0.107
1570465443383,2019-10-07T12.24.03.383,4.922,0.366,-0.655,0.000
1570465443404,2019-10-07T12.24.03.404,4.943,0.716,-0.640,-0.061
1570465443424,2019-10-07T12.24.03.424,4.963,0.884,-0.884,-0.122
1570465443443,2019-10-07T12.24.03.443,4.982,0.884,0.091,-0.107
1570465443464,2019-10-07T12.24.03.464,5.003,1.006,0.854,-0.198
1570465443484,2019-10-07T12.24.03.484,5.023,1.311,-0.091,-0.290
1570465443505,2019-10-07T12.24.03.505,5.044,1.494,-0.473,-0.305
1570465443524,2019-10-07T12.24.03.524,5.063,1.479,-0.259,-0.396
1570465443544,2019-10-07T12.24.03.544,5.083,1.326,0.244,-0.320
1570465443565,2019-10-07T12.24.03.565,5.104,1.067,1.402,-0.107
1570465443585,2019-10-07T12.24.03.585,5.124,0.945,1.555,-0.198
1570465443604,2019-10-07T12.24.03.604,5.143,0.930,0.762,-0.259
1570465443625,2019-10-07T12.24.03.625,5.164,0.793,0.854,-0.274
1570465443645,2019-10-07T12.24.03.645,5.184,0.655,1.159,-0.107
1570465443666,2019-10-07T12.24.03.666,5.205,0.305,2.348,-0.015
1570465443686,2019-10-07T12.24.03.686,5.225,0.335,0.046,-0.396
1570465443705,2019-10-07T12.24.03.705,5.244,0.503,-1.250,-0.503
1570465443726,2019-10-07T12.24.03.726,5.265,0.534,2.332,-0.320
1570465443746,2019-10-07T12.24.03.746,5.285,0.503,1.601,-0.488
1570465443767,2019-10-07T12.24.03.767,5.306,0.457,-1.235,-0.640
1570465443786,2019-10-07T12.24.03.786,5.325,0.503,-2.500,-0.976
1570465443807,2019-10-07T12.24.03.807,5.346,0.488,-3.262,-0.869
1570465443827,2019-10-07T12.24.03.827,5.366,0.229,-1.905,-0.534
1570465443848,2019-10-07T12.24.03.848,5.387,0.137,-0.579,-0.366
1570465443867,2019-10-07T12.24.03.867,5.406,0.655,-2.835,-0.366
1570465443887,2019-10-07T12.24.03.887,5.426,1.280,-3.857,0.168
1570465443908,2019-10-07T12.24.03.908,5.447,1.402,-1.570,1.326
1570465443928,2019-10-07T12.24.03.928,5.467,0.518,1.311,1.799
1570465443949,2019-10-07T12.24.03.949,5.488,-0.762,2.104,1.814
1570465443968,2019-10-07T12.24.03.968,5.507,-1.220,-2.652,1.524
1570465443988,2019-10-07T12.24.03.988,5.527,-1.372,-7.835,1.265
1570465444009,2019-10-07T12.24.04.009,5.548,-2.348,-8.933,1.494
1570465444029,2019-10-07T12.24.04.029,5.568,-4.619,-8.948,1.921
1570465444048,2019-10-07T12.24.04.048,5.587,-8.186,-11.616,2.134
1570465444069,2019-10-07T12.24.04.069,5.608,-14.223,-16.966,1.860
1570465444089,2019-10-07T12.24.04.089,5.628,-24.756,-26.845,2.500
1570465444110,2019-10-07T12.24.04.110,5.649,-40.762,-28.811,4.909
1570465444129,2019-10-07T12.24.04.129,5.668,-59.329,-22.805,5.960
1570465444149,2019-10-07T12.24.04.149,5.688,-73.201,-19.863,5.335
1570465444170,2019-10-07T12.24.04.170,5.709,-82.546,-21.814,1.418
1570465444190,2019-10-07T12.24.04.190,5.729,-86.448,-43.262,-3.537
1570465444211,2019-10-07T12.24.04.211,5.750,-87.637,-66.631,-4.649
1570465444230,2019-10-07T12.24.04.230,5.769,-91.433,-66.402,-0.290
1570465444250,2019-10-07T12.24.04.250,5.789,-92.348,-41.037,3.476
1570465444271,2019-10-07T12.24.04.271,5.810,-84.741,-6.860,-1.723
1570465444291,2019-10-07T12.24.04.291,5.830,-64.360,-0.351,-15.854
1570465444310,2019-10-07T12.24.04.310,5.849,-25.838,-14.832,-27.744
1570465444331,2019-10-07T12.24.04.331,5.870,15.046,-33.506,-31.174
1570465444351,2019-10-07T12.24.04.351,5.890,53.537,-46.753,-35.046
1570465444372,2019-10-07T12.24.04.372,5.911,88.674,-50.716,-38.277
1570465444391,2019-10-07T12.24.04.391,5.930,115.137,-31.753,-34.771
1570465444412,2019-10-07T12.24.04.412,5.951,132.058,9.146,-25.838
1570465444432,2019-10-07T12.24.04.432,5.971,141.555,36.463,-19.375
1570465444453,2019-10-07T12.24.04.453,5.992,145.808,31.082,-15.030
1570465444473,2019-10-07T12.24.04.473,6.012,145.274,18.216,-10.884
1570465444492,2019-10-07T12.24.04.492,6.031,141.585,11.235,-4.802
1570465444513,2019-10-07T12.24.04.513,6.052,133.659,7.485,3.476
1570465444533,2019-10-07T12.24.04.533,6.072,120.854,11.174,11.951
1570465444554,2019-10-07T12.24.04.554,6.093,105.655,29.893,18.872
1570465444573,2019-10-07T12.24.04.573,6.112,88.201,54.390,22.790
1570465444593,2019-10-07T12.24.04.593,6.132,69.390,70.000,21.982
1570465444614,2019-10-07T12.24.04.614,6.153,48.369,54.345,17.424
1570465444634,2019-10-07T12.24.04.634,6.173,22.957,15.777,9.268
1570465444653,2019-10-07T12.24.04.653,6.192,-6.082,-11.280,3.140
1570465444674,2019-10-07T12.24.04.674,6.213,-33.277,-7.348,2.973
1570465444694,2019-10-07T12.24.04.694,6.233,-53.537,16.006,5.838
1570465444715,2019-10-07T12.24.04.715,6.254,-66.860,26.037,8.338
1570465444735,2019-10-07T12.24.04.735,6.274,-72.713,7.988,8.110
1570465444754,2019-10-07T12.24.04.754,6.293,-89.817,-25.503,6.570
1570465444775,2019-10-07T12.24.04.775,6.314,-130.747,40.564,19.436
1570465444795,2019-10-07T12.24.04.795,6.334,-113.613,126.098,8.125
1570465444816,2019-10-07T12.24.04.816,6.355,-77.988,39.390,-26.509
1570465444835,2019-10-07T12.24.04.835,6.374,-68.354,-40.595,-38.506
1570465444855,2019-10-07T12.24.04.855,6.394,-80.838,18.110,-19.863
1570465444876,2019-10-07T12.24.04.876,6.415,-105.549,81.921,6.479
1570465444896,2019-10-07T12.24.04.896,6.435,-151.159,104.085,12.241
1570465444915,2019-10-07T12.24.04.915,6.454,-117.332,30.351,0.229
1570465444936,2019-10-07T12.24.04.936,6.475,-43.186,-64.451,-16.082
1570465444956,2019-10-07T12.24.04.956,6.495,-4.085,-63.796,-12.241
1570465444977,2019-10-07T12.24.04.977,6.516,-14.451,32.942,6.951
1570465444997,2019-10-07T12.24.04.997,6.536,-50.838,101.570,15.091
1570465445017,2019-10-07T12.24.05.017,6.556,-56.006,34.741,5.991
1570465445037,2019-10-07T12.24.05.037,6.576,-46.524,-33.537,-5.595
1570465445058,2019-10-07T12.24.05.058,6.597,-42.790,-33.887,-11.159
1570465445078,2019-10-07T12.24.05.078,6.617,-46.601,-1.052,-4.116
1570465445097,2019-10-07T12.24.05.097,6.636,-60.412,51.494,5.762
1570465445118,2019-10-07T12.24.05.118,6.657,-80.579,78.902,2.942
1570465445138,2019-10-07T12.24.05.138,6.677,-98.354,48.506,-7.683
1570465445159,2019-10-07T12.24.05.159,6.698,-112.957,1.768,-18.796
1570465445178,2019-10-07T12.24.05.178,6.717,-123.765,-31.677,-25.716
1570465445198,2019-10-07T12.24.05.198,6.737,-129.360,-57.896,-26.524
1570465445219,2019-10-07T12.24.05.219,6.758,-140.899,-68.476,-26.113
1570465445239,2019-10-07T12.24.05.239,6.778,-152.332,-59.588,-31.220
1570465445260,2019-10-07T12.24.05.260,6.799,-150.274,-79.299,-36.463
1570465445279,2019-10-07T12.24.05.279,6.818,-157.622,-85.579,-32.149
1570465445299,2019-10-07T12.24.05.299,6.838,-208.049,-50.869,-25.137
1570465445320,2019-10-07T12.24.05.320,6.859,-209.619,-42.180,-31.159
1570465445340,2019-10-07T12.24.05.340,6.879,-150.457,-88.567,-39.970
1570465445359,2019-10-07T12.24.05.359,6.898,-76.753,-109.649,-34.878
1570465445380,2019-10-07T12.24.05.380,6.919,8.064,-80.655,-23.338
1570465445400,2019-10-07T12.24.05.400,6.939,91.006,-16.052,-20.595
1570465445421,2019-10-07T12.24.05.421,6.960,159.604,64.970,-16.982
1570465445440,2019-10-07T12.24.05.440,6.979,217.195,90.655,-8.933
1570465445460,2019-10-07T12.24.05.460,6.999,252.698,63.933,-11.646
1570465445481,2019-10-07T12.24.05.481,7.020,286.250,18.887,-10.244
1570465445501,2019-10-07T12.24.05.501,7.040,316.220,-15.381,-6.845
1570465445522,2019-10-07T12.24.05.522,7.061,321.037,6.448,-11.174
1570465445541,2019-10-07T12.24.05.541,7.080,313.277,-0.168,-12.088
1570465445561,2019-10-07T12.24.05.561,7.100,295.945,-36.265,-2.393
1570465445582,2019-10-07T12.24.05.582,7.121,256.463,19.878,18.171
1570465445602,2019-10-07T12.24.05.602,7.141,201.585,115.442,38.125
1570465445621,2019-10-07T12.24.05.621,7.160,148.659,155.884,42.210
1570465445642,2019-10-07T12.24.05.642,7.181,103.415,134.360,31.433
1570465445663,2019-10-07T12.24.05.663,7.202,55.122,68.979,11.814
1570465445683,2019-10-07T12.24.05.683,7.222,-0.671,-29.466,-10.716
