epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470818551,2019-10-07T13.53.38.551,0.640,0.381,0.000,-0.122
1570470818571,2019-10-07T13.53.38.571,0.660,0.473,-0.213,-0.076
1570470818591,2019-10-07T13.53.38.591,0.680,0.610,-0.137,-0.091
1570470818611,2019-10-07T13.53.38.611,0.700,0.671,-0.473,-0.137
1570470818631,2019-10-07T13.53.38.631,0.720,0.595,-0.640,-0.076
1570470818651,2019-10-07T13.53.38.651,0.740,0.381,-0.183,-0.061
1570470818671,2019-10-07T13.53.38.671,0.760,0.274,-0.168,-0.046
1570470818691,2019-10-07T13.53.38.691,0.780,0.213,-0.747,-0.107
1570470818711,2019-10-07T13.53.38.711,0.800,0.229,-0.899,-0.076
1570470818731,2019-10-07T13.53.38.731,0.820,0.320,-0.351,-0.015
1570470818751,2019-10-07T13.53.38.751,0.840,0.366,-0.244,-0.030
1570470818771,2019-10-07T13.53.38.771,0.860,0.335,-0.061,-0.030
1570470818791,2019-10-07T13.53.38.791,0.880,0.213,0.168,0.061
1570470818811,2019-10-07T13.53.38.811,0.900,0.198,0.229,0.137
1570470818831,2019-10-07T13.53.38.831,0.920,0.229,-0.030,0.015
1570470818851,2019-10-07T13.53.38.851,0.940,0.274,-0.518,-0.076
1570470818871,2019-10-07T13.53.38.871,0.960,0.244,-0.412,-0.030
1570470818891,2019-10-07T13.53.38.891,0.980,0.198,-0.198,0.015
1570470818911,2019-10-07T13.53.38.911,1.000,0.259,-0.198,-0.030
1570470818931,2019-10-07T13.53.38.931,1.020,0.274,0.046,-0.030
1570470818951,2019-10-07T13.53.38.951,1.040,0.137,-0.030,-0.015
1570470818971,2019-10-07T13.53.38.971,1.060,0.030,-0.427,0.030
1570470818991,2019-10-07T13.53.38.991,1.080,0.122,-1.159,-0.061
1570470819011,2019-10-07T13.53.39.011,1.100,0.244,-1.875,-0.122
1570470819031,2019-10-07T13.53.39.031,1.120,0.595,-2.470,-0.168
1570470819051,2019-10-07T13.53.39.051,1.140,0.777,-2.348,-0.061
1570470819071,2019-10-07T13.53.39.071,1.160,0.716,-1.601,0.015
1570470819091,2019-10-07T13.53.39.091,1.180,0.549,-0.808,0.076
1570470819111,2019-10-07T13.53.39.111,1.200,0.396,-0.030,0.183
1570470819131,2019-10-07T13.53.39.131,1.220,-0.030,0.610,0.213
1570470819151,2019-10-07T13.53.39.151,1.240,-0.290,1.280,0.259
1570470819171,2019-10-07T13.53.39.171,1.260,0.061,1.265,0.107
1570470819191,2019-10-07T13.53.39.191,1.280,0.213,0.076,-0.015
1570470819211,2019-10-07T13.53.39.211,1.300,0.198,-0.259,-0.198
1570470819231,2019-10-07T13.53.39.231,1.320,0.061,0.534,-0.152
1570470819251,2019-10-07T13.53.39.251,1.340,0.183,1.037,-0.183
1570470819271,2019-10-07T13.53.39.271,1.360,0.427,0.396,-0.259
1570470819291,2019-10-07T13.53.39.291,1.380,0.595,0.396,-0.213
1570470819311,2019-10-07T13.53.39.311,1.400,0.610,0.838,-0.396
1570470819331,2019-10-07T13.53.39.331,1.420,0.732,-0.595,-0.869
1570470819351,2019-10-07T13.53.39.351,1.440,0.518,-2.500,-0.899
1570470819371,2019-10-07T13.53.39.371,1.460,0.442,-0.610,-0.579
1570470819391,2019-10-07T13.53.39.391,1.480,0.610,1.738,-0.610
1570470819411,2019-10-07T13.53.39.411,1.500,0.716,0.701,-0.640
1570470819431,2019-10-07T13.53.39.431,1.520,0.488,-0.274,-0.701
1570470819451,2019-10-07T13.53.39.451,1.540,0.213,-0.930,-0.732
1570470819471,2019-10-07T13.53.39.471,1.560,0.244,-1.006,-0.884
1570470819491,2019-10-07T13.53.39.491,1.580,0.335,-2.088,-0.854
1570470819511,2019-10-07T13.53.39.511,1.600,0.305,-2.332,-0.549
1570470819531,2019-10-07T13.53.39.531,1.620,0.305,-0.259,-0.244
1570470819551,2019-10-07T13.53.39.551,1.640,0.442,0.686,-0.305
1570470819571,2019-10-07T13.53.39.571,1.660,0.427,-1.616,-0.396
1570470819591,2019-10-07T13.53.39.591,1.680,0.396,-2.195,0.000
1570470819611,2019-10-07T13.53.39.611,1.700,0.427,0.915,0.503
1570470819631,2019-10-07T13.53.39.631,1.720,0.473,1.159,0.442
1570470819651,2019-10-07T13.53.39.651,1.740,0.503,-2.287,0.198
1570470819671,2019-10-07T13.53.39.671,1.760,0.625,-4.299,0.290
1570470819691,2019-10-07T13.53.39.691,1.780,0.701,-3.095,0.625
1570470819711,2019-10-07T13.53.39.711,1.800,0.335,-2.104,1.082
1570470819731,2019-10-07T13.53.39.731,1.820,0.274,-1.280,1.433
1570470819751,2019-10-07T13.53.39.751,1.840,0.640,-1.220,1.555
1570470819771,2019-10-07T13.53.39.771,1.860,0.625,-2.439,1.829
1570470819791,2019-10-07T13.53.39.791,1.880,0.442,-2.774,2.165
1570470819811,2019-10-07T13.53.39.811,1.900,0.381,-3.003,2.424
1570470819831,2019-10-07T13.53.39.831,1.920,0.107,-3.780,2.470
1570470819851,2019-10-07T13.53.39.851,1.940,-0.137,-4.756,2.759
1570470819871,2019-10-07T13.53.39.871,1.960,-0.488,-4.146,3.308
1570470819891,2019-10-07T13.53.39.891,1.980,-1.372,-3.994,3.491
1570470819911,2019-10-07T13.53.39.911,2.000,-2.790,-8.125,3.674
1570470819931,2019-10-07T13.53.39.931,2.020,-4.482,-10.015,4.070
1570470819951,2019-10-07T13.53.39.951,2.040,-7.256,-10.290,4.634
1570470819971,2019-10-07T13.53.39.971,2.060,-11.921,-13.171,5.640
1570470819991,2019-10-07T13.53.39.991,2.080,-19.863,-18.262,6.768
1570470820011,2019-10-07T13.53.40.011,2.100,-30.335,-17.683,7.210
1570470820031,2019-10-07T13.53.40.031,2.120,-42.256,-14.604,6.418
1570470820051,2019-10-07T13.53.40.051,2.140,-55.229,-17.515,4.787
1570470820071,2019-10-07T13.53.40.071,2.160,-68.186,-23.338,4.009
1570470820091,2019-10-07T13.53.40.091,2.180,-79.802,-32.454,3.720
1570470820111,2019-10-07T13.53.40.111,2.200,-89.116,-38.902,2.790
1570470820131,2019-10-07T13.53.40.131,2.220,-88.293,-32.271,3.918
1570470820151,2019-10-07T13.53.40.151,2.240,-80.701,-16.814,4.924
1570470820171,2019-10-07T13.53.40.171,2.260,-69.680,-1.921,-0.152
1570470820191,2019-10-07T13.53.40.191,2.280,-47.012,2.576,-8.948
1570470820211,2019-10-07T13.53.40.211,2.300,-13.598,-11.860,-12.927
1570470820231,2019-10-07T13.53.40.231,2.320,19.466,-31.768,-16.966
1570470820251,2019-10-07T13.53.40.251,2.340,49.329,-37.332,-22.302
1570470820271,2019-10-07T13.53.40.271,2.360,74.710,-28.460,-24.710
1570470820291,2019-10-07T13.53.40.291,2.380,95.244,-19.360,-25.442
1570470820311,2019-10-07T13.53.40.311,2.400,113.262,-12.454,-24.482
1570470820331,2019-10-07T13.53.40.331,2.420,129.146,-4.040,-22.668
1570470820351,2019-10-07T13.53.40.351,2.440,140.046,8.567,-20.534
1570470820371,2019-10-07T13.53.40.371,2.460,143.125,17.988,-16.265
1570470820391,2019-10-07T13.53.40.391,2.480,136.128,12.424,-11.570
1570470820411,2019-10-07T13.53.40.411,2.500,122.424,3.674,-8.034
1570470820431,2019-10-07T13.53.40.431,2.520,107.759,-6.098,-4.878
1570470820451,2019-10-07T13.53.40.451,2.540,92.149,-6.463,-2.729
1570470820471,2019-10-07T13.53.40.471,2.560,77.912,6.753,-0.396
1570470820491,2019-10-07T13.53.40.491,2.580,66.037,16.799,1.341
1570470820511,2019-10-07T13.53.40.511,2.600,56.723,11.387,1.402
1570470820531,2019-10-07T13.53.40.531,2.620,47.180,-10.091,1.616
1570470820551,2019-10-07T13.53.40.551,2.640,33.613,-26.326,-1.616
1570470820571,2019-10-07T13.53.40.571,2.660,21.982,-37.271,-4.466
1570470820591,2019-10-07T13.53.40.591,2.680,9.314,-41.570,-3.079
1570470820611,2019-10-07T13.53.40.611,2.700,-10.777,-26.524,0.732
1570470820631,2019-10-07T13.53.40.631,2.720,-33.689,-4.421,4.177
1570470820651,2019-10-07T13.53.40.651,2.740,-52.637,12.134,4.787
1570470820671,2019-10-07T13.53.40.671,2.760,-61.570,10.777,2.271
1570470820691,2019-10-07T13.53.40.691,2.780,-61.235,3.674,1.067
1570470820711,2019-10-07T13.53.40.711,2.800,-58.018,13.079,4.284
1570470820731,2019-10-07T13.53.40.731,2.820,-64.314,31.265,7.591
1570470820751,2019-10-07T13.53.40.751,2.840,-103.399,50.473,10.076
1570470820771,2019-10-07T13.53.40.771,2.860,-116.006,103.079,14.832
1570470820791,2019-10-07T13.53.40.791,2.880,-96.692,55.899,-10.564
1570470820811,2019-10-07T13.53.40.811,2.900,-71.921,-33.399,-32.790
1570470820831,2019-10-07T13.53.40.831,2.920,-66.326,-11.326,-28.659
1570470820851,2019-10-07T13.53.40.851,2.940,-78.003,52.424,-13.232
1570470820871,2019-10-07T13.53.40.871,2.960,-113.018,63.521,-2.317
1570470820891,2019-10-07T13.53.40.891,2.980,-80.396,45.976,14.070
1570470820911,2019-10-07T13.53.40.911,3.000,-44.787,40.412,16.784
1570470820931,2019-10-07T13.53.40.931,3.020,-63.110,31.174,9.299
1570470820951,2019-10-07T13.53.40.951,3.040,-61.296,-16.738,-3.780
1570470820971,2019-10-07T13.53.40.971,3.060,-44.329,-36.555,-3.979
1570470820991,2019-10-07T13.53.40.991,3.080,-33.155,-18.994,2.744
1570470821011,2019-10-07T13.53.41.011,3.100,-31.753,2.896,2.805
1570470821031,2019-10-07T13.53.41.031,3.120,-42.348,11.204,-0.701
1570470821051,2019-10-07T13.53.41.051,3.140,-58.201,14.985,-0.351
1570470821071,2019-10-07T13.53.41.071,3.160,-72.287,20.793,1.341
1570470821091,2019-10-07T13.53.41.091,3.180,-84.238,24.024,-0.534
1570470821111,2019-10-07T13.53.41.111,3.200,-98.521,16.204,-5.213
1570470821131,2019-10-07T13.53.41.131,3.220,-114.055,-12.774,-8.735
1570470821151,2019-10-07T13.53.41.151,3.240,-129.604,-33.338,-12.912
1570470821171,2019-10-07T13.53.41.171,3.260,-149.162,-59.101,-13.780
1570470821191,2019-10-07T13.53.41.191,3.280,-155.046,-58.216,-8.079
1570470821211,2019-10-07T13.53.41.211,3.300,-159.771,-50.259,-11.570
1570470821231,2019-10-07T13.53.41.231,3.320,-161.631,-66.174,-11.723
1570470821251,2019-10-07T13.53.41.251,3.340,-164.207,-66.601,-9.040
1570470821271,2019-10-07T13.53.41.271,3.360,-175.107,-60.869,-6.082
1570470821291,2019-10-07T13.53.41.291,3.380,-173.476,-36.616,-8.506
1570470821311,2019-10-07T13.53.41.311,3.400,-172.774,-45.655,-9.924
1570470821331,2019-10-07T13.53.41.331,3.420,-138.979,-69.116,0.564
1570470821351,2019-10-07T13.53.41.351,3.440,-74.101,-58.598,-4.070
1570470821371,2019-10-07T13.53.41.371,3.460,19.253,-38.765,-15.335
1570470821391,2019-10-07T13.53.41.391,3.480,132.912,-17.073,-26.631
1570470821411,2019-10-07T13.53.41.411,3.500,164.649,16.982,-26.845
1570470821431,2019-10-07T13.53.41.431,3.520,178.765,50.488,-18.704
1570470821451,2019-10-07T13.53.41.451,3.540,237.104,70.198,-11.174
1570470821471,2019-10-07T13.53.41.471,3.560,294.832,48.277,-5.015
1570470821491,2019-10-07T13.53.41.491,3.580,317.393,9.024,-12.180
1570470821511,2019-10-07T13.53.41.511,3.600,314.329,-8.293,-24.284
1570470821531,2019-10-07T13.53.41.531,3.620,303.506,20.183,-18.186
1570470821551,2019-10-07T13.53.41.551,3.640,289.710,34.314,-10.076
1570470821571,2019-10-07T13.53.41.571,3.660,262.866,35.046,-2.470
1570470821591,2019-10-07T13.53.41.591,3.680,224.177,30.991,0.000
1570470821611,2019-10-07T13.53.41.611,3.700,192.561,17.088,-4.192
1570470821631,2019-10-07T13.53.41.631,3.720,151.235,-20.534,-13.765
1570470821651,2019-10-07T13.53.41.651,3.740,120.122,-54.466,-15.198
1570470821671,2019-10-07T13.53.41.671,3.760,85.534,-38.872,-6.616
1570470821691,2019-10-07T13.53.41.691,3.780,33.338,14.878,0.427
1570470821711,2019-10-07T13.53.41.711,3.800,-33.537,48.887,-1.128
1570470821731,2019-10-07T13.53.41.731,3.820,-96.982,24.405,-7.485
1570470821751,2019-10-07T13.53.41.751,3.840,-163.552,-49.863,-10.762
1570470821771,2019-10-07T13.53.41.771,3.860,-178.155,49.223,14.924
1570470821791,2019-10-07T13.53.41.791,3.880,-99.954,127.287,-5.259
1570470821811,2019-10-07T13.53.41.811,3.900,-81.784,22.912,-31.235
1570470821831,2019-10-07T13.53.41.831,3.920,-104.604,3.064,-16.997
1570470821851,2019-10-07T13.53.41.851,3.940,-85.610,16.738,14.726
1570470821871,2019-10-07T13.53.41.871,3.960,-61.235,15.686,11.098
1570470821891,2019-10-07T13.53.41.891,3.980,-60.762,4.192,3.354
1570470821911,2019-10-07T13.53.41.911,4.000,-65.671,-4.665,-1.037
1570470821931,2019-10-07T13.53.41.931,4.020,-64.268,11.982,2.027
1570470821951,2019-10-07T13.53.41.951,4.040,-42.591,42.348,12.393
1570470821971,2019-10-07T13.53.41.971,4.060,-24.421,48.064,14.207
1570470821991,2019-10-07T13.53.41.991,4.080,-28.674,19.466,6.555
1570470822011,2019-10-07T13.53.42.011,4.100,-41.174,-5.046,-0.351
1570470822031,2019-10-07T13.53.42.031,4.120,-51.829,-17.896,-2.256
1570470822051,2019-10-07T13.53.42.051,4.140,-68.582,-3.460,1.601
1570470822071,2019-10-07T13.53.42.071,4.160,-92.393,25.107,2.851
1570470822091,2019-10-07T13.53.42.091,4.180,-103.049,27.027,-0.503
1570470822111,2019-10-07T13.53.42.111,4.200,-103.201,16.113,-3.918
1570470822131,2019-10-07T13.53.42.131,4.220,-127.896,-3.582,-3.659
1570470822151,2019-10-07T13.53.42.151,4.240,-152.805,-45.229,-2.759
1570470822171,2019-10-07T13.53.42.171,4.260,-145.686,-51.768,-4.436
1570470822191,2019-10-07T13.53.42.191,4.280,-143.171,-34.558,-4.268
1570470822211,2019-10-07T13.53.42.211,4.300,-147.454,-38.323,-12.561
1570470822231,2019-10-07T13.53.42.231,4.320,-154.558,-42.622,-20.854
1570470822251,2019-10-07T13.53.42.251,4.340,-164.497,-44.588,-19.436
1570470822271,2019-10-07T13.53.42.271,4.360,-172.454,-72.287,-18.430
1570470822291,2019-10-07T13.53.42.291,4.380,-156.052,-87.759,-11.738
1570470822311,2019-10-07T13.53.42.311,4.400,-103.430,-61.570,-3.887
1570470822331,2019-10-07T13.53.42.331,4.420,-22.409,-48.399,-8.430
1570470822351,2019-10-07T13.53.42.351,4.440,86.296,-53.354,-29.314
1570470822371,2019-10-07T13.53.42.371,4.460,158.064,-25.701,-49.787
1570470822391,2019-10-07T13.53.42.391,4.480,131.692,22.348,-37.912
1570470822411,2019-10-07T13.53.42.411,4.500,156.860,67.927,-19.512
1570470822431,2019-10-07T13.53.42.431,4.520,233.338,93.171,-13.125
1570470822451,2019-10-07T13.53.42.451,4.540,283.445,47.912,-12.851
1570470822471,2019-10-07T13.53.42.471,4.560,286.570,-29.451,-28.399
1570470822491,2019-10-07T13.53.42.491,4.580,282.104,-48.979,-35.091
1570470822511,2019-10-07T13.53.42.511,4.600,274.756,-8.948,-30.915
1570470822531,2019-10-07T13.53.42.531,4.620,248.491,40.000,-22.973
1570470822551,2019-10-07T13.53.42.551,4.640,216.540,35.137,-10.564
1570470822571,2019-10-07T13.53.42.571,4.660,179.162,1.662,-5.579
1570470822591,2019-10-07T13.53.42.591,4.680,145.488,-13.689,-4.665
1570470822611,2019-10-07T13.53.42.611,4.700,122.241,-24.787,-1.890
1570470822631,2019-10-07T13.53.42.631,4.720,91.402,-6.418,4.573
1570470822651,2019-10-07T13.53.42.651,4.740,39.710,60.777,13.155
1570470822671,2019-10-07T13.53.42.671,4.760,-26.021,101.128,14.909
1570470822691,2019-10-07T13.53.42.691,4.780,-70.137,70.351,7.271
1570470822711,2019-10-07T13.53.42.711,4.800,-164.207,22.851,-0.076
1570470822731,2019-10-07T13.53.42.731,4.820,-163.110,123.857,12.957
1570470822751,2019-10-07T13.53.42.751,4.840,-77.881,56.387,-17.149
1570470822771,2019-10-07T13.53.42.771,4.860,-82.866,-44.604,-33.079
1570470822791,2019-10-07T13.53.42.791,4.880,-113.079,19.604,-11.723
1570470822811,2019-10-07T13.53.42.811,4.900,-109.665,56.921,17.210
1570470822831,2019-10-07T13.53.42.831,4.920,-79.131,56.738,13.841
1570470822851,2019-10-07T13.53.42.851,4.940,-56.692,30.213,3.049
1570470822871,2019-10-07T13.53.42.871,4.960,-58.171,-7.088,0.229
1570470822891,2019-10-07T13.53.42.891,4.980,-57.973,10.381,0.534
1570470822911,2019-10-07T13.53.42.911,5.000,-43.521,21.784,0.518
1570470822931,2019-10-07T13.53.42.931,5.020,-39.497,5.259,-2.058
1570470822951,2019-10-07T13.53.42.951,5.040,-48.902,-11.235,-5.671
1570470822971,2019-10-07T13.53.42.971,5.060,-64.543,-18.034,-11.905
1570470822991,2019-10-07T13.53.42.991,5.080,-81.936,-24.055,-18.659
1570470823011,2019-10-07T13.53.43.011,5.100,-97.256,-40.930,-18.902
1570470823031,2019-10-07T13.53.43.031,5.120,-116.341,-51.128,-13.567
1570470823051,2019-10-07T13.53.43.051,5.140,-133.841,-42.622,-9.162
1570470823071,2019-10-07T13.53.43.071,5.160,-141.341,-31.814,-10.030
1570470823091,2019-10-07T13.53.43.091,5.180,-155.762,-34.543,-8.826
1570470823111,2019-10-07T13.53.43.111,5.200,-173.704,-48.338,-3.171
1570470823131,2019-10-07T13.53.43.131,5.220,-171.037,-31.326,1.006
1570470823151,2019-10-07T13.53.43.151,5.240,-177.119,-30.290,-0.534
1570470823171,2019-10-07T13.53.43.171,5.260,-181.814,-53.796,-4.421
1570470823191,2019-10-07T13.53.43.191,5.280,-171.723,-74.726,-8.140
1570470823211,2019-10-07T13.53.43.211,5.300,-135.915,-80.122,-8.018
1570470823231,2019-10-07T13.53.43.231,5.320,-76.326,-73.628,-5.579
1570470823251,2019-10-07T13.53.43.251,5.340,1.311,-63.171,-9.177
1570470823271,2019-10-07T13.53.43.271,5.360,95.473,-29.863,-23.095
1570470823291,2019-10-07T13.53.43.291,5.380,162.134,23.521,-21.890
1570470823311,2019-10-07T13.53.43.311,5.400,154.482,66.875,-3.979
1570470823331,2019-10-07T13.53.43.331,5.420,186.905,69.497,6.098
1570470823351,2019-10-07T13.53.43.351,5.440,256.143,62.149,1.006
1570470823371,2019-10-07T13.53.43.371,5.460,303.902,45.061,-22.668
1570470823391,2019-10-07T13.53.43.391,5.480,327.652,-16.357,-41.784
1570470823411,2019-10-07T13.53.43.411,5.500,335.198,-49.482,-52.851
1570470823431,2019-10-07T13.53.43.431,5.520,336.524,-30.854,-53.521
1570470823451,2019-10-07T13.53.43.451,5.540,314.101,-16.387,-35.381
1570470823471,2019-10-07T13.53.43.471,5.560,259.756,-7.591,-13.338
1570470823491,2019-10-07T13.53.43.491,5.580,199.421,23.369,11.098
1570470823511,2019-10-07T13.53.43.511,5.600,144.146,89.695,26.250
1570470823531,2019-10-07T13.53.43.531,5.620,75.335,128.430,25.381
1570470823551,2019-10-07T13.53.43.551,5.640,-20.457,89.116,9.939
1570470823571,2019-10-07T13.53.43.571,5.660,-106.966,4.192,-0.930
1570470823591,2019-10-07T13.53.43.591,5.680,-171.402,-42.393,5.427
1570470823611,2019-10-07T13.53.43.611,5.700,-200.274,118.841,36.341
1570470823631,2019-10-07T13.53.43.631,5.720,-114.405,156.189,5.290
1570470823651,2019-10-07T13.53.43.651,5.740,-90.183,-0.457,-33.445
1570470823671,2019-10-07T13.53.43.671,5.760,-119.924,-41.250,-42.866
1570470823691,2019-10-07T13.53.43.691,5.780,-105.213,9.116,12.104
1570470823711,2019-10-07T13.53.43.711,5.800,-61.418,126.494,28.872
1570470823731,2019-10-07T13.53.43.731,5.820,-66.905,89.970,-0.869
1570470823751,2019-10-07T13.53.43.751,5.840,-73.826,-59.634,-19.497
1570470823771,2019-10-07T13.53.43.771,5.860,-51.402,-138.003,-22.485
1570470823791,2019-10-07T13.53.43.791,5.880,-31.738,-77.637,-6.997
1570470823811,2019-10-07T13.53.43.811,5.900,-28.674,28.750,4.177
1570470823831,2019-10-07T13.53.43.831,5.920,-37.957,54.055,2.256
1570470823851,2019-10-07T13.53.43.851,5.940,-51.799,17.622,-2.378
1570470823871,2019-10-07T13.53.43.871,5.960,-64.848,-26.479,-8.232
1570470823891,2019-10-07T13.53.43.891,5.980,-76.707,-48.247,-11.738
1570470823911,2019-10-07T13.53.43.911,6.000,-103.262,-30.213,-8.171
1570470823931,2019-10-07T13.53.43.931,6.020,-130.366,-3.155,-3.994
1570470823951,2019-10-07T13.53.43.951,6.040,-137.317,8.186,-5.488
1570470823971,2019-10-07T13.53.43.971,6.060,-136.738,-2.180,-11.189
1570470823991,2019-10-07T13.53.43.991,6.080,-146.143,-34.482,-18.247
1570470824011,2019-10-07T13.53.44.011,6.100,-164.268,-83.049,-19.314
1570470824031,2019-10-07T13.53.44.031,6.120,-168.918,-74.893,-10.442
1570470824051,2019-10-07T13.53.44.051,6.140,-170.473,-35.152,-7.683
1570470824071,2019-10-07T13.53.44.071,6.160,-170.137,-39.390,-18.003
1570470824091,2019-10-07T13.53.44.091,6.180,-164.588,-90.183,-26.738
1570470824111,2019-10-07T13.53.44.111,6.200,-131.753,-109.741,-18.323
1570470824131,2019-10-07T13.53.44.131,6.220,-76.662,-83.232,-0.320
1570470824151,2019-10-07T13.53.44.151,6.240,-7.226,-45.991,-2.241
1570470824171,2019-10-07T13.53.44.171,6.260,85.610,-9.680,-14.954
1570470824191,2019-10-07T13.53.44.191,6.280,153.415,36.326,-15.625
1570470824211,2019-10-07T13.53.44.211,6.300,145.930,68.841,-7.729
1570470824231,2019-10-07T13.53.44.231,6.320,178.323,78.887,-2.637
1570470824251,2019-10-07T13.53.44.251,6.340,251.860,67.363,-9.345
1570470824271,2019-10-07T13.53.44.271,6.360,305.534,41.250,-16.250
1570470824291,2019-10-07T13.53.44.291,6.380,325.793,-3.476,-21.402
1570470824311,2019-10-07T13.53.44.311,6.400,323.354,-41.692,-22.363
1570470824331,2019-10-07T13.53.44.331,6.420,313.582,-22.774,-17.256
1570470824351,2019-10-07T13.53.44.351,6.440,303.338,49.482,-1.951
1570470824371,2019-10-07T13.53.44.371,6.460,276.799,110.091,17.287
1570470824391,2019-10-07T13.53.44.391,6.480,221.052,129.116,29.390
1570470824411,2019-10-07T13.53.44.411,6.500,169.787,120.061,25.945
1570470824431,2019-10-07T13.53.44.431,6.520,124.238,73.521,11.341
1570470824451,2019-10-07T13.53.44.451,6.540,60.000,23.079,-1.585
1570470824471,2019-10-07T13.53.44.471,6.560,-7.759,-12.165,-8.506
1570470824491,2019-10-07T13.53.44.491,6.580,-82.424,-48.521,-18.582
1570470824511,2019-10-07T13.53.44.511,6.600,-198.735,-86.174,-23.735
1570470824531,2019-10-07T13.53.44.531,6.620,-189.558,65.122,12.226
1570470824551,2019-10-07T13.53.44.551,6.640,-99.802,57.332,-10.183
1570470824571,2019-10-07T13.53.44.571,6.660,-79.710,-55.000,-34.390
1570470824591,2019-10-07T13.53.44.591,6.680,-83.323,-10.564,-23.186
1570470824611,2019-10-07T13.53.44.611,6.700,-89.360,36.905,-0.808
1570470824631,2019-10-07T13.53.44.631,6.720,-97.287,77.927,10.091
1570470824651,2019-10-07T13.53.44.651,6.740,-63.293,66.860,7.241
1570470824671,2019-10-07T13.53.44.671,6.760,-47.912,27.759,-1.540
1570470824691,2019-10-07T13.53.44.691,6.780,-62.698,-10.503,-6.204
1570470824711,2019-10-07T13.53.44.711,6.800,-63.155,-38.034,-6.418
1570470824731,2019-10-07T13.53.44.731,6.820,-36.936,-16.982,1.936
1570470824751,2019-10-07T13.53.44.751,6.840,-28.887,32.378,8.369
1570470824771,2019-10-07T13.53.44.771,6.860,-44.024,28.521,4.009
1570470824791,2019-10-07T13.53.44.791,6.880,-60.838,-7.942,-2.744
1570470824811,2019-10-07T13.53.44.811,6.900,-73.506,-21.235,-5.122
1570470824831,2019-10-07T13.53.44.831,6.920,-87.835,-11.357,-3.643
1570470824851,2019-10-07T13.53.44.851,6.940,-105.518,-3.857,-5.274
1570470824871,2019-10-07T13.53.44.871,6.960,-124.817,-7.165,-9.649
1570470824891,2019-10-07T13.53.44.891,6.980,-140.488,-31.555,-16.021
1570470824911,2019-10-07T13.53.44.911,7.000,-143.902,-51.829,-15.122
1570470824931,2019-10-07T13.53.44.931,7.020,-145.351,-46.311,-12.088
1570470824951,2019-10-07T13.53.44.951,7.040,-159.878,-39.299,-12.454
1570470824971,2019-10-07T13.53.44.971,7.060,-161.966,-35.290,-12.027
1570470824991,2019-10-07T13.53.44.991,7.080,-162.088,-43.841,-15.488
1570470825011,2019-10-07T13.53.45.011,7.100,-159.573,-71.463,-24.024
1570470825031,2019-10-07T13.53.45.031,7.120,-149.070,-85.960,-27.210
1570470825051,2019-10-07T13.53.45.051,7.140,-136.753,-87.393,-25.076
