epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570465320078,2019-10-07T12.22.00.078,1.794,-0.244,0.930,0.396
1570465320099,2019-10-07T12.22.00.099,1.815,-0.076,-0.290,0.396
1570465320119,2019-10-07T12.22.00.119,1.835,-0.091,-0.579,0.351
1570465320140,2019-10-07T12.22.00.140,1.856,-0.137,-0.884,0.213
1570465320159,2019-10-07T12.22.00.159,1.875,-0.046,-1.692,0.076
1570465320179,2019-10-07T12.22.00.179,1.895,0.274,-2.530,-0.152
1570465320200,2019-10-07T12.22.00.200,1.916,0.503,-2.927,-0.320
1570465320220,2019-10-07T12.22.00.220,1.936,0.701,-2.348,-0.152
1570465320239,2019-10-07T12.22.00.239,1.955,0.595,-1.220,0.030
1570465320260,2019-10-07T12.22.00.260,1.976,0.396,-0.152,0.107
1570465320280,2019-10-07T12.22.00.280,1.996,0.259,0.366,0.244
1570465320301,2019-10-07T12.22.00.301,2.017,0.046,1.204,0.457
1570465320320,2019-10-07T12.22.00.320,2.036,-0.244,2.485,0.549
1570465320340,2019-10-07T12.22.00.340,2.056,-0.351,2.546,0.351
1570465320361,2019-10-07T12.22.00.361,2.077,-0.351,1.006,-0.122
1570465320381,2019-10-07T12.22.00.381,2.097,-0.320,-0.259,-0.366
1570465320400,2019-10-07T12.22.00.400,2.116,-0.137,0.168,-0.442
1570465320421,2019-10-07T12.22.00.421,2.137,0.213,0.000,-0.686
1570465320441,2019-10-07T12.22.00.441,2.157,0.473,-0.899,-0.838
1570465320462,2019-10-07T12.22.00.462,2.178,0.625,-0.046,-0.838
1570465320482,2019-10-07T12.22.00.482,2.198,0.564,0.457,-0.823
1570465320501,2019-10-07T12.22.00.501,2.217,0.564,0.503,-0.732
1570465320522,2019-10-07T12.22.00.522,2.238,0.473,0.686,-0.747
1570465320542,2019-10-07T12.22.00.542,2.258,0.396,-0.183,-0.762
1570465320563,2019-10-07T12.22.00.563,2.279,0.168,-0.122,-0.610
1570465320582,2019-10-07T12.22.00.582,2.298,0.015,0.777,-0.473
1570465320603,2019-10-07T12.22.00.603,2.319,-0.046,0.777,-0.412
1570465320623,2019-10-07T12.22.00.623,2.339,0.000,0.320,-0.488
1570465320644,2019-10-07T12.22.00.644,2.360,-0.061,0.015,-0.503
1570465320663,2019-10-07T12.22.00.663,2.379,-0.351,0.305,-0.366
1570465320683,2019-10-07T12.22.00.683,2.399,-0.503,0.701,-0.320
1570465320704,2019-10-07T12.22.00.704,2.420,-0.320,0.579,-0.396
1570465320724,2019-10-07T12.22.00.724,2.440,0.061,0.030,-0.274
1570465320745,2019-10-07T12.22.00.745,2.461,0.518,0.198,-0.198
1570465320764,2019-10-07T12.22.00.764,2.480,0.777,0.000,-0.259
1570465320784,2019-10-07T12.22.00.784,2.500,0.686,0.046,-0.320
1570465320805,2019-10-07T12.22.00.805,2.521,0.473,0.625,-0.244
1570465320825,2019-10-07T12.22.00.825,2.541,0.198,1.372,-0.061
1570465320844,2019-10-07T12.22.00.844,2.560,0.152,1.524,0.000
1570465320865,2019-10-07T12.22.00.865,2.581,0.320,0.930,0.030
1570465320885,2019-10-07T12.22.00.885,2.601,0.381,0.549,0.122
1570465320906,2019-10-07T12.22.00.906,2.622,0.457,1.037,0.198
1570465320925,2019-10-07T12.22.00.925,2.641,0.381,1.143,0.122
1570465320945,2019-10-07T12.22.00.945,2.661,0.366,0.747,0.076
1570465320966,2019-10-07T12.22.00.966,2.682,0.320,0.183,0.076
1570465320986,2019-10-07T12.22.00.986,2.702,0.229,-0.503,-0.046
1570465321007,2019-10-07T12.22.01.007,2.723,0.107,-1.052,-0.107
1570465321026,2019-10-07T12.22.01.026,2.742,0.183,-1.006,-0.091
1570465321046,2019-10-07T12.22.01.046,2.762,0.351,-1.098,-0.244
1570465321067,2019-10-07T12.22.01.067,2.783,0.671,-1.890,-0.305
1570465321087,2019-10-07T12.22.01.087,2.803,0.854,-1.098,-0.244
1570465321106,2019-10-07T12.22.01.106,2.822,0.655,0.122,-0.183
1570465321127,2019-10-07T12.22.01.127,2.843,0.381,0.518,-0.213
1570465321147,2019-10-07T12.22.01.147,2.863,0.366,-0.107,-0.274
1570465321168,2019-10-07T12.22.01.168,2.884,0.823,-1.723,-0.503
1570465321187,2019-10-07T12.22.01.187,2.903,1.220,-2.729,-0.488
1570465321208,2019-10-07T12.22.01.208,2.924,1.326,-2.043,-0.335
1570465321228,2019-10-07T12.22.01.228,2.944,1.128,-0.625,-0.168
1570465321249,2019-10-07T12.22.01.249,2.965,0.899,0.198,-0.030
1570465321269,2019-10-07T12.22.01.269,2.985,0.823,0.869,0.091
1570465321288,2019-10-07T12.22.01.288,3.004,0.640,1.006,0.107
1570465321309,2019-10-07T12.22.01.309,3.025,0.320,0.701,0.213
1570465321329,2019-10-07T12.22.01.329,3.045,-0.061,1.143,0.335
1570465321350,2019-10-07T12.22.01.350,3.066,-0.305,1.601,0.335
1570465321369,2019-10-07T12.22.01.369,3.085,-0.335,0.747,0.198
1570465321389,2019-10-07T12.22.01.389,3.105,-0.198,-0.244,0.107
1570465321410,2019-10-07T12.22.01.410,3.126,-0.137,-0.457,-0.061
1570465321430,2019-10-07T12.22.01.430,3.146,-0.046,-0.381,-0.137
1570465321449,2019-10-07T12.22.01.449,3.165,0.137,-0.762,-0.229
1570465321470,2019-10-07T12.22.01.470,3.186,0.168,-0.457,-0.229
1570465321490,2019-10-07T12.22.01.490,3.206,0.183,-0.076,-0.381
1570465321511,2019-10-07T12.22.01.511,3.227,0.335,-1.387,-0.564
1570465321531,2019-10-07T12.22.01.531,3.247,0.457,-1.174,-0.686
1570465321550,2019-10-07T12.22.01.550,3.266,0.625,-1.082,-0.762
1570465321571,2019-10-07T12.22.01.571,3.287,1.067,-1.921,-0.762
1570465321591,2019-10-07T12.22.01.591,3.307,1.448,-1.326,-0.534
1570465321612,2019-10-07T12.22.01.612,3.328,1.433,0.335,-0.351
1570465321631,2019-10-07T12.22.01.631,3.347,1.296,0.030,-0.457
1570465321651,2019-10-07T12.22.01.651,3.367,1.021,-0.381,-0.473
1570465321672,2019-10-07T12.22.01.672,3.388,0.701,-0.122,-0.335
1570465321692,2019-10-07T12.22.01.692,3.408,0.625,-0.412,-0.427
1570465321711,2019-10-07T12.22.01.711,3.427,0.716,-1.677,-0.534
1570465321732,2019-10-07T12.22.01.732,3.448,0.625,-1.463,-0.366
1570465321752,2019-10-07T12.22.01.752,3.468,0.305,0.381,-0.183
1570465321773,2019-10-07T12.22.01.773,3.489,0.244,0.274,-0.488
1570465321793,2019-10-07T12.22.01.793,3.509,0.366,-1.966,-0.701
1570465321812,2019-10-07T12.22.01.812,3.528,0.183,-1.387,-0.503
1570465321833,2019-10-07T12.22.01.833,3.549,-0.183,0.655,-0.168
1570465321853,2019-10-07T12.22.01.853,3.569,-0.549,1.753,0.107
1570465321874,2019-10-07T12.22.01.874,3.590,-0.854,2.896,0.168
1570465321893,2019-10-07T12.22.01.893,3.609,-0.793,2.363,0.015
1570465321914,2019-10-07T12.22.01.914,3.630,-0.381,0.899,0.183
1570465321934,2019-10-07T12.22.01.934,3.650,0.091,1.067,0.183
1570465321955,2019-10-07T12.22.01.955,3.671,0.290,0.686,0.168
1570465321974,2019-10-07T12.22.01.974,3.690,0.259,1.585,0.320
1570465321994,2019-10-07T12.22.01.994,3.710,-0.030,1.723,0.259
1570465322015,2019-10-07T12.22.02.015,3.731,-0.046,0.183,0.244
1570465322035,2019-10-07T12.22.02.035,3.751,0.137,-0.625,0.030
1570465322056,2019-10-07T12.22.02.056,3.772,0.198,-0.564,-0.046
1570465322075,2019-10-07T12.22.02.075,3.791,0.259,-0.442,0.030
1570465322095,2019-10-07T12.22.02.095,3.811,0.213,0.046,0.046
1570465322116,2019-10-07T12.22.02.116,3.832,0.351,-0.274,-0.046
1570465322136,2019-10-07T12.22.02.136,3.852,0.549,-0.473,-0.122
1570465322155,2019-10-07T12.22.02.155,3.871,0.655,-0.503,-0.168
1570465322176,2019-10-07T12.22.02.176,3.892,0.869,-0.107,-0.061
1570465322196,2019-10-07T12.22.02.196,3.912,1.128,-0.808,-0.046
1570465322217,2019-10-07T12.22.02.217,3.933,1.311,-2.134,-0.091
1570465322236,2019-10-07T12.22.02.236,3.952,1.265,-1.753,0.076
1570465322256,2019-10-07T12.22.02.256,3.972,1.128,-0.716,0.137
1570465322277,2019-10-07T12.22.02.277,3.993,0.899,-1.662,-0.091
1570465322297,2019-10-07T12.22.02.297,4.013,0.716,-3.079,-0.290
1570465322318,2019-10-07T12.22.02.318,4.034,0.335,-2.866,-0.305
1570465322337,2019-10-07T12.22.02.337,4.053,0.076,-1.738,-0.122
1570465322357,2019-10-07T12.22.02.357,4.073,-0.122,0.030,0.259
1570465322378,2019-10-07T12.22.02.378,4.094,-0.351,2.622,0.655
1570465322398,2019-10-07T12.22.02.398,4.114,-0.610,3.582,0.884
1570465322417,2019-10-07T12.22.02.417,4.133,-0.869,3.765,1.006
1570465322438,2019-10-07T12.22.02.438,4.154,-0.976,3.857,0.762
1570465322458,2019-10-07T12.22.02.458,4.174,-0.823,1.433,0.412
1570465322479,2019-10-07T12.22.02.479,4.195,-0.412,-1.402,0.137
1570465322498,2019-10-07T12.22.02.498,4.214,-0.183,-1.753,-0.061
1570465322519,2019-10-07T12.22.02.519,4.235,0.122,-1.860,0.000
1570465322539,2019-10-07T12.22.02.539,4.255,0.351,-1.280,0.183
1570465322560,2019-10-07T12.22.02.560,4.276,0.335,0.000,0.229
1570465322580,2019-10-07T12.22.02.580,4.296,0.229,0.183,0.107
1570465322599,2019-10-07T12.22.02.599,4.315,0.122,-0.793,-0.030
1570465322620,2019-10-07T12.22.02.620,4.336,0.061,-2.104,-0.290
1570465322640,2019-10-07T12.22.02.640,4.356,0.244,-3.460,-0.701
1570465322661,2019-10-07T12.22.02.661,4.377,0.488,-3.765,-0.793
1570465322680,2019-10-07T12.22.02.680,4.396,0.473,-2.302,-0.549
1570465322700,2019-10-07T12.22.02.700,4.416,0.244,-0.198,-0.244
1570465322721,2019-10-07T12.22.02.721,4.437,-0.183,0.899,-0.122
1570465322741,2019-10-07T12.22.02.741,4.457,-0.549,1.372,-0.076
1570465322760,2019-10-07T12.22.02.760,4.476,-0.655,2.317,0.015
1570465322781,2019-10-07T12.22.02.781,4.497,-0.716,2.530,0.198
1570465322801,2019-10-07T12.22.02.801,4.517,-0.534,1.951,0.137
1570465322822,2019-10-07T12.22.02.822,4.538,-0.168,0.229,0.030
1570465322842,2019-10-07T12.22.02.842,4.558,0.229,-0.457,-0.122
1570465322861,2019-10-07T12.22.02.861,4.577,0.274,-0.061,-0.168
1570465322882,2019-10-07T12.22.02.882,4.598,0.320,0.046,-0.168
1570465322902,2019-10-07T12.22.02.902,4.618,0.457,-0.152,-0.198
1570465322923,2019-10-07T12.22.02.923,4.639,0.564,-1.204,-0.396
1570465322942,2019-10-07T12.22.02.942,4.658,0.595,-1.662,-0.427
1570465322962,2019-10-07T12.22.02.962,4.678,0.412,-1.052,-0.351
1570465322983,2019-10-07T12.22.02.983,4.699,0.274,-0.412,-0.244
1570465323003,2019-10-07T12.22.03.003,4.719,0.152,0.046,-0.198
1570465323022,2019-10-07T12.22.03.022,4.738,0.259,0.655,-0.137
1570465323043,2019-10-07T12.22.03.043,4.759,0.442,1.250,-0.015
1570465323063,2019-10-07T12.22.03.063,4.779,0.534,1.235,-0.046
1570465323084,2019-10-07T12.22.03.084,4.800,0.564,0.579,-0.168
1570465323104,2019-10-07T12.22.03.104,4.820,0.427,-0.030,-0.213
1570465323124,2019-10-07T12.22.03.124,4.840,0.335,-0.122,-0.198
1570465323144,2019-10-07T12.22.03.144,4.860,0.412,-0.152,-0.229
1570465323165,2019-10-07T12.22.03.165,4.881,0.610,-0.427,-0.259
1570465323185,2019-10-07T12.22.03.185,4.901,0.808,-0.015,-0.198
1570465323204,2019-10-07T12.22.03.204,4.920,0.899,-0.030,-0.122
1570465323225,2019-10-07T12.22.03.225,4.941,0.869,-0.061,-0.122
1570465323245,2019-10-07T12.22.03.245,4.961,0.671,-0.183,-0.152
1570465323266,2019-10-07T12.22.03.266,4.982,0.473,-0.564,-0.198
1570465323285,2019-10-07T12.22.03.285,5.001,0.305,-0.762,-0.152
1570465323305,2019-10-07T12.22.03.305,5.021,0.274,-1.037,-0.107
1570465323326,2019-10-07T12.22.03.326,5.042,0.229,-0.762,-0.076
1570465323346,2019-10-07T12.22.03.346,5.062,0.183,-0.122,0.076
1570465323367,2019-10-07T12.22.03.367,5.083,0.183,0.290,0.183
1570465323386,2019-10-07T12.22.03.386,5.102,0.168,0.793,0.320
1570465323406,2019-10-07T12.22.03.406,5.122,0.259,0.320,0.274
1570465323427,2019-10-07T12.22.03.427,5.143,0.457,-0.686,0.274
1570465323447,2019-10-07T12.22.03.447,5.163,0.534,-1.616,0.305
1570465323466,2019-10-07T12.22.03.466,5.182,0.534,-1.326,0.503
1570465323487,2019-10-07T12.22.03.487,5.203,0.351,-0.488,0.655
1570465323507,2019-10-07T12.22.03.507,5.223,0.259,-1.006,0.793
1570465323528,2019-10-07T12.22.03.528,5.244,0.015,-1.357,0.899
1570465323547,2019-10-07T12.22.03.547,5.263,-0.213,-1.098,0.991
1570465323567,2019-10-07T12.22.03.567,5.283,-0.274,-0.412,1.280
1570465323588,2019-10-07T12.22.03.588,5.304,-0.168,-0.899,1.357
1570465323608,2019-10-07T12.22.03.608,5.324,-0.107,-1.723,1.341
1570465323629,2019-10-07T12.22.03.629,5.345,-0.244,-1.570,1.387
1570465323648,2019-10-07T12.22.03.648,5.364,-0.351,-1.555,1.540
1570465323668,2019-10-07T12.22.03.668,5.384,-0.655,-1.082,1.631
1570465323689,2019-10-07T12.22.03.689,5.405,-0.747,-1.159,1.677
1570465323709,2019-10-07T12.22.03.709,5.425,-0.884,-1.646,1.829
1570465323728,2019-10-07T12.22.03.728,5.444,-0.899,-2.104,1.845
1570465323749,2019-10-07T12.22.03.749,5.465,-0.625,-3.720,1.905
1570465323770,2019-10-07T12.22.03.770,5.486,-0.229,-5.015,1.829
1570465323790,2019-10-07T12.22.03.790,5.506,0.229,-5.915,1.905
1570465323809,2019-10-07T12.22.03.809,5.525,0.137,-3.948,2.226
1570465323830,2019-10-07T12.22.03.830,5.546,-0.442,-3.918,2.454
1570465323850,2019-10-07T12.22.03.850,5.566,-0.854,-6.845,2.912
1570465323871,2019-10-07T12.22.03.871,5.587,-1.250,-7.424,3.171
1570465323891,2019-10-07T12.22.03.891,5.607,-1.692,-9.268,3.506
1570465323910,2019-10-07T12.22.03.910,5.626,-2.637,-9.802,4.009
1570465323931,2019-10-07T12.22.03.931,5.647,-4.482,-11.128,4.466
1570465323951,2019-10-07T12.22.03.951,5.667,-7.058,-10.762,4.695
1570465323972,2019-10-07T12.22.03.972,5.688,-10.229,-12.241,5.229
1570465323991,2019-10-07T12.22.03.991,5.707,-14.070,-12.698,5.808
1570465324011,2019-10-07T12.22.04.011,5.727,-19.466,-10.503,5.945
1570465324032,2019-10-07T12.22.04.032,5.748,-26.387,-11.692,6.448
1570465324052,2019-10-07T12.22.04.052,5.768,-34.329,-16.021,6.738
1570465324071,2019-10-07T12.22.04.071,5.787,-43.811,-24.192,4.695
1570465324092,2019-10-07T12.22.04.092,5.808,-55.457,-36.418,3.369
1570465324112,2019-10-07T12.22.04.112,5.828,-67.165,-36.509,4.024
1570465324133,2019-10-07T12.22.04.133,5.849,-78.491,-23.110,2.317
1570465324153,2019-10-07T12.22.04.153,5.869,-85.945,-20.869,-6.829
1570465324172,2019-10-07T12.22.04.172,5.888,-79.970,-29.634,-14.543
1570465324193,2019-10-07T12.22.04.193,5.909,-78.476,-34.375,-13.110
1570465324213,2019-10-07T12.22.04.213,5.929,-79.710,-23.598,-14.085
1570465324234,2019-10-07T12.22.04.234,5.950,-71.280,-17.439,-15.137
1570465324253,2019-10-07T12.22.04.253,5.969,-57.530,-22.287,-11.540
1570465324273,2019-10-07T12.22.04.273,5.989,-43.186,-12.805,-4.649
1570465324294,2019-10-07T12.22.04.294,6.010,-32.058,23.902,1.784
1570465324314,2019-10-07T12.22.04.314,6.030,-20.122,66.677,7.317
1570465324333,2019-10-07T12.22.04.333,6.049,-6.052,88.354,8.277
1570465324354,2019-10-07T12.22.04.354,6.070,17.973,83.491,3.933
1570465324374,2019-10-07T12.22.04.374,6.090,43.369,72.104,-0.884
1570465324395,2019-10-07T12.22.04.395,6.111,60.564,60.046,-3.552
1570465324416,2019-10-07T12.22.04.416,6.132,76.814,40.473,-6.418
1570465324435,2019-10-07T12.22.04.435,6.151,94.116,27.668,-8.857
1570465324455,2019-10-07T12.22.04.455,6.171,106.509,29.848,-6.098
1570465324476,2019-10-07T12.22.04.476,6.192,107.104,42.866,3.384
1570465324496,2019-10-07T12.22.04.496,6.212,95.213,55.381,14.924
1570465324515,2019-10-07T12.22.04.515,6.231,75.076,55.976,23.780
1570465324536,2019-10-07T12.22.04.536,6.252,50.061,41.296,28.994
1570465324556,2019-10-07T12.22.04.556,6.272,21.921,31.418,32.317
1570465324577,2019-10-07T12.22.04.577,6.293,-11.280,37.622,30.503
1570465324596,2019-10-07T12.22.04.596,6.312,-50.381,41.997,17.241
1570465324616,2019-10-07T12.22.04.616,6.332,-83.003,37.942,-6.326
1570465324637,2019-10-07T12.22.04.637,6.353,-70.290,23.598,4.787
1570465324657,2019-10-07T12.22.04.657,6.373,-60.579,23.521,12.378
1570465324678,2019-10-07T12.22.04.678,6.394,-56.052,9.512,-8.476
1570465324697,2019-10-07T12.22.04.697,6.413,-30.198,-9.741,-8.354
1570465324717,2019-10-07T12.22.04.717,6.433,-1.037,-10.152,-7.027
1570465324738,2019-10-07T12.22.04.738,6.454,-4.024,19.695,0.518
1570465324758,2019-10-07T12.22.04.758,6.474,-18.110,41.982,15.960
1570465324777,2019-10-07T12.22.04.777,6.493,-3.216,34.314,9.710
1570465324798,2019-10-07T12.22.04.798,6.514,13.095,28.262,-6.799
1570465324818,2019-10-07T12.22.04.818,6.534,20.442,1.479,-14.009
1570465324839,2019-10-07T12.22.04.839,6.555,25.168,-34.939,-15.503
1570465324858,2019-10-07T12.22.04.858,6.574,30.168,-41.067,-18.399
1570465324878,2019-10-07T12.22.04.878,6.594,36.098,-38.963,-23.216
1570465324899,2019-10-07T12.22.04.899,6.615,41.159,-50.473,-25.183
1570465324919,2019-10-07T12.22.04.919,6.635,40.030,-57.012,-23.918
1570465324940,2019-10-07T12.22.04.940,6.656,36.585,-59.131,-19.954
1570465324959,2019-10-07T12.22.04.959,6.675,33.155,-54.832,-13.125
1570465324979,2019-10-07T12.22.04.979,6.695,27.774,-34.787,-5.915
1570465325000,2019-10-07T12.22.05.000,6.716,22.637,-22.927,-1.997
1570465325020,2019-10-07T12.22.05.020,6.736,19.223,-26.845,-1.067
1570465325040,2019-10-07T12.22.05.040,6.756,15.610,-33.384,-2.332
1570465325060,2019-10-07T12.22.05.060,6.776,9.878,-31.662,-2.393
1570465325081,2019-10-07T12.22.05.081,6.797,2.058,-22.637,-2.896
1570465325101,2019-10-07T12.22.05.101,6.817,-4.680,-23.003,-3.857
1570465325120,2019-10-07T12.22.05.120,6.836,-8.994,-21.875,-2.409
1570465325141,2019-10-07T12.22.05.141,6.857,-11.250,-6.753,0.884
1570465325161,2019-10-07T12.22.05.161,6.877,-12.622,5.747,1.067
1570465325182,2019-10-07T12.22.05.182,6.898,-14.939,-9.162,-3.506
1570465325202,2019-10-07T12.22.05.202,6.918,-20.091,-45.793,-8.323
1570465325221,2019-10-07T12.22.05.221,6.937,-31.174,-78.506,-6.174
1570465325242,2019-10-07T12.22.05.242,6.958,-50.518,-57.393,4.345
1570465325262,2019-10-07T12.22.05.262,6.978,-73.140,-34.756,0.473
1570465325283,2019-10-07T12.22.05.283,6.999,-88.491,-98.369,-7.454
1570465325302,2019-10-07T12.22.05.302,7.018,-99.238,-134.710,-7.424
1570465325322,2019-10-07T12.22.05.322,7.038,-125.000,-42.576,-0.732
1570465325343,2019-10-07T12.22.05.343,7.059,-164.665,71.479,7.454
1570465325363,2019-10-07T12.22.05.363,7.079,-195.640,75.534,-5.701
1570465325384,2019-10-07T12.22.05.384,7.100,-195.534,-9.634,-21.296
1570465325403,2019-10-07T12.22.05.403,7.119,-173.323,-95.091,-20.930
1570465325423,2019-10-07T12.22.05.423,7.139,-148.933,-91.540,-12.622
1570465325444,2019-10-07T12.22.05.444,7.160,-124.390,-24.466,-2.439
1570465325464,2019-10-07T12.22.05.464,7.180,-93.232,45.838,11.189
1570465325483,2019-10-07T12.22.05.483,7.199,-63.445,83.567,22.317
1570465325504,2019-10-07T12.22.05.504,7.220,-26.433,90.549,25.122
