epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470854118,2019-10-07T13.54.14.118,1.520,-141.052,-29.055,-11.677
1570470854138,2019-10-07T13.54.14.138,1.540,-139.390,-65.305,-19.085
1570470854158,2019-10-07T13.54.14.158,1.560,-139.741,-92.957,-25.046
1570470854178,2019-10-07T13.54.14.178,1.580,-134.817,-70.503,-21.280
1570470854198,2019-10-07T13.54.14.198,1.600,-115.640,-8.902,-8.034
1570470854218,2019-10-07T13.54.14.218,1.620,-91.250,57.302,6.921
1570470854238,2019-10-07T13.54.14.238,1.640,-58.171,92.637,14.512
1570470854258,2019-10-07T13.54.14.258,1.660,-18.841,101.707,14.085
1570470854278,2019-10-07T13.54.14.278,1.680,24.009,101.494,12.470
1570470854298,2019-10-07T13.54.14.298,1.700,67.104,89.314,12.927
1570470854318,2019-10-07T13.54.14.318,1.720,107.302,63.933,12.622
1570470854338,2019-10-07T13.54.14.338,1.740,136.479,38.232,12.546
1570470854358,2019-10-07T13.54.14.358,1.760,144.162,35.015,13.567
1570470854378,2019-10-07T13.54.14.378,1.780,139.162,47.896,17.515
1570470854398,2019-10-07T13.54.14.398,1.800,128.384,46.875,23.399
1570470854418,2019-10-07T13.54.14.418,1.820,112.073,33.293,27.409
1570470854438,2019-10-07T13.54.14.438,1.840,90.823,20.518,29.558
1570470854458,2019-10-07T13.54.14.458,1.860,67.027,18.399,34.070
1570470854478,2019-10-07T13.54.14.478,1.880,26.814,20.213,31.113
1570470854498,2019-10-07T13.54.14.498,1.900,-54.527,8.186,16.799
1570470854518,2019-10-07T13.54.14.518,1.920,-99.482,12.043,-1.265
1570470854538,2019-10-07T13.54.14.538,1.940,-57.851,19.024,-4.741
1570470854558,2019-10-07T13.54.14.558,1.960,-26.159,11.784,-7.393
1570470854578,2019-10-07T13.54.14.578,1.980,-6.067,-9.345,-17.896
1570470854598,2019-10-07T13.54.14.598,2.000,-20.518,-31.646,-27.866
1570470854618,2019-10-07T13.54.14.618,2.020,-37.683,-43.552,-32.729
1570470854638,2019-10-07T13.54.14.638,2.040,7.927,-13.216,-22.668
1570470854658,2019-10-07T13.54.14.658,2.060,37.302,33.643,-8.415
1570470854678,2019-10-07T13.54.14.678,2.080,35.290,27.256,-11.875
1570470854698,2019-10-07T13.54.14.698,2.100,28.415,2.378,-14.040
1570470854718,2019-10-07T13.54.14.718,2.120,40.030,3.704,-7.530
1570470854738,2019-10-07T13.54.14.738,2.140,49.573,17.729,-6.387
1570470854758,2019-10-07T13.54.14.758,2.160,48.110,10.213,-8.765
1570470854778,2019-10-07T13.54.14.778,2.180,45.976,-7.515,-8.476
1570470854798,2019-10-07T13.54.14.798,2.200,50.091,-12.317,-6.723
1570470854818,2019-10-07T13.54.14.818,2.220,55.976,-4.588,-5.854
1570470854838,2019-10-07T13.54.14.838,2.240,58.323,5.686,-7.454
1570470854858,2019-10-07T13.54.14.858,2.260,52.851,-3.994,-12.607
1570470854878,2019-10-07T13.54.14.878,2.280,46.128,-29.771,-15.686
1570470854898,2019-10-07T13.54.14.898,2.300,44.954,-42.729,-15.625
1570470854918,2019-10-07T13.54.14.918,2.320,38.140,-48.720,-13.765
1570470854938,2019-10-07T13.54.14.938,2.340,27.134,-51.723,-13.125
1570470854958,2019-10-07T13.54.14.958,2.360,15.381,-49.802,-9.009
1570470854978,2019-10-07T13.54.14.978,2.380,-0.747,-22.698,-0.991
1570470854998,2019-10-07T13.54.14.998,2.400,-13.613,18.902,6.494
1570470855018,2019-10-07T13.54.15.018,2.420,-21.418,36.662,6.936
1570470855038,2019-10-07T13.54.15.038,2.440,-27.744,5.915,4.909
1570470855058,2019-10-07T13.54.15.058,2.460,-28.552,-25.762,3.994
1570470855078,2019-10-07T13.54.15.078,2.480,-29.680,-44.405,2.576
1570470855098,2019-10-07T13.54.15.098,2.500,-46.021,-52.835,1.921
1570470855118,2019-10-07T13.54.15.118,2.520,-63.110,-54.116,4.085
1570470855138,2019-10-07T13.54.15.138,2.540,-67.454,-57.774,8.110
1570470855158,2019-10-07T13.54.15.158,2.560,-78.765,-94.604,5.122
1570470855178,2019-10-07T13.54.15.178,2.580,-106.113,-132.439,3.155
1570470855198,2019-10-07T13.54.15.198,2.600,-145.473,-71.540,20.046
1570470855218,2019-10-07T13.54.15.218,2.620,-197.363,69.787,34.116
1570470855238,2019-10-07T13.54.15.238,2.640,-247.073,128.140,18.369
1570470855258,2019-10-07T13.54.15.258,2.660,-241.951,36.692,3.841
1570470855278,2019-10-07T13.54.15.278,2.680,-207.027,-58.140,2.104
1570470855298,2019-10-07T13.54.15.298,2.700,-163.186,-39.131,6.098
1570470855318,2019-10-07T13.54.15.318,2.720,-114.314,33.628,11.448
1570470855338,2019-10-07T13.54.15.338,2.740,-52.988,88.720,21.890
1570470855358,2019-10-07T13.54.15.358,2.760,25.915,89.787,29.009
1570470855378,2019-10-07T13.54.15.378,2.780,96.326,53.399,15.320
1570470855398,2019-10-07T13.54.15.398,2.800,131.951,34.177,-1.021
1570470855418,2019-10-07T13.54.15.418,2.820,140.259,43.384,-5.427
1570470855438,2019-10-07T13.54.15.438,2.840,150.305,49.756,-4.070
1570470855458,2019-10-07T13.54.15.458,2.860,167.988,37.927,-3.049
1570470855478,2019-10-07T13.54.15.478,2.880,178.674,22.805,1.662
1570470855498,2019-10-07T13.54.15.498,2.900,163.689,20.091,11.799
1570470855518,2019-10-07T13.54.15.518,2.920,122.363,30.854,23.293
1570470855538,2019-10-07T13.54.15.538,2.940,68.963,15.640,24.619
1570470855558,2019-10-07T13.54.15.558,2.960,37.119,-13.506,23.720
1570470855578,2019-10-07T13.54.15.578,2.980,5.076,-5.930,27.149
1570470855598,2019-10-07T13.54.15.598,3.000,-93.857,41.052,20.671
1570470855618,2019-10-07T13.54.15.618,3.020,-67.759,39.787,10.274
1570470855638,2019-10-07T13.54.15.638,3.040,23.689,2.576,-10.290
1570470855658,2019-10-07T13.54.15.658,3.060,44.573,-41.921,-21.662
1570470855678,2019-10-07T13.54.15.678,3.080,42.683,-35.442,-3.780
1570470855698,2019-10-07T13.54.15.698,3.100,50.869,-1.159,3.460
1570470855718,2019-10-07T13.54.15.718,3.120,41.326,52.241,-5.610
1570470855738,2019-10-07T13.54.15.738,3.140,35.457,34.787,-19.985
1570470855758,2019-10-07T13.54.15.758,3.160,50.442,-50.503,-25.335
1570470855778,2019-10-07T13.54.15.778,3.180,58.064,-86.631,-22.088
1570470855798,2019-10-07T13.54.15.798,3.200,48.506,-50.122,-15.732
1570470855818,2019-10-07T13.54.15.818,3.220,42.149,-9.253,-7.332
1570470855838,2019-10-07T13.54.15.838,3.240,43.399,-0.793,-3.659
1570470855858,2019-10-07T13.54.15.858,3.260,48.506,-9.893,-6.082
1570470855878,2019-10-07T13.54.15.878,3.280,50.655,-36.631,-10.198
1570470855898,2019-10-07T13.54.15.898,3.300,47.073,-53.095,-11.037
1570470855918,2019-10-07T13.54.15.918,3.320,43.064,-34.375,-7.668
1570470855938,2019-10-07T13.54.15.938,3.340,39.543,-16.372,-5.518
1570470855958,2019-10-07T13.54.15.958,3.360,32.210,-25.884,-7.759
1570470855978,2019-10-07T13.54.15.978,3.380,23.659,-39.878,-9.634
1570470855998,2019-10-07T13.54.15.998,3.400,12.454,-31.402,-6.585
1570470856018,2019-10-07T13.54.16.018,3.420,-4.802,-6.890,-2.210
1570470856038,2019-10-07T13.54.16.038,3.440,-19.787,7.378,-0.274
1570470856058,2019-10-07T13.54.16.058,3.460,-25.442,6.677,1.265
1570470856078,2019-10-07T13.54.16.078,3.480,-33.659,-19.741,2.485
1570470856098,2019-10-07T13.54.16.098,3.500,-44.177,-51.250,4.848
1570470856118,2019-10-07T13.54.16.118,3.520,-57.896,-40.412,7.912
1570470856138,2019-10-07T13.54.16.138,3.540,-75.290,-25.061,5.762
1570470856158,2019-10-07T13.54.16.158,3.560,-84.954,-63.552,0.793
1570470856178,2019-10-07T13.54.16.178,3.580,-91.387,-122.073,0.244
1570470856198,2019-10-07T13.54.16.198,3.600,-115.854,-109.832,12.546
1570470856218,2019-10-07T13.54.16.218,3.620,-151.250,0.884,38.277
1570470856238,2019-10-07T13.54.16.238,3.640,-198.155,107.195,49.207
1570470856258,2019-10-07T13.54.16.258,3.660,-239.466,123.171,26.707
1570470856278,2019-10-07T13.54.16.278,3.680,-232.043,21.128,5.930
1570470856298,2019-10-07T13.54.16.298,3.700,-200.000,-89.543,-2.149
1570470856318,2019-10-07T13.54.16.318,3.720,-153.262,-77.271,7.165
1570470856338,2019-10-07T13.54.16.338,3.740,-100.213,14.939,20.351
1570470856358,2019-10-07T13.54.16.358,3.760,-37.256,95.213,32.043
1570470856378,2019-10-07T13.54.16.378,3.780,39.848,100.351,29.649
1570470856398,2019-10-07T13.54.16.398,3.800,113.918,62.149,11.372
1570470856418,2019-10-07T13.54.16.418,3.820,149.101,45.732,-2.500
1570470856438,2019-10-07T13.54.16.438,3.840,159.619,53.155,-8.110
1570470856458,2019-10-07T13.54.16.458,3.860,174.253,52.043,-15.838
1570470856478,2019-10-07T13.54.16.478,3.880,184.893,45.747,-19.040
1570470856498,2019-10-07T13.54.16.498,3.900,184.634,37.348,-7.591
1570470856518,2019-10-07T13.54.16.518,3.920,164.116,21.768,6.250
1570470856538,2019-10-07T13.54.16.538,3.940,118.506,25.640,10.274
1570470856558,2019-10-07T13.54.16.558,3.960,78.354,9.863,13.994
1570470856578,2019-10-07T13.54.16.578,3.980,47.393,-20.137,25.274
1570470856598,2019-10-07T13.54.16.598,4.000,8.323,-9.527,44.848
1570470856618,2019-10-07T13.54.16.618,4.020,-96.128,55.671,47.271
1570470856638,2019-10-07T13.54.16.638,4.040,-103.354,87.851,21.814
1570470856658,2019-10-07T13.54.16.658,4.060,13.354,33.323,-14.939
1570470856678,2019-10-07T13.54.16.678,4.080,38.140,-70.396,-19.360
1570470856698,2019-10-07T13.54.16.698,4.100,40.854,-100.061,3.338
1570470856718,2019-10-07T13.54.16.718,4.120,35.076,2.927,9.116
1570470856738,2019-10-07T13.54.16.738,4.140,2.835,119.268,-2.835
1570470856758,2019-10-07T13.54.16.758,4.160,17.256,60.701,-12.591
1570470856778,2019-10-07T13.54.16.778,4.180,56.341,-73.979,-11.845
1570470856798,2019-10-07T13.54.16.798,4.200,56.890,-72.973,-11.494
1570470856818,2019-10-07T13.54.16.818,4.220,48.171,-11.387,-10.351
1570470856838,2019-10-07T13.54.16.838,4.240,48.841,2.348,-9.421
1570470856858,2019-10-07T13.54.16.858,4.260,49.543,-13.598,-6.021
1570470856878,2019-10-07T13.54.16.878,4.280,50.091,-27.363,-4.253
1570470856898,2019-10-07T13.54.16.898,4.300,54.695,-36.692,-6.311
1570470856918,2019-10-07T13.54.16.918,4.320,50.366,-30.777,-8.537
1570470856938,2019-10-07T13.54.16.938,4.340,38.201,-18.841,-5.213
1570470856958,2019-10-07T13.54.16.958,4.360,34.787,-9.756,-1.052
1570470856978,2019-10-07T13.54.16.978,4.380,30.000,-2.439,1.646
1570470856998,2019-10-07T13.54.16.998,4.400,12.317,10.518,3.079
1570470857018,2019-10-07T13.54.17.018,4.420,-1.677,10.945,1.265
1570470857038,2019-10-07T13.54.17.038,4.440,-5.686,-6.921,-1.387
1570470857058,2019-10-07T13.54.17.058,4.460,-13.628,-22.165,0.091
1570470857078,2019-10-07T13.54.17.078,4.480,-23.567,-16.463,0.991
1570470857098,2019-10-07T13.54.17.098,4.500,-24.512,-1.311,0.534
1570470857118,2019-10-07T13.54.17.118,4.520,-21.905,-2.561,2.271
1570470857138,2019-10-07T13.54.17.138,4.540,-24.055,-23.338,4.604
1570470857158,2019-10-07T13.54.17.158,4.560,-38.643,-40.351,6.738
1570470857178,2019-10-07T13.54.17.178,4.580,-62.043,-33.720,8.460
1570470857198,2019-10-07T13.54.17.198,4.600,-79.512,-52.409,6.646
1570470857218,2019-10-07T13.54.17.218,4.620,-90.046,-102.287,5.259
1570470857238,2019-10-07T13.54.17.238,4.640,-111.601,-135.610,5.305
1570470857258,2019-10-07T13.54.17.258,4.660,-154.207,-109.771,11.860
1570470857278,2019-10-07T13.54.17.278,4.680,-216.966,20.777,35.976
1570470857298,2019-10-07T13.54.17.298,4.700,-246.204,141.509,35.366
1570470857318,2019-10-07T13.54.17.318,4.720,-228.841,62.088,18.780
1570470857338,2019-10-07T13.54.17.338,4.740,-191.982,-46.021,9.314
1570470857358,2019-10-07T13.54.17.358,4.760,-147.210,-55.046,15.351
1570470857378,2019-10-07T13.54.17.378,4.780,-99.101,2.668,31.326
1570470857398,2019-10-07T13.54.17.398,4.800,-44.787,79.863,49.253
1570470857418,2019-10-07T13.54.17.418,4.820,27.652,130.000,58.049
1570470857438,2019-10-07T13.54.17.438,4.840,103.018,122.363,49.040
1570470857458,2019-10-07T13.54.17.458,4.860,152.454,70.579,31.082
1570470857478,2019-10-07T13.54.17.478,4.880,166.387,24.924,19.131
1570470857498,2019-10-07T13.54.17.498,4.900,167.790,18.293,10.518
1570470857518,2019-10-07T13.54.17.518,4.920,168.659,47.073,5.213
1570470857538,2019-10-07T13.54.17.538,4.940,166.448,70.168,4.451
1570470857558,2019-10-07T13.54.17.558,4.960,158.704,45.137,5.152
1570470857578,2019-10-07T13.54.17.578,4.980,139.024,8.201,-2.317
1570470857598,2019-10-07T13.54.17.598,5.000,106.098,-7.073,-10.671
1570470857618,2019-10-07T13.54.17.618,5.020,70.351,-13.079,-16.738
1570470857638,2019-10-07T13.54.17.638,5.040,19.207,-8.826,-20.625
1570470857658,2019-10-07T13.54.17.658,5.060,-110.473,14.329,-29.665
1570470857678,2019-10-07T13.54.17.678,5.080,-67.317,-15.091,4.634
1570470857698,2019-10-07T13.54.17.698,5.100,20.716,-38.857,29.543
1570470857718,2019-10-07T13.54.17.718,5.120,18.643,6.341,-6.951
1570470857738,2019-10-07T13.54.17.738,5.140,9.909,40.884,-7.454
1570470857758,2019-10-07T13.54.17.758,5.160,27.180,9.131,9.619
1570470857778,2019-10-07T13.54.17.778,5.180,32.591,1.479,0.808
1570470857798,2019-10-07T13.54.17.798,5.200,28.521,22.409,-10.152
1570470857818,2019-10-07T13.54.17.818,5.220,42.165,-6.052,-10.076
1570470857838,2019-10-07T13.54.17.838,5.240,52.744,-38.780,-7.332
1570470857858,2019-10-07T13.54.17.858,5.260,48.887,-28.948,-3.765
1570470857878,2019-10-07T13.54.17.878,5.280,46.936,-5.915,0.290
1570470857898,2019-10-07T13.54.17.898,5.300,51.113,9.405,2.119
1570470857918,2019-10-07T13.54.17.918,5.320,53.338,3.750,1.601
1570470857938,2019-10-07T13.54.17.938,5.340,52.241,-8.765,1.951
1570470857958,2019-10-07T13.54.17.958,5.360,48.857,-11.204,2.195
1570470857978,2019-10-07T13.54.17.978,5.380,41.707,-15.945,0.640
1570470857998,2019-10-07T13.54.17.998,5.400,31.280,-18.780,0.518
1570470858018,2019-10-07T13.54.18.018,5.420,26.128,-14.832,-2.226
1570470858038,2019-10-07T13.54.18.038,5.440,22.835,-26.585,-3.796
1570470858058,2019-10-07T13.54.18.058,5.460,13.338,-40.381,-4.665
1570470858078,2019-10-07T13.54.18.078,5.480,2.805,-49.436,-2.881
1570470858098,2019-10-07T13.54.18.098,5.500,-10.351,-33.994,0.610
1570470858118,2019-10-07T13.54.18.118,5.520,-21.296,0.915,6.174
1570470858138,2019-10-07T13.54.18.138,5.540,-26.006,20.244,9.329
1570470858158,2019-10-07T13.54.18.158,5.560,-34.116,7.119,8.354
1570470858178,2019-10-07T13.54.18.178,5.580,-52.104,-32.241,6.814
1570470858198,2019-10-07T13.54.18.198,5.600,-79.192,-49.253,8.171
1570470858218,2019-10-07T13.54.18.218,5.620,-99.390,-46.448,7.622
1570470858238,2019-10-07T13.54.18.238,5.640,-106.204,-83.095,3.643
1570470858258,2019-10-07T13.54.18.258,5.660,-121.585,-112.027,-2.302
1570470858278,2019-10-07T13.54.18.278,5.680,-168.293,-90.427,-2.180
1570470858298,2019-10-07T13.54.18.298,5.700,-220.716,0.655,10.213
1570470858318,2019-10-07T13.54.18.318,5.720,-237.744,57.820,4.726
1570470858338,2019-10-07T13.54.18.338,5.740,-217.851,-20.305,-4.832
1570470858358,2019-10-07T13.54.18.358,5.760,-186.174,-78.643,-9.299
1570470858378,2019-10-07T13.54.18.378,5.780,-142.927,-48.674,-1.646
1570470858398,2019-10-07T13.54.18.398,5.800,-97.363,29.649,13.399
1570470858418,2019-10-07T13.54.18.418,5.820,-39.527,89.329,26.982
1570470858438,2019-10-07T13.54.18.438,5.840,34.329,104.146,32.713
1570470858458,2019-10-07T13.54.18.458,5.860,99.695,85.335,23.308
1570470858478,2019-10-07T13.54.18.478,5.880,131.479,48.933,9.863
1570470858498,2019-10-07T13.54.18.498,5.900,142.027,36.433,6.189
1570470858518,2019-10-07T13.54.18.518,5.920,151.402,42.698,3.034
1570470858538,2019-10-07T13.54.18.538,5.940,159.024,53.521,3.140
1570470858558,2019-10-07T13.54.18.558,5.960,165.076,57.302,5.945
1570470858578,2019-10-07T13.54.18.578,5.980,166.707,36.402,11.418
1570470858598,2019-10-07T13.54.18.598,6.000,150.732,25.061,12.134
1570470858618,2019-10-07T13.54.18.618,6.020,113.232,28.445,10.366
1570470858638,2019-10-07T13.54.18.638,6.040,72.683,12.546,10.381
1570470858658,2019-10-07T13.54.18.658,6.060,27.241,-4.741,11.966
1570470858678,2019-10-07T13.54.18.678,6.080,-95.640,10.793,1.357
1570470858698,2019-10-07T13.54.18.698,6.100,-126.341,27.713,2.241
1570470858718,2019-10-07T13.54.18.718,6.120,-0.396,-17.241,30.030
1570470858738,2019-10-07T13.54.18.738,6.140,23.018,-30.930,-0.655
1570470858758,2019-10-07T13.54.18.758,6.160,1.601,2.683,-22.210
1570470858778,2019-10-07T13.54.18.778,6.180,6.128,-15.732,-1.296
1570470858798,2019-10-07T13.54.18.798,6.200,21.311,4.268,8.095
1570470858818,2019-10-07T13.54.18.818,6.220,16.829,45.991,-5.457
1570470858838,2019-10-07T13.54.18.838,6.240,21.143,10.320,-17.271
1570470858858,2019-10-07T13.54.18.858,6.260,35.396,-24.497,-11.738
1570470858878,2019-10-07T13.54.18.878,6.280,40.320,-11.235,-0.991
1570470858898,2019-10-07T13.54.18.898,6.300,38.186,0.274,-0.716
1570470858918,2019-10-07T13.54.18.918,6.320,39.924,2.210,-1.311
1570470858938,2019-10-07T13.54.18.938,6.340,42.652,0.838,1.387
1570470858958,2019-10-07T13.54.18.958,6.360,42.012,-6.311,2.607
1570470858978,2019-10-07T13.54.18.978,6.380,43.491,-5.015,1.204
1570470858998,2019-10-07T13.54.18.998,6.400,44.970,-6.966,0.457
1570470859018,2019-10-07T13.54.19.018,6.420,40.168,-11.372,1.082
1570470859038,2019-10-07T13.54.19.038,6.440,31.128,-5.412,2.515
1570470859058,2019-10-07T13.54.19.058,6.460,22.912,2.866,1.631
1570470859078,2019-10-07T13.54.19.078,6.480,13.735,-1.524,-0.732
1570470859098,2019-10-07T13.54.19.098,6.500,3.201,-15.457,-2.302
1570470859118,2019-10-07T13.54.19.118,6.520,-5.701,-21.555,-2.485
1570470859138,2019-10-07T13.54.19.138,6.540,-13.521,-15.838,-0.579
1570470859158,2019-10-07T13.54.19.158,6.560,-16.220,-4.604,0.640
1570470859178,2019-10-07T13.54.19.178,6.580,-12.393,-11.921,2.348
1570470859198,2019-10-07T13.54.19.198,6.600,-11.296,-20.015,3.140
1570470859218,2019-10-07T13.54.19.218,6.620,-20.412,-27.424,0.686
1570470859238,2019-10-07T13.54.19.238,6.640,-37.226,-46.555,1.677
1570470859258,2019-10-07T13.54.19.258,6.660,-60.152,-53.476,6.707
1570470859278,2019-10-07T13.54.19.278,6.680,-77.637,-41.601,6.601
1570470859298,2019-10-07T13.54.19.298,6.700,-88.186,-81.037,-1.174
1570470859318,2019-10-07T13.54.19.318,6.720,-107.424,-128.460,-9.634
1570470859338,2019-10-07T13.54.19.338,6.740,-134.497,-100.976,-7.241
1570470859358,2019-10-07T13.54.19.358,6.760,-169.756,-31.494,5.137
1570470859378,2019-10-07T13.54.19.378,6.780,-199.604,39.162,6.402
1570470859398,2019-10-07T13.54.19.398,6.800,-204.390,28.293,-6.890
1570470859418,2019-10-07T13.54.19.418,6.820,-176.890,-48.003,-13.125
1570470859438,2019-10-07T13.54.19.438,6.840,-139.665,-62.302,-10.305
1570470859458,2019-10-07T13.54.19.458,6.860,-97.637,-9.863,-1.204
1570470859478,2019-10-07T13.54.19.478,6.880,-57.317,53.095,11.037
1570470859498,2019-10-07T13.54.19.498,6.900,-9.817,83.918,18.826
1570470859518,2019-10-07T13.54.19.518,6.920,45.015,81.159,17.393
1570470859538,2019-10-07T13.54.19.538,6.940,93.963,60.564,10.991
1570470859558,2019-10-07T13.54.19.558,6.960,123.796,35.168,4.284
1570470859578,2019-10-07T13.54.19.578,6.980,142.027,22.881,-0.671
1570470859598,2019-10-07T13.54.19.598,7.000,159.741,39.207,-1.143
1570470859618,2019-10-07T13.54.19.618,7.020,175.274,61.387,3.232
1570470859638,2019-10-07T13.54.19.638,7.040,176.494,47.927,6.082
1570470859658,2019-10-07T13.54.19.658,7.060,157.957,16.570,5.442
1570470859678,2019-10-07T13.54.19.678,7.080,124.497,9.893,5.869
1570470859698,2019-10-07T13.54.19.698,7.100,92.530,1.220,3.857
1570470859718,2019-10-07T13.54.19.718,7.120,65.198,-3.796,5.595
1570470859738,2019-10-07T13.54.19.738,7.140,27.729,13.872,12.317
1570470859758,2019-10-07T13.54.19.758,7.160,-59.527,42.530,13.079
1570470859778,2019-10-07T13.54.19.778,7.180,-95.457,12.698,11.067
1570470859798,2019-10-07T13.54.19.798,7.200,-2.119,-64.634,2.317
1570470859818,2019-10-07T13.54.19.818,7.220,58.841,-15.991,3.902
