epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570459755200,2019-10-07T10.49.15.200,16.317,-0.534,1.341,-1.753
1570459755219,2019-10-07T10.49.15.219,16.336,-0.595,0.930,-1.707
1570459755239,2019-10-07T10.49.15.239,16.356,-0.671,1.738,-1.707
1570459755258,2019-10-07T10.49.15.258,16.375,-0.351,3.201,-1.707
1570459755279,2019-10-07T10.49.15.279,16.396,-0.152,3.201,-1.814
1570459755298,2019-10-07T10.49.15.298,16.415,-0.122,1.768,-2.027
1570459755317,2019-10-07T10.49.15.317,16.434,0.061,2.210,-2.043
1570459755337,2019-10-07T10.49.15.337,16.454,0.412,3.948,-1.951
1570459755356,2019-10-07T10.49.15.356,16.473,0.655,4.223,-1.982
1570459755377,2019-10-07T10.49.15.377,16.494,0.762,3.308,-1.997
1570459755396,2019-10-07T10.49.15.396,16.513,1.220,4.482,-1.784
1570459755417,2019-10-07T10.49.15.417,16.534,1.448,7.713,-1.524
1570459755436,2019-10-07T10.49.15.436,16.553,1.387,7.988,-1.555
1570459755456,2019-10-07T10.49.15.456,16.573,0.915,4.466,-1.936
1570459755475,2019-10-07T10.49.15.475,16.592,0.244,1.494,-2.043
1570459755496,2019-10-07T10.49.15.496,16.613,-0.366,1.646,-1.768
1570459755515,2019-10-07T10.49.15.515,16.632,-0.747,2.652,-1.799
1570459755535,2019-10-07T10.49.15.535,16.652,-1.220,2.927,-1.845
1570459755554,2019-10-07T10.49.15.554,16.671,-1.418,3.338,-1.860
1570459755575,2019-10-07T10.49.15.575,16.692,-1.509,3.323,-1.768
1570459755594,2019-10-07T10.49.15.594,16.711,-1.463,3.643,-1.753
1570459755614,2019-10-07T10.49.15.614,16.731,-1.357,4.116,-1.921
1570459755633,2019-10-07T10.49.15.633,16.750,-1.204,4.543,-2.027
1570459755654,2019-10-07T10.49.15.654,16.771,-1.143,4.878,-1.966
1570459755673,2019-10-07T10.49.15.673,16.790,-1.265,5.015,-1.921
1570459755693,2019-10-07T10.49.15.693,16.810,-1.524,4.314,-1.921
1570459755712,2019-10-07T10.49.15.712,16.829,-2.058,2.957,-1.921
1570459755733,2019-10-07T10.49.15.733,16.850,-2.729,2.378,-1.860
1570459755752,2019-10-07T10.49.15.752,16.869,-3.399,3.308,-1.570
1570459755773,2019-10-07T10.49.15.773,16.890,-3.963,4.726,-1.479
1570459755792,2019-10-07T10.49.15.792,16.909,-4.268,5.107,-1.662
1570459755812,2019-10-07T10.49.15.812,16.929,-4.497,4.787,-1.860
1570459755831,2019-10-07T10.49.15.831,16.948,-4.192,3.430,-2.363
1570459755852,2019-10-07T10.49.15.852,16.969,-3.476,3.567,-2.668
1570459755871,2019-10-07T10.49.15.871,16.988,-2.744,4.634,-2.942
1570459755891,2019-10-07T10.49.15.891,17.008,-1.936,4.466,-3.552
1570459755910,2019-10-07T10.49.15.910,17.027,-0.427,4.893,-3.948
1570459755931,2019-10-07T10.49.15.931,17.048,0.930,5.457,-3.841
1570459755950,2019-10-07T10.49.15.950,17.067,0.884,3.735,-4.543
1570459755969,2019-10-07T10.49.15.969,17.086,0.579,1.814,-5.000
1570459755989,2019-10-07T10.49.15.989,17.106,0.808,2.942,-5.122
1570459756008,2019-10-07T10.49.16.008,17.125,1.082,2.713,-5.274
1570459756029,2019-10-07T10.49.16.029,17.146,0.579,0.777,-5.122
1570459756048,2019-10-07T10.49.16.048,17.165,-0.015,1.799,-4.726
1570459756068,2019-10-07T10.49.16.068,17.185,0.320,5.366,-4.207
1570459756087,2019-10-07T10.49.16.087,17.204,0.808,7.073,-4.085
1570459756108,2019-10-07T10.49.16.108,17.225,1.067,4.512,-4.146
1570459756127,2019-10-07T10.49.16.127,17.244,0.640,2.165,-4.253
1570459756148,2019-10-07T10.49.16.148,17.265,0.213,4.451,-4.116
1570459756167,2019-10-07T10.49.16.167,17.284,0.976,7.241,-3.918
1570459756187,2019-10-07T10.49.16.187,17.304,1.524,4.497,-3.826
