epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470683275,2019-10-07T13.51.23.275,1.400,0.381,0.488,0.564
1570470683295,2019-10-07T13.51.23.295,1.420,0.168,1.357,0.777
1570470683315,2019-10-07T13.51.23.315,1.440,-0.015,0.640,0.777
1570470683335,2019-10-07T13.51.23.335,1.460,-0.290,0.625,0.976
1570470683355,2019-10-07T13.51.23.355,1.480,-0.640,2.698,1.250
1570470683375,2019-10-07T13.51.23.375,1.500,-0.869,3.171,1.402
1570470683395,2019-10-07T13.51.23.395,1.520,-1.463,3.003,1.829
1570470683415,2019-10-07T13.51.23.415,1.540,-2.043,3.384,2.287
1570470683435,2019-10-07T13.51.23.435,1.560,-2.378,4.162,2.378
1570470683455,2019-10-07T13.51.23.455,1.580,-2.942,4.329,2.409
1570470683475,2019-10-07T13.51.23.475,1.600,-3.735,2.058,2.287
1570470683495,2019-10-07T13.51.23.495,1.620,-5.137,0.640,2.515
1570470683515,2019-10-07T13.51.23.515,1.640,-8.003,1.585,2.820
1570470683535,2019-10-07T13.51.23.535,1.660,-12.759,-0.854,3.003
1570470683555,2019-10-07T13.51.23.555,1.680,-18.659,-5.976,3.796
1570470683575,2019-10-07T13.51.23.575,1.700,-24.954,-7.363,5.457
1570470683595,2019-10-07T13.51.23.595,1.720,-32.439,-8.034,5.259
1570470683615,2019-10-07T13.51.23.615,1.740,-40.716,-11.082,3.979
1570470683635,2019-10-07T13.51.23.635,1.760,-48.384,-17.790,1.723
1570470683655,2019-10-07T13.51.23.655,1.780,-54.604,-20.030,0.046
1570470683675,2019-10-07T13.51.23.675,1.800,-58.735,-19.604,-2.256
1570470683695,2019-10-07T13.51.23.695,1.820,-61.753,-22.866,-6.204
1570470683715,2019-10-07T13.51.23.715,1.840,-59.954,-24.863,-10.854
1570470683735,2019-10-07T13.51.23.735,1.860,-47.942,-24.771,-14.299
1570470683755,2019-10-07T13.51.23.755,1.880,-31.128,-24.223,-15.396
1570470683775,2019-10-07T13.51.23.775,1.900,-12.896,-17.027,-15.534
1570470683795,2019-10-07T13.51.23.795,1.920,5.915,-10.061,-15.244
1570470683815,2019-10-07T13.51.23.815,1.940,23.811,-5.518,-14.985
1570470683835,2019-10-07T13.51.23.835,1.960,40.396,-0.579,-14.162
1570470683855,2019-10-07T13.51.23.855,1.980,55.473,5.198,-12.912
1570470683875,2019-10-07T13.51.23.875,2.000,68.628,9.619,-12.210
1570470683895,2019-10-07T13.51.23.895,2.020,80.534,12.988,-12.210
1570470683915,2019-10-07T13.51.23.915,2.040,90.991,14.192,-11.463
1570470683935,2019-10-07T13.51.23.935,2.060,98.933,10.549,-11.113
1570470683955,2019-10-07T13.51.23.955,2.080,103.186,6.723,-10.838
1570470683975,2019-10-07T13.51.23.975,2.100,104.634,11.387,-8.963
1570470683995,2019-10-07T13.51.23.995,2.120,103.216,19.116,-6.875
1570470684015,2019-10-07T13.51.24.015,2.140,99.451,21.174,-5.229
1570470684035,2019-10-07T13.51.24.035,2.160,94.360,15.808,-4.787
1570470684055,2019-10-07T13.51.24.055,2.180,88.780,8.796,-5.610
1570470684075,2019-10-07T13.51.24.075,2.200,83.140,4.085,-6.052
1570470684095,2019-10-07T13.51.24.095,2.220,76.601,5.518,-5.335
1570470684115,2019-10-07T13.51.24.115,2.240,69.329,8.948,-3.811
1570470684135,2019-10-07T13.51.24.135,2.260,62.866,10.854,-3.155
1570470684155,2019-10-07T13.51.24.155,2.280,55.488,11.982,-2.424
1570470684175,2019-10-07T13.51.24.175,2.300,48.003,12.729,-1.189
1570470684195,2019-10-07T13.51.24.195,2.320,35.976,10.625,-1.875
1570470684215,2019-10-07T13.51.24.215,2.340,20.762,9.223,-3.369
1570470684235,2019-10-07T13.51.24.235,2.360,6.692,4.573,-4.040
1570470684255,2019-10-07T13.51.24.255,2.380,-6.311,3.155,-3.491
1570470684275,2019-10-07T13.51.24.275,2.400,-18.918,7.698,-3.613
1570470684295,2019-10-07T13.51.24.295,2.420,-30.381,-3.491,-4.573
1570470684315,2019-10-07T13.51.24.315,2.440,-40.198,-20.427,-4.619
1570470684335,2019-10-07T13.51.24.335,2.460,-48.521,-20.777,-4.954
1570470684355,2019-10-07T13.51.24.355,2.480,-56.387,-19.588,-4.634
1570470684375,2019-10-07T13.51.24.375,2.500,-78.216,-35.686,-5.838
1570470684395,2019-10-07T13.51.24.395,2.520,-120.701,23.872,5.640
1570470684415,2019-10-07T13.51.24.415,2.540,-118.552,158.232,11.372
1570470684435,2019-10-07T13.51.24.435,2.560,-86.768,104.817,-11.692
1570470684455,2019-10-07T13.51.24.455,2.580,-82.576,-34.040,-23.750
1570470684475,2019-10-07T13.51.24.475,2.600,-93.567,1.494,-12.195
1570470684495,2019-10-07T13.51.24.495,2.620,-93.369,72.317,-0.091
1570470684515,2019-10-07T13.51.24.515,2.640,-83.720,57.393,6.265
1570470684535,2019-10-07T13.51.24.535,2.660,-65.518,20.701,6.250
1570470684555,2019-10-07T13.51.24.555,2.680,-55.198,-7.515,1.006
1570470684575,2019-10-07T13.51.24.575,2.700,-51.250,-21.204,-3.994
1570470684595,2019-10-07T13.51.24.595,2.720,-41.387,-19.512,-2.546
1570470684615,2019-10-07T13.51.24.615,2.740,-30.686,2.485,0.000
1570470684635,2019-10-07T13.51.24.635,2.760,-26.387,1.921,-4.680
1570470684655,2019-10-07T13.51.24.655,2.780,-31.098,-20.823,-11.128
1570470684675,2019-10-07T13.51.24.675,2.800,-44.055,-21.128,-10.183
1570470684695,2019-10-07T13.51.24.695,2.820,-59.710,12.226,-4.405
1570470684715,2019-10-07T13.51.24.715,2.840,-73.415,43.902,-2.607
1570470684735,2019-10-07T13.51.24.735,2.860,-87.393,41.784,-4.939
1570470684755,2019-10-07T13.51.24.755,2.880,-108.125,17.180,-6.189
1570470684775,2019-10-07T13.51.24.775,2.900,-127.241,-2.500,-7.104
1570470684795,2019-10-07T13.51.24.795,2.920,-139.497,-15.473,-8.720
1570470684815,2019-10-07T13.51.24.815,2.940,-153.613,-29.710,-11.174
1570470684835,2019-10-07T13.51.24.835,2.960,-164.893,-57.180,-14.360
1570470684855,2019-10-07T13.51.24.855,2.980,-160.091,-63.521,-16.585
1570470684875,2019-10-07T13.51.24.875,3.000,-163.155,-56.402,-17.744
1570470684895,2019-10-07T13.51.24.895,3.020,-176.646,-73.308,-18.460
1570470684915,2019-10-07T13.51.24.915,3.040,-181.982,-72.088,-18.262
1570470684935,2019-10-07T13.51.24.935,3.060,-165.793,-54.848,-18.415
1570470684955,2019-10-07T13.51.24.955,3.080,-128.277,-56.128,-31.341
1570470684975,2019-10-07T13.51.24.975,3.100,-64.238,-88.963,-44.024
1570470684995,2019-10-07T13.51.24.995,3.120,29.558,-113.460,-48.704
1570470685015,2019-10-07T13.51.25.015,3.140,148.460,-73.262,-45.030
1570470685035,2019-10-07T13.51.25.035,3.160,196.494,7.515,-36.463
1570470685055,2019-10-07T13.51.25.055,3.180,170.244,87.744,-17.027
1570470685075,2019-10-07T13.51.25.075,3.200,223.628,134.238,0.229
1570470685095,2019-10-07T13.51.25.095,3.220,300.732,96.616,3.948
1570470685115,2019-10-07T13.51.25.115,3.240,326.448,2.317,-7.912
1570470685135,2019-10-07T13.51.25.135,3.260,322.317,-77.607,-20.640
1570470685155,2019-10-07T13.51.25.155,3.280,311.372,-63.491,-25.579
1570470685175,2019-10-07T13.51.25.175,3.300,271.982,22.302,-20.671
1570470685195,2019-10-07T13.51.25.195,3.320,212.759,88.933,2.607
1570470685215,2019-10-07T13.51.25.215,3.340,176.662,83.918,20.854
1570470685235,2019-10-07T13.51.25.235,3.360,144.649,36.997,21.113
1570470685255,2019-10-07T13.51.25.255,3.380,103.186,15.320,14.695
1570470685275,2019-10-07T13.51.25.275,3.400,51.692,46.357,11.860
1570470685295,2019-10-07T13.51.25.295,3.420,-7.500,59.238,7.622
1570470685315,2019-10-07T13.51.25.315,3.440,-76.738,13.659,-5.838
1570470685335,2019-10-07T13.51.25.335,3.460,-187.195,-26.784,-16.265
1570470685355,2019-10-07T13.51.25.355,3.480,-168.796,126.204,6.616
1570470685375,2019-10-07T13.51.25.375,3.500,-91.021,80.595,-21.494
1570470685395,2019-10-07T13.51.25.395,3.520,-93.521,-99.299,-39.192
1570470685415,2019-10-07T13.51.25.415,3.540,-101.723,-48.643,-20.229
1570470685435,2019-10-07T13.51.25.435,3.560,-77.698,17.973,13.521
1570470685455,2019-10-07T13.51.25.455,3.580,-65.015,44.893,11.555
1570470685475,2019-10-07T13.51.25.475,3.600,-81.418,30.915,-1.159
1570470685495,2019-10-07T13.51.25.495,3.620,-87.652,5.381,-0.335
1570470685515,2019-10-07T13.51.25.515,3.640,-63.415,18.872,10.015
1570470685535,2019-10-07T13.51.25.535,3.660,-46.479,38.476,16.448
1570470685555,2019-10-07T13.51.25.555,3.680,-51.463,42.271,10.473
1570470685575,2019-10-07T13.51.25.575,3.700,-63.643,25.000,2.729
1570470685595,2019-10-07T13.51.25.595,3.720,-74.665,-1.265,-1.707
1570470685615,2019-10-07T13.51.25.615,3.740,-89.451,-16.341,-5.503
1570470685635,2019-10-07T13.51.25.635,3.760,-103.018,-26.372,-7.104
1570470685655,2019-10-07T13.51.25.655,3.780,-115.686,-19.741,-9.268
1570470685675,2019-10-07T13.51.25.675,3.800,-131.280,-33.430,-14.223
1570470685695,2019-10-07T13.51.25.695,3.820,-136.875,-61.570,-11.494
1570470685715,2019-10-07T13.51.25.715,3.840,-143.720,-55.488,-8.018
1570470685735,2019-10-07T13.51.25.735,3.860,-165.259,-40.930,-7.500
1570470685755,2019-10-07T13.51.25.755,3.880,-174.314,-28.887,-10.427
1570470685775,2019-10-07T13.51.25.775,3.900,-182.348,-43.079,-20.808
1570470685795,2019-10-07T13.51.25.795,3.920,-178.704,-79.009,-24.238
1570470685815,2019-10-07T13.51.25.815,3.940,-145.381,-95.686,-21.341
1570470685835,2019-10-07T13.51.25.835,3.960,-87.104,-95.671,-16.128
1570470685855,2019-10-07T13.51.25.855,3.980,-10.274,-82.439,-13.582
1570470685875,2019-10-07T13.51.25.875,4.000,83.079,-32.561,-13.277
1570470685895,2019-10-07T13.51.25.895,4.020,133.049,32.195,-11.845
1570470685915,2019-10-07T13.51.25.915,4.040,96.159,89.055,1.113
1570470685935,2019-10-07T13.51.25.935,4.060,144.116,146.448,15.793
1570470685955,2019-10-07T13.51.25.955,4.080,221.296,115.030,8.293
1570470685975,2019-10-07T13.51.25.975,4.100,261.829,6.890,-8.780
1570470685995,2019-10-07T13.51.25.995,4.120,274.421,-92.165,-20.290
1570470686015,2019-10-07T13.51.26.015,4.140,288.323,-102.546,-30.747
1570470686035,2019-10-07T13.51.26.035,4.160,306.021,-19.909,-31.479
1570470686055,2019-10-07T13.51.26.055,4.180,307.896,47.241,-12.607
1570470686075,2019-10-07T13.51.26.075,4.200,277.805,59.604,10.320
1570470686095,2019-10-07T13.51.26.095,4.220,220.732,59.543,23.521
1570470686115,2019-10-07T13.51.26.115,4.240,179.146,69.375,31.098
1570470686135,2019-10-07T13.51.26.135,4.260,147.165,70.381,25.716
1570470686155,2019-10-07T13.51.26.155,4.280,82.988,78.582,14.573
1570470686175,2019-10-07T13.51.26.175,4.300,6.037,60.274,2.454
1570470686195,2019-10-07T13.51.26.195,4.320,-71.113,-21.585,-12.896
1570470686215,2019-10-07T13.51.26.215,4.340,-131.540,-97.500,-22.591
1570470686235,2019-10-07T13.51.26.235,4.360,-180.732,-20.518,6.799
1570470686255,2019-10-07T13.51.26.255,4.380,-125.899,149.726,12.439
1570470686275,2019-10-07T13.51.26.275,4.400,-83.415,60.930,-25.229
1570470686295,2019-10-07T13.51.26.295,4.420,-84.680,-20.595,-38.689
1570470686315,2019-10-07T13.51.26.315,4.440,-97.835,-17.058,-25.122
1570470686335,2019-10-07T13.51.26.335,4.460,-108.918,33.933,13.430
1570470686355,2019-10-07T13.51.26.355,4.480,-64.726,124.436,26.707
1570470686375,2019-10-07T13.51.26.375,4.500,-47.713,115.915,11.875
1570470686395,2019-10-07T13.51.26.395,4.520,-69.634,16.707,-3.140
1570470686415,2019-10-07T13.51.26.415,4.540,-64.009,-53.979,-7.104
1570470686435,2019-10-07T13.51.26.435,4.560,-26.006,-27.591,2.713
1570470686455,2019-10-07T13.51.26.455,4.580,-18.796,44.329,6.921
1570470686475,2019-10-07T13.51.26.475,4.600,-38.155,43.399,0.259
1570470686495,2019-10-07T13.51.26.495,4.620,-57.104,-7.942,-6.692
1570470686515,2019-10-07T13.51.26.515,4.640,-69.710,-39.756,-11.814
1570470686535,2019-10-07T13.51.26.535,4.660,-84.893,-34.329,-11.677
1570470686555,2019-10-07T13.51.26.555,4.680,-110.351,-19.040,-9.009
1570470686575,2019-10-07T13.51.26.575,4.700,-130.213,-10.534,-8.826
1570470686595,2019-10-07T13.51.26.595,4.720,-144.223,-17.729,-14.055
1570470686615,2019-10-07T13.51.26.615,4.740,-159.771,-44.024,-16.753
1570470686635,2019-10-07T13.51.26.635,4.760,-161.494,-52.454,-20.091
1570470686655,2019-10-07T13.51.26.655,4.780,-156.631,-41.082,-23.780
1570470686675,2019-10-07T13.51.26.675,4.800,-172.561,-58.659,-26.936
1570470686695,2019-10-07T13.51.26.695,4.820,-194.223,-92.835,-29.238
1570470686715,2019-10-07T13.51.26.715,4.840,-187.942,-89.848,-26.890
1570470686735,2019-10-07T13.51.26.735,4.860,-165.122,-70.015,-23.476
1570470686755,2019-10-07T13.51.26.755,4.880,-110.198,-60.564,-21.799
1570470686775,2019-10-07T13.51.26.775,4.900,-43.811,-66.982,-28.323
1570470686795,2019-10-07T13.51.26.795,4.920,34.466,-66.540,-31.433
1570470686815,2019-10-07T13.51.26.815,4.940,134.634,-29.939,-25.732
1570470686835,2019-10-07T13.51.26.835,4.960,170.686,40.854,-17.088
1570470686855,2019-10-07T13.51.26.855,4.980,173.780,108.155,3.323
1570470686875,2019-10-07T13.51.26.875,5.000,244.985,156.860,13.979
1570470686895,2019-10-07T13.51.26.895,5.020,316.143,97.973,1.662
1570470686915,2019-10-07T13.51.26.915,5.040,348.506,-57.515,-25.290
1570470686935,2019-10-07T13.51.26.935,5.060,361.082,-173.430,-50.076
1570470686955,2019-10-07T13.51.26.955,5.080,354.970,-106.829,-58.338
1570470686975,2019-10-07T13.51.26.975,5.100,303.628,81.936,-36.143
1570470686995,2019-10-07T13.51.26.995,5.120,225.549,178.216,2.485
1570470687015,2019-10-07T13.51.27.015,5.140,174.405,160.503,31.570
1570470687035,2019-10-07T13.51.27.035,5.160,155.457,74.939,30.000
1570470687055,2019-10-07T13.51.27.055,5.180,118.902,23.674,11.189
1570470687075,2019-10-07T13.51.27.075,5.200,60.488,24.726,-1.220
1570470687095,2019-10-07T13.51.27.095,5.220,-1.982,7.210,-8.140
1570470687115,2019-10-07T13.51.27.115,5.240,-56.067,-32.866,-17.195
1570470687135,2019-10-07T13.51.27.135,5.260,-71.296,-50.091,-15.244
1570470687155,2019-10-07T13.51.27.155,5.280,-101.006,-41.723,-7.820
1570470687175,2019-10-07T13.51.27.175,5.300,-171.021,72.073,20.137
1570470687195,2019-10-07T13.51.27.195,5.320,-119.924,197.561,14.360
1570470687215,2019-10-07T13.51.27.215,5.340,-80.732,38.948,-25.793
1570470687235,2019-10-07T13.51.27.235,5.360,-79.405,-95.686,-34.726
1570470687255,2019-10-07T13.51.27.255,5.380,-92.470,-6.662,-12.515
1570470687275,2019-10-07T13.51.27.275,5.400,-105.625,100.290,12.607
1570470687295,2019-10-07T13.51.27.295,5.420,-73.415,108.582,17.729
1570470687315,2019-10-07T13.51.27.315,5.440,-47.393,65.213,1.738
1570470687335,2019-10-07T13.51.27.335,5.460,-58.415,-35.122,-11.905
1570470687355,2019-10-07T13.51.27.355,5.480,-66.601,-93.659,-16.753
1570470687375,2019-10-07T13.51.27.375,5.500,-49.192,-53.384,-6.662
1570470687395,2019-10-07T13.51.27.395,5.520,-35.015,35.808,3.704
1570470687415,2019-10-07T13.51.27.415,5.540,-45.869,62.149,1.174
1570470687435,2019-10-07T13.51.27.435,5.560,-67.012,17.698,-5.076
1570470687455,2019-10-07T13.51.27.455,5.580,-85.762,-23.445,-9.848
1570470687475,2019-10-07T13.51.27.475,5.600,-93.323,-19.360,-9.009
1570470687495,2019-10-07T13.51.27.495,5.620,-102.393,4.253,-9.268
1570470687515,2019-10-07T13.51.27.515,5.640,-122.820,-7.622,-16.311
1570470687535,2019-10-07T13.51.27.535,5.660,-141.235,-46.905,-19.878
1570470687555,2019-10-07T13.51.27.555,5.680,-142.180,-63.293,-15.762
1570470687575,2019-10-07T13.51.27.575,5.700,-141.326,-49.238,-21.082
1570470687595,2019-10-07T13.51.27.595,5.720,-149.985,-69.573,-23.994
1570470687615,2019-10-07T13.51.27.615,5.740,-154.802,-80.610,-15.152
1570470687635,2019-10-07T13.51.27.635,5.760,-163.537,-59.421,-10.351
1570470687655,2019-10-07T13.51.27.655,5.780,-167.027,-43.735,-15.610
1570470687675,2019-10-07T13.51.27.675,5.800,-158.155,-53.384,-23.933
1570470687695,2019-10-07T13.51.27.695,5.820,-131.463,-83.979,-30.030
1570470687715,2019-10-07T13.51.27.715,5.840,-84.848,-87.043,-22.744
1570470687735,2019-10-07T13.51.27.735,5.860,-27.149,-58.232,-16.418
1570470687755,2019-10-07T13.51.27.755,5.880,54.771,-25.747,-13.125
1570470687775,2019-10-07T13.51.27.775,5.900,143.125,1.997,-5.488
1570470687795,2019-10-07T13.51.27.795,5.920,160.625,36.570,-0.534
1570470687815,2019-10-07T13.51.27.815,5.940,166.921,73.308,7.134
1570470687835,2019-10-07T13.51.27.835,5.960,223.277,89.207,9.848
1570470687855,2019-10-07T13.51.27.855,5.980,278.506,69.405,1.692
1570470687875,2019-10-07T13.51.27.875,6.000,302.835,8.491,-4.192
1570470687895,2019-10-07T13.51.27.895,6.020,305.503,-41.128,-11.479
1570470687915,2019-10-07T13.51.27.915,6.040,298.720,-48.613,-9.436
1570470687935,2019-10-07T13.51.27.935,6.060,268.354,16.921,-2.104
1570470687955,2019-10-07T13.51.27.955,6.080,232.988,110.335,14.116
1570470687975,2019-10-07T13.51.27.975,6.100,216.402,143.537,26.951
1570470687995,2019-10-07T13.51.27.995,6.120,187.470,99.040,22.607
1570470688015,2019-10-07T13.51.28.015,6.140,148.430,28.460,9.649
1570470688035,2019-10-07T13.51.28.035,6.160,113.735,-9.527,-1.997
1570470688055,2019-10-07T13.51.28.055,6.180,64.954,-16.021,-8.277
1570470688075,2019-10-07T13.51.28.075,6.200,-3.720,-14.146,-11.448
1570470688095,2019-10-07T13.51.28.095,6.220,-69.893,-25.183,-15.351
1570470688115,2019-10-07T13.51.28.115,6.240,-131.082,-81.021,-21.006
1570470688135,2019-10-07T13.51.28.135,6.260,-187.561,-16.433,7.454
1570470688155,2019-10-07T13.51.28.155,6.280,-107.104,128.049,15.457
1570470688175,2019-10-07T13.51.28.175,6.300,-84.771,18.811,-14.985
1570470688195,2019-10-07T13.51.28.195,6.320,-111.905,-8.902,-25.244
1570470688215,2019-10-07T13.51.28.215,6.340,-130.091,53.110,-20.442
1570470688235,2019-10-07T13.51.28.235,6.360,-109.390,65.534,8.064
1570470688255,2019-10-07T13.51.28.255,6.380,-61.540,36.570,5.076
1570470688275,2019-10-07T13.51.28.275,6.400,-74.771,35.061,-11.662
1570470688295,2019-10-07T13.51.28.295,6.420,-115.930,-25.396,-23.308
1570470688315,2019-10-07T13.51.28.315,6.440,-99.436,-84.787,-20.488
1570470688335,2019-10-07T13.51.28.335,6.460,-46.966,-33.841,7.119
1570470688355,2019-10-07T13.51.28.355,6.480,-45.762,47.149,11.128
1570470688375,2019-10-07T13.51.28.375,6.500,-67.881,39.710,-1.479
1570470688395,2019-10-07T13.51.28.395,6.520,-73.811,-21.220,-10.473
1570470688415,2019-10-07T13.51.28.415,6.540,-73.552,-62.805,-12.378
1570470688435,2019-10-07T13.51.28.435,6.560,-79.238,-54.299,-7.226
1570470688455,2019-10-07T13.51.28.455,6.580,-91.128,-17.332,-6.220
1570470688475,2019-10-07T13.51.28.475,6.600,-104.878,-6.677,-9.040
1570470688495,2019-10-07T13.51.28.495,6.620,-111.829,-20.686,-10.899
1570470688515,2019-10-07T13.51.28.515,6.640,-115.610,-39.268,-8.872
1570470688535,2019-10-07T13.51.28.535,6.660,-120.259,-40.412,-5.640
1570470688555,2019-10-07T13.51.28.555,6.680,-121.082,-20.183,-6.631
1570470688575,2019-10-07T13.51.28.575,6.700,-133.963,-34.466,-14.405
1570470688595,2019-10-07T13.51.28.595,6.720,-140.671,-65.457,-16.753
1570470688615,2019-10-07T13.51.28.615,6.740,-135.000,-65.076,-13.979
1570470688635,2019-10-07T13.51.28.635,6.760,-133.811,-48.659,-14.436
1570470688655,2019-10-07T13.51.28.655,6.780,-126.250,-52.957,-16.921
1570470688675,2019-10-07T13.51.28.675,6.800,-94.024,-61.570,-12.378
1570470688695,2019-10-07T13.51.28.695,6.820,-51.875,-56.341,-4.131
1570470688715,2019-10-07T13.51.28.715,6.840,-9.085,-33.537,-4.588
1570470688735,2019-10-07T13.51.28.735,6.860,35.412,12.912,-7.835
1570470688755,2019-10-07T13.51.28.755,6.880,86.174,26.570,-2.927
1570470688775,2019-10-07T13.51.28.775,6.900,132.302,17.942,3.857
1570470688795,2019-10-07T13.51.28.795,6.920,153.110,25.305,3.430
1570470688815,2019-10-07T13.51.28.815,6.940,175.168,36.326,4.390
1570470688835,2019-10-07T13.51.28.835,6.960,208.430,36.143,5.335
1570470688855,2019-10-07T13.51.28.855,6.980,231.707,36.448,3.674
1570470688875,2019-10-07T13.51.28.875,7.000,240.122,36.265,5.777
1570470688895,2019-10-07T13.51.28.895,7.020,233.780,4.345,10.884
1570470688915,2019-10-07T13.51.28.915,7.040,213.902,-16.341,15.427
1570470688935,2019-10-07T13.51.28.935,7.060,190.899,11.601,19.787
1570470688955,2019-10-07T13.51.28.955,7.080,159.360,67.332,27.226
1570470688975,2019-10-07T13.51.28.975,7.100,120.412,106.280,33.979
1570470688995,2019-10-07T13.51.28.995,7.120,93.689,122.759,34.604
1570470689015,2019-10-07T13.51.29.015,7.140,42.134,112.149,23.140
