epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570470585739,2019-10-07T13.49.45.739,1.020,0.640,-0.671,0.320
1570470585759,2019-10-07T13.49.45.759,1.040,0.640,-0.442,0.457
1570470585779,2019-10-07T13.49.45.779,1.060,0.610,-0.884,0.488
1570470585799,2019-10-07T13.49.45.799,1.080,1.082,-2.332,0.412
1570470585819,2019-10-07T13.49.45.819,1.100,1.753,-3.171,0.396
1570470585839,2019-10-07T13.49.45.839,1.120,2.378,-2.530,0.366
1570470585859,2019-10-07T13.49.45.859,1.140,2.988,-3.369,0.305
1570470585879,2019-10-07T13.49.45.879,1.160,3.049,-4.284,0.320
1570470585899,2019-10-07T13.49.45.899,1.180,2.927,-3.491,0.595
1570470585919,2019-10-07T13.49.45.919,1.200,2.942,-2.424,0.671
1570470585939,2019-10-07T13.49.45.939,1.220,2.180,-2.546,0.412
1570470585959,2019-10-07T13.49.45.959,1.240,2.043,-3.034,0.290
1570470585979,2019-10-07T13.49.45.979,1.260,2.119,-5.030,0.091
1570470585999,2019-10-07T13.49.45.999,1.280,2.043,-3.872,0.137
1570470586019,2019-10-07T13.49.46.019,1.300,2.241,-1.296,0.716
1570470586039,2019-10-07T13.49.46.039,1.320,2.119,-0.442,1.021
1570470586059,2019-10-07T13.49.46.059,1.340,1.387,0.884,0.930
1570470586079,2019-10-07T13.49.46.079,1.360,0.930,1.082,0.884
1570470586099,2019-10-07T13.49.46.099,1.380,0.777,0.183,0.762
1570470586119,2019-10-07T13.49.46.119,1.400,0.488,-1.601,0.518
1570470586139,2019-10-07T13.49.46.139,1.420,0.412,-3.247,0.229
1570470586159,2019-10-07T13.49.46.159,1.440,0.534,-3.125,0.152
1570470586179,2019-10-07T13.49.46.179,1.460,0.625,-2.393,0.213
1570470586199,2019-10-07T13.49.46.199,1.480,0.015,-2.622,0.274
1570470586219,2019-10-07T13.49.46.219,1.500,-0.488,-2.317,0.473
1570470586239,2019-10-07T13.49.46.239,1.520,0.213,0.137,0.610
1570470586259,2019-10-07T13.49.46.259,1.540,1.738,-0.869,0.686
1570470586279,2019-10-07T13.49.46.279,1.560,2.515,-4.070,0.564
1570470586299,2019-10-07T13.49.46.299,1.580,2.698,-4.421,0.503
1570470586319,2019-10-07T13.49.46.319,1.600,2.851,-2.744,0.686
1570470586339,2019-10-07T13.49.46.339,1.620,2.470,-1.768,0.915
1570470586359,2019-10-07T13.49.46.359,1.640,1.707,-1.189,1.357
1570470586379,2019-10-07T13.49.46.379,1.660,0.945,-1.631,1.402
1570470586399,2019-10-07T13.49.46.399,1.680,0.716,-4.787,1.082
1570470586419,2019-10-07T13.49.46.419,1.700,0.518,-6.890,0.976
1570470586439,2019-10-07T13.49.46.439,1.720,0.473,-6.479,1.265
1570470586459,2019-10-07T13.49.46.459,1.740,0.015,-3.445,1.966
1570470586479,2019-10-07T13.49.46.479,1.760,-1.204,-0.122,2.454
1570470586499,2019-10-07T13.49.46.499,1.780,-2.744,-0.091,2.713
1570470586519,2019-10-07T13.49.46.519,1.800,-4.954,-0.671,3.110
1570470586539,2019-10-07T13.49.46.539,1.820,-7.683,-1.768,3.079
1570470586559,2019-10-07T13.49.46.559,1.840,-8.796,-1.814,3.049
1570470586579,2019-10-07T13.49.46.579,1.860,-9.588,-2.500,3.140
1570470586599,2019-10-07T13.49.46.599,1.880,-10.351,-6.418,2.912
1570470586619,2019-10-07T13.49.46.619,1.900,-11.037,-9.832,3.445
1570470586639,2019-10-07T13.49.46.639,1.920,-12.637,-8.735,4.512
1570470586659,2019-10-07T13.49.46.659,1.940,-17.348,-7.927,5.198
1570470586679,2019-10-07T13.49.46.679,1.960,-27.149,-6.631,6.982
1570470586699,2019-10-07T13.49.46.699,1.980,-42.637,-8.979,6.784
1570470586719,2019-10-07T13.49.46.719,2.000,-63.171,-24.085,3.750
1570470586739,2019-10-07T13.49.46.739,2.020,-79.817,-36.067,0.838
1570470586759,2019-10-07T13.49.46.759,2.040,-94.710,-41.570,-6.524
1570470586779,2019-10-07T13.49.46.779,2.060,-119.253,-42.973,-16.463
1570470586799,2019-10-07T13.49.46.799,2.080,-129.573,-42.149,-17.637
1570470586819,2019-10-07T13.49.46.819,2.100,-128.902,-58.369,-20.473
1570470586839,2019-10-07T13.49.46.839,2.120,-129.756,-69.085,-24.634
1570470586859,2019-10-07T13.49.46.859,2.140,-124.543,-53.049,-19.375
1570470586879,2019-10-07T13.49.46.879,2.160,-114.451,-23.979,-10.183
1570470586899,2019-10-07T13.49.46.899,2.180,-101.723,11.448,0.396
1570470586919,2019-10-07T13.49.46.919,2.200,-80.869,51.509,10.945
1570470586939,2019-10-07T13.49.46.939,2.220,-55.061,73.811,16.357
1570470586959,2019-10-07T13.49.46.959,2.240,-27.515,82.317,16.479
1570470586979,2019-10-07T13.49.46.979,2.260,3.735,79.848,12.896
1570470586999,2019-10-07T13.49.46.999,2.280,35.168,70.305,10.640
1570470587019,2019-10-07T13.49.47.019,2.300,61.707,60.183,8.582
1570470587039,2019-10-07T13.49.47.039,2.320,86.082,54.253,6.326
1570470587059,2019-10-07T13.49.47.059,2.340,103.399,50.457,5.305
1570470587079,2019-10-07T13.49.47.079,2.360,109.817,43.430,3.643
1570470587099,2019-10-07T13.49.47.099,2.380,111.555,31.860,3.110
1570470587119,2019-10-07T13.49.47.119,2.400,111.311,24.741,5.183
1570470587139,2019-10-07T13.49.47.139,2.420,105.655,20.945,8.689
1570470587159,2019-10-07T13.49.47.159,2.440,94.360,17.012,14.375
1570470587179,2019-10-07T13.49.47.179,2.460,75.549,18.323,22.287
1570470587199,2019-10-07T13.49.47.199,2.480,48.780,25.335,29.893
1570470587219,2019-10-07T13.49.47.219,2.500,-3.902,24.040,26.113
1570470587239,2019-10-07T13.49.47.239,2.520,-85.183,21.357,1.860
1570470587259,2019-10-07T13.49.47.259,2.540,-72.165,14.832,1.951
1570470587279,2019-10-07T13.49.47.279,2.560,-54.131,-11.966,10.823
1570470587299,2019-10-07T13.49.47.299,2.580,-46.860,-20.549,6.829
1570470587319,2019-10-07T13.49.47.319,2.600,-34.558,12.119,1.372
1570470587339,2019-10-07T13.49.47.339,2.620,-50.488,17.485,-9.482
1570470587359,2019-10-07T13.49.47.359,2.640,-37.820,-24.101,-15.732
1570470587379,2019-10-07T13.49.47.379,2.660,11.921,-35.183,-3.643
1570470587399,2019-10-07T13.49.47.399,2.680,23.171,10.335,4.787
1570470587419,2019-10-07T13.49.47.419,2.700,15.381,37.424,0.015
1570470587439,2019-10-07T13.49.47.439,2.720,22.393,29.009,-1.753
1570470587459,2019-10-07T13.49.47.459,2.740,37.195,14.405,-4.070
1570470587479,2019-10-07T13.49.47.479,2.760,42.058,0.107,-8.689
1570470587499,2019-10-07T13.49.47.499,2.780,44.604,-8.277,-6.585
1570470587519,2019-10-07T13.49.47.519,2.800,50.716,4.345,-0.899
1570470587539,2019-10-07T13.49.47.539,2.820,53.537,20.762,1.875
1570470587559,2019-10-07T13.49.47.559,2.840,53.689,22.302,1.479
1570470587579,2019-10-07T13.49.47.579,2.860,54.680,3.415,-1.357
1570470587599,2019-10-07T13.49.47.599,2.880,58.186,-9.040,0.899
1570470587619,2019-10-07T13.49.47.619,2.900,58.247,5.198,4.421
1570470587639,2019-10-07T13.49.47.639,2.920,52.668,17.241,5.793
1570470587659,2019-10-07T13.49.47.659,2.940,50.762,21.113,4.924
1570470587679,2019-10-07T13.49.47.679,2.960,48.872,11.845,1.616
1570470587699,2019-10-07T13.49.47.699,2.980,35.945,-10.534,-1.905
1570470587719,2019-10-07T13.49.47.719,3.000,19.085,-33.506,-4.954
1570470587739,2019-10-07T13.49.47.739,3.020,6.402,-39.802,-5.625
1570470587759,2019-10-07T13.49.47.759,3.040,-7.576,-31.662,-5.244
1570470587779,2019-10-07T13.49.47.779,3.060,-20.305,-31.235,-3.460
1570470587799,2019-10-07T13.49.47.799,3.080,-28.567,-28.704,0.823
1570470587819,2019-10-07T13.49.47.819,3.100,-39.223,-19.055,1.280
1570470587839,2019-10-07T13.49.47.839,3.120,-48.887,-25.808,-1.448
1570470587859,2019-10-07T13.49.47.859,3.140,-55.320,-49.558,0.595
1570470587879,2019-10-07T13.49.47.879,3.160,-61.189,-49.436,5.732
1570470587899,2019-10-07T13.49.47.899,3.180,-78.994,-49.390,2.652
1570470587919,2019-10-07T13.49.47.919,3.200,-103.598,-79.848,-5.899
1570470587939,2019-10-07T13.49.47.939,3.220,-133.826,-104.680,-5.107
1570470587959,2019-10-07T13.49.47.959,3.240,-172.835,-95.945,8.384
1570470587979,2019-10-07T13.49.47.979,3.260,-231.890,0.716,12.058
1570470587999,2019-10-07T13.49.47.999,3.280,-270.869,72.942,-1.753
1570470588019,2019-10-07T13.49.48.019,3.300,-256.707,13.918,-14.268
1570470588039,2019-10-07T13.49.48.039,3.320,-209.573,-45.488,-18.293
1570470588059,2019-10-07T13.49.48.059,3.340,-143.232,-33.384,-15.244
1570470588079,2019-10-07T13.49.48.079,3.360,-79.223,26.966,-1.601
1570470588099,2019-10-07T13.49.48.099,3.380,-11.448,75.777,11.204
1570470588119,2019-10-07T13.49.48.119,3.400,62.683,72.500,7.470
1570470588139,2019-10-07T13.49.48.139,3.420,117.287,39.649,0.274
1570470588159,2019-10-07T13.49.48.159,3.440,150.168,14.101,3.659
1570470588179,2019-10-07T13.49.48.179,3.460,169.024,20.198,5.183
1570470588199,2019-10-07T13.49.48.199,3.480,181.021,38.811,4.101
1570470588219,2019-10-07T13.49.48.219,3.500,191.159,46.296,11.463
1570470588239,2019-10-07T13.49.48.239,3.520,191.037,27.149,23.216
1570470588259,2019-10-07T13.49.48.259,3.540,169.741,3.552,23.430
1570470588279,2019-10-07T13.49.48.279,3.560,125.838,2.287,18.110
1570470588299,2019-10-07T13.49.48.299,3.580,68.994,1.509,16.509
1570470588319,2019-10-07T13.49.48.319,3.600,21.037,-1.463,16.616
1570470588339,2019-10-07T13.49.48.339,3.620,-9.604,16.250,20.244
1570470588359,2019-10-07T13.49.48.359,3.640,-83.415,55.899,15.823
1570470588379,2019-10-07T13.49.48.379,3.660,-61.768,26.616,12.500
1570470588399,2019-10-07T13.49.48.399,3.680,-16.296,-41.265,-5.976
1570470588419,2019-10-07T13.49.48.419,3.700,43.460,-51.250,-4.619
1570470588439,2019-10-07T13.49.48.439,3.720,47.180,16.677,4.726
1570470588459,2019-10-07T13.49.48.459,3.740,29.055,37.546,-1.372
1570470588479,2019-10-07T13.49.48.479,3.760,19.817,23.034,-14.238
1570470588499,2019-10-07T13.49.48.499,3.780,35.488,-1.829,-19.832
1570470588519,2019-10-07T13.49.48.519,3.800,52.439,-22.683,-16.646
1570470588539,2019-10-07T13.49.48.539,3.820,54.451,-30.046,-11.479
1570470588559,2019-10-07T13.49.48.559,3.840,51.951,-11.662,-5.701
1570470588579,2019-10-07T13.49.48.579,3.860,52.561,15.503,-2.591
1570470588599,2019-10-07T13.49.48.599,3.880,56.280,13.354,-1.677
1570470588619,2019-10-07T13.49.48.619,3.900,58.018,-3.948,-1.402
1570470588639,2019-10-07T13.49.48.639,3.920,55.579,-10.777,-2.195
1570470588659,2019-10-07T13.49.48.659,3.940,53.506,-4.482,-3.110
1570470588679,2019-10-07T13.49.48.679,3.960,50.610,2.149,-2.652
1570470588699,2019-10-07T13.49.48.699,3.980,48.979,4.482,-2.271
1570470588719,2019-10-07T13.49.48.719,4.000,44.268,-5.701,-3.506
1570470588739,2019-10-07T13.49.48.739,4.020,35.061,-15.274,-5.152
1570470588759,2019-10-07T13.49.48.759,4.040,20.320,-17.652,-6.402
1570470588779,2019-10-07T13.49.48.779,4.060,3.399,-14.162,-5.610
1570470588799,2019-10-07T13.49.48.799,4.080,-12.165,-9.771,-0.991
1570470588819,2019-10-07T13.49.48.819,4.100,-26.021,3.034,4.604
1570470588839,2019-10-07T13.49.48.839,4.120,-34.543,22.652,9.040
1570470588859,2019-10-07T13.49.48.859,4.140,-41.220,25.366,10.976
1570470588879,2019-10-07T13.49.48.879,4.160,-52.058,-2.942,9.345
1570470588899,2019-10-07T13.49.48.899,4.180,-66.402,-34.146,8.064
1570470588919,2019-10-07T13.49.48.919,4.200,-81.905,-39.680,3.399
1570470588939,2019-10-07T13.49.48.939,4.220,-83.308,-67.485,-0.213
1570470588959,2019-10-07T13.49.48.959,4.240,-85.595,-123.765,-6.189
1570470588979,2019-10-07T13.49.48.979,4.260,-110.305,-145.762,-12.256
1570470588999,2019-10-07T13.49.48.999,4.280,-167.012,-95.427,-9.573
1570470589019,2019-10-07T13.49.49.019,4.300,-232.348,-24.177,-1.326
1570470589039,2019-10-07T13.49.49.039,4.320,-246.997,22.912,-0.030
1570470589059,2019-10-07T13.49.49.059,4.340,-229.253,-20.457,-4.390
1570470589079,2019-10-07T13.49.49.079,4.360,-200.732,-59.223,-3.552
1570470589099,2019-10-07T13.49.49.099,4.380,-158.125,-28.811,6.555
1570470589119,2019-10-07T13.49.49.119,4.400,-109.024,35.808,21.341
1570470589139,2019-10-07T13.49.49.139,4.420,-52.790,88.521,33.384
1570470589159,2019-10-07T13.49.49.159,4.440,14.101,101.357,32.317
1570470589179,2019-10-07T13.49.49.179,4.460,73.918,81.280,21.448
1570470589199,2019-10-07T13.49.49.199,4.480,110.640,47.927,14.085
1570470589219,2019-10-07T13.49.49.219,4.500,134.878,23.750,13.643
1570470589239,2019-10-07T13.49.49.239,4.520,153.186,28.445,12.012
1570470589259,2019-10-07T13.49.49.259,4.540,164.146,58.598,12.180
1570470589279,2019-10-07T13.49.49.279,4.560,171.555,80.366,16.006
1570470589299,2019-10-07T13.49.49.299,4.580,173.277,65.061,20.107
1570470589319,2019-10-07T13.49.49.319,4.600,157.287,34.817,19.848
1570470589339,2019-10-07T13.49.49.339,4.620,120.488,15.473,14.924
1570470589359,2019-10-07T13.49.49.359,4.640,86.326,0.152,11.067
1570470589379,2019-10-07T13.49.49.379,4.660,53.445,2.927,9.405
1570470589399,2019-10-07T13.49.49.399,4.680,9.177,28.323,8.643
1570470589419,2019-10-07T13.49.49.419,4.700,-87.317,52.210,-4.207
1570470589439,2019-10-07T13.49.49.439,4.720,-69.954,-4.634,-3.628
1570470589459,2019-10-07T13.49.49.459,4.740,19.146,-73.384,2.591
1570470589479,2019-10-07T13.49.49.479,4.760,35.107,-36.738,-6.768
1570470589499,2019-10-07T13.49.49.499,4.780,29.451,34.832,9.375
1570470589519,2019-10-07T13.49.49.519,4.800,37.866,59.131,22.439
1570470589539,2019-10-07T13.49.49.539,4.820,32.927,60.564,10.976
1570470589559,2019-10-07T13.49.49.559,4.840,33.125,38.034,-7.119
1570470589579,2019-10-07T13.49.49.579,4.860,47.668,-22.561,-15.046
1570470589599,2019-10-07T13.49.49.599,4.880,51.189,-56.402,-16.113
1570470589619,2019-10-07T13.49.49.619,4.900,44.924,-37.043,-14.802
1570470589639,2019-10-07T13.49.49.639,4.920,43.262,-20.366,-11.159
1570470589659,2019-10-07T13.49.49.659,4.940,45.000,-25.168,-7.088
1570470589679,2019-10-07T13.49.49.679,4.960,46.463,-16.875,-3.140
1570470589699,2019-10-07T13.49.49.699,4.980,42.363,-4.070,-2.027
1570470589719,2019-10-07T13.49.49.719,5.000,36.402,-7.896,-1.143
1570470589739,2019-10-07T13.49.49.739,5.020,34.527,-7.927,-0.595
1570470589759,2019-10-07T13.49.49.759,5.040,31.890,-6.509,-1.021
1570470589779,2019-10-07T13.49.49.779,5.060,27.393,-12.515,-1.966
1570470589799,2019-10-07T13.49.49.799,5.080,21.662,-11.799,-3.293
1570470589819,2019-10-07T13.49.49.819,5.100,12.393,-5.762,-3.963
1570470589839,2019-10-07T13.49.49.839,5.120,3.689,-11.860,-4.588
1570470589859,2019-10-07T13.49.49.859,5.140,-4.985,-24.345,-5.137
1570470589879,2019-10-07T13.49.49.879,5.160,-16.601,-19.146,-5.015
1570470589899,2019-10-07T13.49.49.899,5.180,-30.152,-8.720,-3.338
1570470589919,2019-10-07T13.49.49.919,5.200,-36.646,-2.729,0.107
1570470589939,2019-10-07T13.49.49.939,5.220,-35.945,8.994,3.582
1570470589959,2019-10-07T13.49.49.959,5.240,-32.881,13.887,4.512
1570470589979,2019-10-07T13.49.49.979,5.260,-28.613,0.259,3.613
1570470589999,2019-10-07T13.49.49.999,5.280,-29.009,-23.049,0.000
1570470590019,2019-10-07T13.49.50.019,5.300,-37.790,-46.890,1.341
1570470590039,2019-10-07T13.49.50.039,5.320,-51.509,-48.887,5.396
1570470590059,2019-10-07T13.49.50.059,5.340,-63.445,-56.235,2.241
1570470590079,2019-10-07T13.49.50.079,5.360,-70.701,-104.909,-1.433
1570470590099,2019-10-07T13.49.50.099,5.380,-90.396,-146.021,-3.095
1570470590119,2019-10-07T13.49.50.119,5.400,-128.979,-102.988,-0.137
1570470590139,2019-10-07T13.49.50.139,5.420,-180.610,1.448,17.393
1570470590159,2019-10-07T13.49.50.159,5.440,-212.530,90.473,19.558
1570470590179,2019-10-07T13.49.50.179,5.460,-213.018,54.101,3.247
1570470590199,2019-10-07T13.49.50.199,5.480,-191.601,-47.332,-8.354
1570470590219,2019-10-07T13.49.50.219,5.500,-160.412,-81.082,-7.546
1570470590239,2019-10-07T13.49.50.239,5.520,-116.707,-34.360,7.149
1570470590259,2019-10-07T13.49.50.259,5.540,-76.997,30.732,25.351
1570470590279,2019-10-07T13.49.50.279,5.560,-30.518,75.030,34.207
1570470590299,2019-10-07T13.49.50.299,5.580,29.482,82.287,29.390
1570470590319,2019-10-07T13.49.50.319,5.600,80.046,66.738,18.598
1570470590339,2019-10-07T13.49.50.339,5.620,114.741,38.323,13.262
1570470590359,2019-10-07T13.49.50.359,5.640,141.784,20.488,10.381
1570470590379,2019-10-07T13.49.50.379,5.660,159.741,27.195,6.448
1570470590399,2019-10-07T13.49.50.399,5.680,167.256,44.146,5.518
1570470590419,2019-10-07T13.49.50.419,5.700,172.424,59.710,9.741
1570470590439,2019-10-07T13.49.50.439,5.720,174.482,53.765,15.290
1570470590459,2019-10-07T13.49.50.459,5.740,154.558,42.409,15.976
1570470590479,2019-10-07T13.49.50.479,5.760,114.497,38.247,16.555
1570470590499,2019-10-07T13.49.50.499,5.780,80.046,30.930,19.649
1570470590519,2019-10-07T13.49.50.519,5.800,52.104,23.704,20.259
1570470590539,2019-10-07T13.49.50.539,5.820,-81.479,14.909,-0.335
1570470590559,2019-10-07T13.49.50.559,5.840,-136.951,-4.604,-11.631
1570470590579,2019-10-07T13.49.50.579,5.860,18.079,-38.689,40.381
1570470590599,2019-10-07T13.49.50.599,5.880,37.622,14.345,23.521
1570470590619,2019-10-07T13.49.50.619,5.900,5.534,83.034,10.960
1570470590639,2019-10-07T13.49.50.639,5.920,1.296,66.433,21.357
1570470590659,2019-10-07T13.49.50.659,5.940,29.893,21.890,9.131
1570470590679,2019-10-07T13.49.50.679,5.960,34.588,2.866,-14.390
1570470590699,2019-10-07T13.49.50.699,5.980,39.268,-35.290,-24.543
1570470590719,2019-10-07T13.49.50.719,6.000,48.476,-65.427,-26.433
1570470590739,2019-10-07T13.49.50.739,6.020,46.936,-57.439,-24.009
1570470590759,2019-10-07T13.49.50.759,6.040,46.860,-42.393,-20.838
1570470590779,2019-10-07T13.49.50.779,6.060,48.796,-41.784,-17.210
1570470590799,2019-10-07T13.49.50.799,6.080,47.591,-31.692,-10.473
1570470590819,2019-10-07T13.49.50.819,6.100,48.476,-14.253,-4.070
1570470590839,2019-10-07T13.49.50.839,6.120,47.927,-14.802,-1.433
1570470590859,2019-10-07T13.49.50.859,6.140,43.720,-18.232,-0.305
1570470590879,2019-10-07T13.49.50.879,6.160,40.838,-5.945,2.759
1570470590899,2019-10-07T13.49.50.899,6.180,39.756,12.241,4.970
1570470590919,2019-10-07T13.49.50.919,6.200,37.058,16.418,4.177
1570470590939,2019-10-07T13.49.50.939,6.220,32.622,4.588,2.409
1570470590959,2019-10-07T13.49.50.959,6.240,27.896,-6.631,1.585
1570470590979,2019-10-07T13.49.50.979,6.260,18.140,-8.613,3.186
1570470590999,2019-10-07T13.49.50.999,6.280,7.774,-17.698,4.375
1570470591019,2019-10-07T13.49.51.019,6.300,-4.970,-20.503,8.079
1570470591039,2019-10-07T13.49.51.039,6.320,-22.165,0.503,12.744
1570470591059,2019-10-07T13.49.51.059,6.340,-36.829,14.604,14.329
1570470591079,2019-10-07T13.49.51.079,6.360,-50.244,-2.271,12.256
1570470591099,2019-10-07T13.49.51.099,6.380,-69.223,-35.869,9.832
1570470591119,2019-10-07T13.49.51.119,6.400,-88.521,-48.354,7.500
1570470591139,2019-10-07T13.49.51.139,6.420,-88.598,-71.860,7.058
1570470591159,2019-10-07T13.49.51.159,6.440,-97.027,-90.640,7.607
1570470591179,2019-10-07T13.49.51.179,6.460,-129.390,-82.652,2.774
1570470591199,2019-10-07T13.49.51.199,6.480,-194.101,-48.277,4.466
1570470591219,2019-10-07T13.49.51.219,6.500,-231.814,43.079,15.671
1570470591239,2019-10-07T13.49.51.239,6.520,-246.402,80.701,1.326
1570470591259,2019-10-07T13.49.51.259,6.540,-238.689,-0.549,-15.671
1570470591279,2019-10-07T13.49.51.279,6.560,-204.253,-80.442,-20.015
1570470591299,2019-10-07T13.49.51.299,6.580,-157.149,-69.680,-13.369
1570470591319,2019-10-07T13.49.51.319,6.600,-102.226,1.982,1.753
1570470591339,2019-10-07T13.49.51.339,6.620,-39.924,73.034,20.427
1570470591359,2019-10-07T13.49.51.359,6.640,28.155,102.607,28.674
1570470591379,2019-10-07T13.49.51.379,6.660,87.043,84.741,23.034
1570470591399,2019-10-07T13.49.51.399,6.680,124.909,53.659,16.768
1570470591419,2019-10-07T13.49.51.419,6.700,153.537,48.902,15.884
1570470591439,2019-10-07T13.49.51.439,6.720,171.418,61.601,14.162
1570470591459,2019-10-07T13.49.51.459,6.740,174.238,76.037,13.689
1570470591479,2019-10-07T13.49.51.479,6.760,173.674,71.357,16.006
1570470591499,2019-10-07T13.49.51.499,6.780,173.201,27.393,20.229
1570470591519,2019-10-07T13.49.51.519,6.800,162.774,-13.354,14.192
1570470591539,2019-10-07T13.49.51.539,6.820,126.814,-15.076,8.049
1570470591559,2019-10-07T13.49.51.559,6.840,76.479,-2.210,10.366
1570470591579,2019-10-07T13.49.51.579,6.860,26.067,11.738,17.226
1570470591599,2019-10-07T13.49.51.599,6.880,-27.424,40.686,18.750
1570470591619,2019-10-07T13.49.51.619,6.900,-111.814,81.966,2.149
1570470591639,2019-10-07T13.49.51.639,6.920,-103.933,24.116,-12.210
1570470591659,2019-10-07T13.49.51.659,6.940,1.235,-92.515,-10.183
1570470591679,2019-10-07T13.49.51.679,6.960,44.558,-90.030,-17.012
1570470591699,2019-10-07T13.49.51.699,6.980,28.201,8.034,-10.488
1570470591719,2019-10-07T13.49.51.719,7.000,23.902,51.936,8.491
1570470591739,2019-10-07T13.49.51.739,7.020,24.421,50.442,7.393
1570470591759,2019-10-07T13.49.51.759,7.040,31.128,32.759,-7.927
1570470591779,2019-10-07T13.49.51.779,7.060,43.963,-12.698,-16.387
1570470591799,2019-10-07T13.49.51.799,7.080,50.320,-37.668,-14.466
1570470591819,2019-10-07T13.49.51.819,7.100,47.393,-28.232,-13.369
1570470591839,2019-10-07T13.49.51.839,7.120,46.174,-22.104,-12.104
1570470591859,2019-10-07T13.49.51.859,7.140,50.701,-29.512,-9.649
1570470591879,2019-10-07T13.49.51.879,7.160,53.613,-30.137,-7.195
1570470591899,2019-10-07T13.49.51.899,7.180,52.104,-22.195,-4.451
1570470591919,2019-10-07T13.49.51.919,7.200,51.707,-18.064,-2.927
1570470591939,2019-10-07T13.49.51.939,7.220,51.113,-20.122,-1.829
