-0.0743657675920239,-0.13306235120511026,-0.6961081129647245,9.566904530415687,16.43608480977402,-11.200866762223596,1.5420986481321957,-11.14973869204198,-6.8443582299046515,-230.62301117129888
-0.08357930314336139,-0.145032139579297,-0.29638242784431745,10.07024916342187,18.328409682341377,-11.276912417004583,2.1440104405106797,-12.378697334470399,-13.214264673579809,-243.80362368671746
-0.09149342788867115,-0.1555601111105168,0.08579742342579255,10.236921277555592,19.953176010625242,-11.309074768114861,2.983226692949276,-13.501213165352372,-19.509847920349085,-255.56495578868837
-0.09797559471707076,-0.1645432203190443,0.4505791356055663,10.094406995406773,21.330097990256686,-11.305110812955439,4.026881573458553,-14.546976801402183,-25.607564549568465,-265.6337740392884
-0.10298269833582024,-0.1719550778276422,0.7985940001335803,9.689863189714854,22.490944380919238,-11.269784081327435,5.220393240689618,-15.54789015881051,-31.388294045251087,-273.7930296399923
-0.10655502352525587,-0.17783420540192113,1.1305639502423799,9.086941180214781,23.476654709305006,-11.204710095744854,6.491548570539863,-16.533688061677488,-36.74706956478794,-279.8974370694033
-0.1088100052260875,-0.18227072914943604,1.4469602072505408,8.3615810338486,24.333170614320625,-11.108659974427082,7.756570416863333,-17.526798937456743,-41.601169118682535,-283.88121255973505
-0.10992997979150224,-0.18538912275739644,1.7477775815771688,7.596940190134406,25.106376118596344,-10.97814483402278,8.927514474482962,-18.538050471935843,-45.895826968364986,-285.7581892976311
-0.11014093064090666,-0.18732738808144236,2.0324471252592895,6.877663067988987,25.83689744136891,-10.808180711390147,9.920097934421502,-19.564216522150318,-49.60647484255545,-285.6151779162723
-0.10968495283950519,-0.1882169143578016,2.2998712669967145,6.283621770939165,26.555443733922885,-10.593337657525225,10.661253102591715,-20.587541636024802,-52.73745297856179,-283.5999375610778
-0.10879165900001775,-0.18816820857073963,2.548543261285743,5.8831952574349025,27.279018635934676,-10.32899558367079,11.096023013641798,-21.57711442186357,-55.318262593788475,-279.90543896184204
-0.10765357188444763,-0.18726588833796592,2.7767385291872566,5.726360836968006,28.008391669881043,-10.012370117016847,11.193481954253473,-22.49223521384094,-57.39833243818386,-274.7522300269324
-0.10641005427692357,-0.18557287716026807,2.9827337887539613,5.83834515412739,28.727589028813252,-9.642916619690842,10.951045644755066,-23.28776642275011,-59.040678640057365,-268.3706673776647
-0.10514278159928943,-0.18313960702298981,3.164957233478577,6.214992580581253,29.4061092739891,-9.222092714659004,10.396218352591514,-23.920638884173925,-60.31488249099651,-260.9845791954601
-0.10388180950404396,-0.18001233125365482,3.3220102543855585,6.821100405771585,30.003717714271993,-8.75280713286357,9.584943922143404,-24.3561347074539,-61.29012636681797,-252.79761138276857
-0.10261683785827776,-0.1762372618075662,3.4525807158899826,7.592616499062931,30.476642115498002,-8.238955283601253,8.596299069710884,-24.57279803140526,-62.028963078640714,-243.98312194757085
-0.10130569535398568,-0.17186094327155346,3.555344736267677,8.442828128133348,30.78368859126158,-7.685220493401153,7.5240075442343635,-24.565340224180964,-62.58223195736959,-234.6780708919639
-0.09987506947790986,-0.16692806323952597,3.629000944352674,9.271879925178839,30.891347085166082,-7.097085304975132,6.465826287235053,-24.34520887176421,-62.985601569449926,-224.9809454515058
-0.09822219013193607,-0.16147750140845918,3.672519834463888,9.97840979093919,30.77772131179399,-6.480924899664256,5.5121738429853835,-23.938697955122276,-63.25829872930254,-214.95339825498505
-0.09623243253942808,-0.15553890568032877,3.685547462703542,10.47178203541078,30.43506124339074,-5.844034225122346,4.735564551521525,-23.38281677145684,-63.403868850371346,-204.6249856284022
-0.09380779597914123,-0.1491330124182736,3.66879960409978,10.683452712495395,29.869985661401497,-5.194386809910585,4.182408017975552,-22.71953658989492,-63.41222063371968,-194.00019204034197
-0.09088627999773802,-0.1422767902951664,3.6242741588448215,10.576115288743742,29.100906134362976,-4.5400439064954785,3.8684267509132044,-21.9893904404597,-63.26274713711247,-183.06682179968635
