1.23708,0.57462,1.0614,1.78974,0.877668,-1.651392,0,0,106.8025,164.8675,-145.0925,207.305,-285.6437,285.7925
1.36518,-1.25538,-1.715076,2.037888,1.9947,-0.383568,0,0,93.65125,102.1125,-85.79375,-23.89625,-210.3587,286.6762
-0.879132,-1.338096,0.228384,1.678476,1.9215,-0.147132,0,426,68.845,-73.17625,-25.4275,-120.1375,184.8175,286.6762
-1.667496,-0.741516,0.195444,0.609024,1.323456,2.699616,0,388,15.8725,-259.175,101.325,-120.6012,286.6762,142.8788
-2.79624,0.634644,0.799344,1.722396,-0.255468,0.94428,0,2314,-96.145,-230.3087,114.5813,-101.3337,286.6762,165.305
-2.921412,1.197552,0.144936,2.374608,-1.6104,0.451644,0,2062,-130.2875,-280.07,150.71,13.58,256.9088,150.325
-2.767692,3.427956,0.207888,2.537844,-0.40626,-1.001376,0,2389,-98.97125,-63.79625,129.465,17.5525,156.7038,163.4325
-2.643252,2.83284,-0.06222,2.41194,-1.369572,0.108336,0,2623,13.20375,-56.7175,135.9575,27.64125,44.14375,177.24
-0.61122,1.68726,0.357948,1.693848,-0.94794,0.207888,0,3071,22.14625,-4.725,109.3487,-4.83,-45.71875,160.7813
-0.52338,1.48596,0.66246,1.393728,-0.532164,0.57096,0,3131,5.775,-4.5675,103.25,1.33,24.59625,127.4788
-0.654408,1.411296,0.43188,1.318332,-0.354288,0.838872,0,3167,54.95,9.948751,151.3663,12.80125,28.58625,106.4525
-0.575352,1.519632,0.313296,1.132404,-0.433344,0.558516,0,2926,11.38375,102.9788,175.2888,20.92125,21.39375,90.755
-0.91134,1.80072,0.243756,1.227564,-1.644804,0.335988,0,2591,26.845,74.0425,195.7988,27.85125,87.05375,82.4775
-0.87474,1.890756,0.214476,1.502796,-1.487424,-0.210084,0,2421,38.535,81.80375,208.8363,34.3875,19.87125,63.95375
-0.73932,2.341668,0.238632,1.758264,-1.733376,-0.049044,0,2655,20.0725,41.69375,210.3587,32.76,34.11625,57.28625
-0.748104,2.553216,0.316224,1.486692,-1.897344,0.265716,0,2382,8.91625,9.1,208.7925,44.44125,-5.18,45.9375
-0.176412,2.38266,0.068076,1.371768,-2.08986,0.068076,0,2180,-13.16,7.8225,200.865,49.48125,-41.4575,45.57875
0.330864,2.275056,-0.001464,0.638304,-2.346792,-0.243024,0,1749,-4.2,-12.13625,200.7688,34.2475,-60.165,45.1325
0.582672,2.090592,-0.302316,0.385764,-2.379732,0.042456,0,366,-25.69875,-11.06,199.4738,22.23375,-100.38,43.18125
1.126548,2.041548,-0.488976,-0.002928,-2.526864,0.144204,0,3658,-24.15875,21.42,194.145,37.0125,-72.905,42.63875
1.22244,1.8849,-0.364536,-0.575352,-2.359968,-0.183,0,0,-38.50875,25.34875,181.6237,32.29625,-41.755,49.175
1.532808,1.693848,-0.319152,-0.641964,-2.153544,0.273768,0,0,-61.43375,-1.4175,181.4138,7.9975,0.84,61.83625
1.759728,2.033496,-0.25986,-0.872544,-2.004216,0.276696,0,0,-42.95375,76.23,188.475,30.2925,-1.63625,56.42
1.753872,1.499868,-0.251076,-1.000644,-1.87758,0.305244,0,0,-38.70125,36.5575,175.3938,30.0825,-51.345,65.2225
1.794132,0.859368,-0.43554,-1.20414,-1.843176,0.174216,0,0,5.495,82.94125,173.2587,41.1425,-49.7175,72.6775
1.77144,0.718824,-0.54534,-1.347612,-1.712148,0.188856,0,0,-5.985,26.8275,152.0488,21.4375,-83.1775,81.3925
2.055456,0.581208,-0.570228,-1.630896,-1.483032,-0.00732,0,0,3.43,82.32,152.18,21.39375,-91.25375,94.75375
1.71288,0.093696,-0.4575,-1.719468,-1.209996,0.00366,0,0,9.23125,3.61375,100.66,7.07,-135.03,99.93375
1.787544,-0.038796,-0.387228,-1.567212,-1.034316,0.060024,0,0,-32.12125,-24.22875,69.265,-8.25125,-76.15125,127.26
1.737036,-0.016104,-0.732732,-1.42008,-0.90036,0.223992,0,0,-49.7875,-55.125,45.8325,-13.43125,11.45375,158.3138
1.033584,0.47214,-0.072468,-1.582584,-0.681492,0.261324,0,0,-57.12875,-53.305,10.07125,9.948751,88.4275,170.555
1.527684,0.194712,0.071004,-1.09068,-1.122888,-0.013908,0,0,-63.245,-13.09,-5.38125,10.33375,168.07,191.3712
1.240008,0.187392,0.412116,-1.177788,-1.334436,-0.167628,0,0,-14.8225,-29.42625,-19.2325,26.8275,139.405,200.6025
1.186572,0.2928,0.254004,-1.0431,-1.423008,0.034404,0,0,-7.60375,10.9725,-35.84875,35.56875,179.9613,218.645
0.879864,0.308904,0.006588,-0.996252,-1.241472,0.234972,0,0,-19.95875,1.6625,-48.72,29.8375,142.2838,224.1925
0.467016,0.304512,-0.234972,-1.364448,-1.044564,-0.026352,0,0,-48.09,-72.37125,-53.655,6.44,42.07,239.5488
0.064416,1.27368,-4.086024,-0.540216,-1.004304,0.354288,0,0,-24.5875,-155.5225,-69.965,32.6375,82.17125,235.3663
0.508008,0.214476,0.120048,-0.360876,-1.122888,0.026352,0,0,-46.19125,-8.8725,-106.54,11.0425,18.10375,240.3712
0.518988,0.25986,-0.010248,-0.420168,-0.939156,0.030012,0,0,-56.84875,-61.4425,-113.1462,20.06375,33.36375,210.3062
0.309636,0.50142,0.111264,-0.20496,-0.95526,0.18666,0,0,-55.90375,-58.02125,-125.7288,28.91,125.6588,190.0238
0.264984,1.129476,0.188856,0.251808,-0.913536,0.936228,0,0,-26.97625,18.41,-134.3562,17.815,160.615,172.3925
-0.185928,1.67262,0.22692,0.906948,-1.155096,1.365912,0,0,5.46,50.95125,-147.9538,28.07,134.47,123.7688
-0.770064,2.968992,0.393816,1.538664,-1.457412,0.912072,0,0,27.335,113.925,-158.55,38.64875,134.1463,76.09875
