-0.120048,0.94794,-0.222528,0.2013,-0.993324,-0.066612,0,14,-2.30125,-0.63,-3.59625,-0.42875,2.00375,-0.385
-0.118584,0.9516,-0.224724,0.20496,-0.999912,-0.057828,0,14,-1.8375,-0.39375,-3.40375,-0.35875,1.7325,-0.595
-0.121512,0.953796,-0.231312,0.207888,-0.993324,-0.057096,0,14,-2.10875,-1.47875,-3.59625,-0.16625,1.925,-0.6475
-0.114192,0.952332,-0.2196,0.20496,-0.99186,-0.067344,0,14,-2.24,-1.02375,-3.465,-0.00875,2.21375,-0.6125
-0.117852,0.95526,-0.232776,0.203496,-1.000644,-0.063684,0,14,-2.45875,-0.5075,-3.42125,0.00875,1.56625,-0.595
-0.119316,0.943548,-0.232044,0.194712,-0.996252,-0.070272,0,14,-2.2225,0.14,-3.49125,0.04375,1.61875,-0.7875
-0.119316,0.952332,-0.2379,0.196176,-1.004304,-0.06588,0,14,-2.28375,-0.175,-3.5,0.39375,1.5225,-0.6475
-0.115656,0.947208,-0.21594,0.20862,-0.99552,-0.060024,0,14,-1.89875,-0.76125,-3.395,0.46375,1.5225,-0.875
-0.11712,0.952332,-0.237168,0.20862,-0.99918,-0.062952,0,10,-1.77625,-0.63875,-3.40375,0.4375,2.23125,-0.69125
-0.120048,0.959652,-0.229848,0.21594,-0.993324,-0.064416,0,10,-2.2575,-1.2775,-3.45625,0.1225,2.1525,-0.81375
-0.121512,0.948672,-0.232044,0.210816,-0.991128,-0.0732,0,14,-2.4325,-1.44375,-3.3775,0.32375,2.59875,-0.8575
-0.1281,0.94794,-0.216672,0.20862,-0.994788,-0.072468,0,14,-1.84625,-1.07625,-3.22,2.21375,2.415,-0.735
-0.125172,0.952332,-0.229848,0.202764,-0.997716,-0.071004,0,14,-1.89,-1.19875,-3.115,-0.245,2.37125,-1.0675
-0.13176,0.955992,-0.225456,0.207156,-0.99186,-0.065148,0,14,-2.05625,-1.155,-3.28125,0.02625,1.435,-1.05
-0.119316,0.94794,-0.215208,0.207888,-1.002108,-0.06588,0,14,-2.135,-0.735,-3.0975,0.035,1.26875,-0.945
-0.119316,0.953796,-0.221796,0.210084,-1.005768,-0.06588,0,14,-2.16125,-0.53375,-3.35125,0.0175,1.91625,-1.16375
-0.118584,0.953796,-0.221796,0.203496,-1.001376,-0.075396,0,14,-2.0475,-1.30375,-3.4825,-0.245,2.6075,-1.1375
-0.122976,0.953796,-0.229848,0.196908,-1.000644,-0.063684,0,14,-2.14375,-1.26875,-3.52625,-0.18375,2.28375,-1.155
-0.118584,0.954528,-0.22326,0.2013,-0.993324,-0.056364,0,14,-2.1525,-1.30375,-3.5175,-0.07875,2.30125,-1.37375
-0.125172,0.950136,-0.223992,0.213012,-0.997716,-0.068808,0,14,-2.415,-0.84875,-3.5875,0.14,1.68,-1.33
-0.122244,0.953064,-0.22692,0.207888,-1.005036,-0.062952,0,14,-2.38875,-0.53375,-3.5875,0.0875,1.47,-1.21625
-0.122976,0.955992,-0.22692,0.210816,-1.0065,-0.05856,0,14,-2.17,-0.21,-3.49125,0.35875,1.6275,-1.19875
-0.118584,0.9516,-0.228384,0.199104,-0.996984,-0.066612,0,14,-2.6775,0.175,-3.5525,0.1225,1.5575,-1.21625
