0.973962,1.013364,356,2144,167.8288,-39.96665,89.78931,-57.7902,36.68251,-111.9132
0.973393,1.019672,356,2144,167.8288,-40.26711,89.90589,-57.7902,36.93179,-111.4901
0.972754,1.016308,356,2129,166.3116,-40.05914,89.55873,-58.38462,36.61038,-111.5023
0.97528,1.016511,351,2144,166.7405,-40.10763,89.57362,-58.22578,36.69186,-111.6692
0.971592,1.014344,356,2144,167.1726,-40.02747,89.51143,-58.26395,36.99854,-111.2438
0.973535,1.013638,356,2144,167.1726,-40.13779,90.16436,-58.26395,36.70108,-111.0483
0.972699,1.016543,337,2144,166.4161,-39.97743,89.60612,-58.05734,36.39952,-111.7205
0.973155,1.015816,302,2176,167.3765,-39.95491,89.8407,-58.47373,36.23756,-111.0893
0.972571,1.016963,319,2144,167.5565,-39.8572,89.70975,-58.12904,36.28823,-111.651
0.974609,1.015628,351,2144,167.5565,-39.79927,89.71995,-58.12904,36.37772,-111.1744
0.963731,1.016088,356,2144,168.3759,-39.23582,90.01405,-58.10384,36.66247,-111.4073
0.973123,1.013871,362,2144,167.8969,-39.97521,89.8969,-58.28646,36.60533,-111.7815
0.972786,1.015822,379,2176,167.8338,-40.24084,89.70818,-58.33,36.97023,-111.9302
0.971035,1.017505,394,2176,167.8338,-40.12093,89.36926,-58.33,37.30805,-111.6787
0.97299,1.017712,405,2144,167.2836,-40.27776,89.24194,-58.31152,37.29053,-111.2467
0.972751,1.014156,415,2176,168.2798,-40.36037,89.66994,-58.24713,36.98067,-110.7575
0.974799,1.017426,430,2144,168.2798,-40.371,89.3176,-58.08125,37.13888,-111.3701
0.973443,1.018297,433,2144,167.8504,-40.31635,89.35017,-58.08125,37.01145,-111.3872
0.97418,1.016593,437,2176,167.0307,-40.04019,89.40953,-58.4582,36.9762,-111.8078
0.970518,1.016688,443,2176,167.6993,-40.03839,89.91063,-58.40285,36.95929,-112.0371
0.972339,1.01303,447,2144,167.6993,-40.23018,89.49152,-58.15334,36.8689,-111.6332
0.969801,1.012582,447,2176,167.4359,-40.24377,89.61756,-58.15334,36.87066,-111.4954
0.973672,1.014991,447,2176,167.2138,-40.24379,89.38394,-57.60018,36.88918,-111.5352
0.970135,1.013388,452,2144,167.8362,-40.0715,89.59983,-57.78301,36.60844,-111.3913
0.974825,1.018512,447,2176,167.8362,-40.05517,89.83138,-58.13387,36.96365,-111.673
0.975439,1.024619,469,2176,167.0659,-40.04826,89.99532,-58.13387,37.35657,-111.646
0.963531,1.015839,462,2144,167.4351,-39.22679,89.85484,-58.45612,36.47158,-111.192
0.974273,1.017568,469,2176,167.4351,-40.17157,89.6479,-58.29353,36.45512,-111.3558
0.975145,1.016893,462,2176,166.7543,-39.9271,89.86446,-58.49258,36.32952,-111.2017
0.973566,1.015155,462,2144,166.8769,-39.93933,90,-58.49258,36.30333,-111.4111
