1.504992,1.00284,-0.041724,-0.174948,-1.225368,0.251076,0,4,14.875,-43.89875,-8.74125,-18.6025,-17.3775,42.14875
1.433256,1.041636,-0.106872,0.171288,-1.338828,0.148596,0,4,38.99,-31.0975,-1.295,-17.24625,17.6225,89.8625
1.144116,1.059204,-0.225456,0.363072,-1.188768,-0.31842,0,4,40.06625,-7.21875,0.37625,-19.38125,66.7975,130.1738
0.608292,0.97722,-0.291336,0.185196,-1.021872,-0.931104,0,4,32.83875,6.18625,1.65375,16.19625,87.68375,148.7325
-0.092964,0.94062,-0.42456,-0.228384,-1.139724,-0.715896,0,4,27.81625,8.636251,12.6875,34.2125,39.48,122.2463
-0.661728,0.993324,-0.546072,-0.52704,-1.595028,0.107604,0,4,30.3625,-9.23125,29.51375,-5.73125,7.04375,77.56
-0.61122,1.163148,-0.308172,-0.244488,-1.53354,0.30744,0,4,41.15125,-26.71375,42.3675,-30.1,24.28125,52.05375
-0.687348,1.341024,-0.139812,0.010248,-0.99186,-0.215208,0,4,11.48875,-33.95,40.25875,-1.07625,-0.735,61.9675
-0.527772,1.047492,-0.154452,0.24522,-0.939888,-0.857904,0,4,-13.6675,4.7425,35.35,42.67375,-17.38625,83.64125
0.013176,0.824964,-0.183,0.262056,-1.136064,-0.553392,0,4,-19.97625,33.3725,21.76125,30.59,-48.64125,109.0863
0.433344,0.807396,-0.165432,0.160308,-1.234152,0.019764,0,4,-28.07875,45.395,12.5125,0.91875,-64.91625,103.7487
0.554856,0.932568,-0.25254,0.108336,-1.181448,0.645624,0,4,-39.725,54.39875,18.1125,-24.605,-51.89625,90.825
0.460428,1.197552,-0.207156,0.228384,-1.020408,1.074576,0,4,-33.5825,37.7125,30.7475,-20.72,-35.76125,79.45875
0.247416,1.39812,0.115656,0.496296,-1.037244,1.0065,0,4,-10.73625,25.76,40.25875,-12.17125,-38.6925,89.36375
-0.053436,1.466196,0.46116,0.480924,-0.968436,0.425292,0,4,12.34625,24.21125,41.29125,-9.1175,-24.24625,93.31875
-0.142008,1.356396,0.572424,0.342576,-0.972096,0.019032,0,4,24.49125,4.725,53.52375,6.16,10.10625,86.16125
-0.15738,1.089216,0.278892,0.222528,-0.939156,0.246684,0,4,26.39,-43.6275,44.0825,-17.38625,57.72375,58.59875
-0.038796,0.815448,0.030012,0.302316,-0.84546,0.32574,0,91,43.54875,-34.67625,55.72875,-32.515,113.12,47.50375
-0.126636,0.733464,0.09516,0.403332,-0.718092,0.035136,0,100,29.3125,-28.735,59.17625,-30.05625,131.25,43.47
-0.217404,0.774456,0.022692,0.447252,-0.855708,-0.243756,0,874,21.63,-24.745,72.35375,-0.77,116.4538,49.3675
-0.193248,0.895236,-0.142008,0.448716,-0.996252,-0.228384,0,3295,12.11875,-58.59875,78.2775,7.0175,97.30875,53.9
-0.199836,0.917928,-0.228384,0.434076,-1.049688,-0.16104,0,1471,19.0925,-62.2125,78.61,-6.2825,62.78125,52.75375
-0.15738,0.969168,-0.144204,0.408456,-1.040904,-0.071736,0,2879,14.65625,-58.8875,85.02375,-7.28875,31.84125,50.23375
-0.210084,0.97356,-0.09882,0.288408,-1.001376,0.086376,0,3424,-3.03625,-48.88625,82.24125,2.86125,19.25875,50.14625
-0.141276,0.94062,-0.028548,0.172752,-1.016016,0.247416,0,511,5.5125,-18.0775,89.53875,-1.47,-7.0175,48.23
-0.16104,0.96624,0.002928,0.128832,-1.01748,0.287676,0,799,7.21,-1.1375,91.42,-2.065,-31.10625,45.75375
-0.13176,0.958188,0.024156,-0.006588,-0.998448,0.38064,0,1380,-3.50875,0.3325,83.0025,5.34625,-12.32,42.97125
