0.981105,0.968761,21,14,-134.1094,-10.18851,-103.9976,82.44324,-9.989874,94.95895
0.98329,0.967339,21,14,-134.0766,-9.635225,-103.7451,82.44324,-11.12203,96.2056
0.987945,0.977437,21,14,-134.0766,-9.410046,-104.6277,85.72224,-11.07491,95.89477
0.994902,0.976721,21,14,-133.9401,-9.322298,-104.9869,82.98776,-10.93002,95.2261
0.995845,0.971496,21,14,-134.1862,-9.612262,-104.8711,82.98776,-10.60132,95.35514
0.988542,0.970841,21,14,-134.4505,-9.028228,-104.2846,83.4226,-11.18414,95.27716
0.986921,0.969833,21,14,-134.4505,-8.537913,-103.7983,84.19491,-11.94265,96.49313
0.98507,0.972904,21,14,-134.3149,-7.994762,-104.4334,85.25409,-12.10273,95.61189
0.989745,0.980633,21,14,-133.7622,-7.596785,-104.7067,85.25409,-12.37419,95.73093
0.995029,0.972889,21,14,-134.3594,-7.71568,-104.9243,84.53735,-11.76878,95.71936
0.992066,0.969035,21,14,-134.4662,-8.432749,-104.9087,85.01866,-11.42227,96.4048
0.986123,0.971802,21,14,-134.4662,-8.512616,-104.8481,84.05435,-11.44434,95.78179
0.989817,0.969771,21,14,-134.445,-8.380668,-104.8785,84.05435,-11.51644,95.80282
0.994841,0.973353,21,14,-134.3713,-8.057637,-104.8848,86.01495,-11.18418,95.85191
0.993188,0.973733,21,14,-134.3713,-8.46585,-104.4772,83.9264,-12.04455,95.52106
0.988278,0.972214,21,14,-134.3725,-8.136509,-104.1584,83.9264,-12.24752,96.20329
0.990208,0.9749,21,14,-134.4799,-7.803348,-104.9945,84.83991,-12.31599,96.42772
0.995745,0.97865,21,14,-133.63,-7.763236,-105.7084,84.80298,-12.35578,95.74952
0.998679,0.993437,21,14,-133.63,-7.66612,-105.0897,85.67934,-11.83454,95.32037
0.999141,0.977034,21,14,-133.8287,-7.849667,-104.0714,85.67934,-12.18251,95.58241
0.99516,0.977861,21,14,-134.0497,-7.704024,-104.2847,85.0875,-12.62949,96.43808
0.989476,0.974283,21,14,-133.5555,-7.613115,-104.5825,84.35757,-12.28719,95.80338
0.987387,0.966051,21,14,-133.5555,-7.77934,-104.369,83.79529,-11.59464,95.62644
0.985546,0.965993,21,14,-133.6346,-7.883452,-104.2264,83.79529,-11.12298,95.13968
0.98817,0.967951,21,14,-133.7192,-8.516311,-104.6504,85.11164,-10.88318,96.04499
0.987111,0.970989,21,14,-133.4413,-8.421698,-104.5111,84.4499,-11.67082,95.34451
0.982496,0.975049,21,14,-133.4413,-8.52989,-104.1654,84.4499,-11.74599,96.03372
0.995895,0.972992,21,14,-134.1856,-8.453311,-105.13,82.77273,-11.82623,95.98557
1.000852,0.977314,21,14,-133.7184,-8.736038,-105.9852,84.51372,-11.7403,96.42006
0.993121,0.979743,21,14,-133.7284,-8.95419,-105.4379,84.49651,-11.09577,96.36388
0.993484,0.972795,21,14,-133.7882,-8.904596,-104.9319,84.34455,-11.54982,96.23895
0.984913,0.971853,21,14,-133.7882,-8.19676,-105.1328,84.34455,-11.56117,96.07914
0.993812,0.967553,21,14,-133.7235,-8.211689,-104.7998,84.5102,-11.59114,95.85479
0.993853,0.97463,21,14,-133.8246,-8.23622,-105.2342,82.91275,-11.96731,95.95279
0.989369,0.971602,21,14,-133.9467,-8.430905,-104.8504,82.91275,-11.14593,95.78064
0.987395,0.966999,27,17,-133.9467,-8.476512,-104.5718,83.76709,-11.12231,95.54126
0.989787,0.972091,27,17,-133.9479,-8.10975,-104.4299,82.81483,-11.38221,95.92627
0.98841,0.969542,21,14,-133.8474,-8.185424,-104.7337,83.8634,-11.40518,96.47137
0.984682,0.971177,21,14,-133.8076,-8.048115,-105.2161,83.8634,-11.42978,96.36493
0.988933,0.967666,21,14,-133.8076,-7.699335,-105.2248,83.07401,-11.98826,96.55344
0.991136,0.969813,21,14,-133.6643,-6.967495,-105.6399,83.70786,-12.36316,95.85046
0.995348,0.976253,21,14,-133.8178,-5.906054,-105.2238,83.70786,-14.02306,97.59415
0.994697,0.977002,21,14,-133.8178,-5.48267,-106.0143,84.27149,-14.33308,97.53169
1.007852,0.994805,21,14,-133.324,-5.066139,-106.064,84.81718,-13.74548,96.48079
1.02067,0.993431,21,14,-133.6948,-6.964969,-105.8923,84.11221,-12.43917,97.31538
1.020179,0.990729,21,14,-133.4421,-8.025725,-106.6754,84.11221,-11.91062,96.83031
1.014986,0.985581,21,14,-133.4421,-8.376706,-106.2992,83.78629,-12.16594,96.7412
0.995167,0.977491,21,14,-133.7185,-8.381433,-105.2856,83.82946,-13.40504,96.29066
0.996338,0.971119,21,14,-133.615,-6.394113,-105.5851,85.2148,-13.81316,96.47362
1.004394,0.97926,21,14,-134.0016,-5.066159,-106.0481,85.2148,-14.22934,96.65736
1.010046,0.98401,21,14,-134.0016,-5.117638,-105.7874,83.76688,-13.55925,96.90386
1.00689,0.981912,27,14,-133.4032,-5.464895,-105.3658,82.61438,-13.10954,96.71069
0.998883,0.966084,21,14,-133.6642,-6.194705,-104.4998,82.41637,-11.91203,96.05274
0.984264,0.965765,21,14,-133.2489,-6.980607,-104.5959,82.41637,-11.51686,96.01636
0.982884,0.968559,27,17,-133.2489,-7.718303,-104.8161,83.61625,-11.24026,95.9339
0.994022,0.990381,27,17,-133.8902,-8.341406,-104.9818,83.12428,-10.98947,95.29565
0.994752,0.972059,21,14,-133.5264,-9.640745,-104.5428,83.12428,-10.27338,95.60333
0.988178,0.965898,21,14,-133.2665,-9.985502,-104.0493,81.48492,-10.14475,95.10524
0.980724,0.965213,27,14,-133.2665,-9.902962,-103.551,82.33679,-9.652123,94.59618
0.976187,0.961834,27,14,-133.5065,-9.607945,-103.4162,82.81498,-9.61632,94.56011
0.979638,0.970724,21,14,-133.4983,-9.628058,-103.0901,82.81498,-9.991398,94.44637
0.980702,0.969925,21,14,-133.1192,-9.823611,-102.7458,81.37585,-9.791221,94.88026
0.981419,0.968042,21,14,-133.1192,-10.69579,-102.7088,81.92037,-9.041883,94.50133
0.981669,0.966656,21,14,-133.373,-10.95402,-102.8506,81.92037,-8.487906,94.44974
0.983622,0.967205,21,14,-133.9856,-11.33761,-103.3665,81.46146,-8.621913,93.9174
0.987039,0.970298,21,14,-132.8938,-11.40258,-104.0213,81.61353,-8.699878,94.81569
0.986658,0.959009,21,14,-132.8938,-11.84464,-103.9414,82.19429,-9.456442,96.10028
0.978865,0.964662,21,14,-133.6939,-10.78945,-103.7735,82.19429,-8.344425,96.03488
0.982841,0.973226,21,14,-133.2817,-11.1727,-104.0934,82.09759,-7.719256,94.77839
0.987465,0.970863,21,14,-133.7579,-11.67213,-104.9023,81.99359,-7.498449,94.90054
0.989489,0.972948,21,14,-133.7579,-12.51847,-104.7734,82.09034,-7.00068,94.69211
0.989296,0.967789,21,14,-133.1481,-12.79613,-104.4483,82.09034,-7.136442,94.40456
0.990149,0.970072,21,14,-133.8171,-12.38708,-104.1213,82.04235,-7.373797,93.94119
0.985526,0.969104,21,14,-134.0197,-12.63504,-103.8282,80.17016,-7.032225,94.71838
0.982367,0.970597,21,14,-134.0197,-12.78942,-103.5142,80.17016,-7.072148,94.48581
0.983867,0.96881,21,14,-133.1763,-12.63121,-103.4023,80.39957,-7.150701,94.40736
0.989932,0.969639,21,14,-133.6934,-11.44805,-103.9113,81.10223,-7.81711,93.92879
0.990168,0.974325,21,14,-133.9284,-11.39487,-104.1428,82.47346,-8.163229,94.72362
0.980552,0.971135,21,14,-133.9284,-10.93035,-104.0178,82.47346,-9.078445,96.12728
