0.99394,0.972976,10,10,-118.8024,-1.572007,-97.85848,125.7698,-17.61157,91.58685
0.996686,0.972867,10,10,-118.8024,-1.518563,-98.73336,125.7698,-17.26717,92.1637
1.00643,0.98442,4,10,-118.669,-1.691456,-98.78948,125.8302,-16.89123,92.42364
1.009224,0.9822,4,10,-118.6779,-2.085245,-98.36044,126.3418,-17.42594,92.66759
1.011754,0.975624,4,10,-118.8805,-2.418825,-99.66809,125.8316,-16.58036,92.68471
1.004622,0.97799,4,10,-118.8805,-2.836514,-99.2745,125.8316,-16.12201,92.45222
0.998472,0.969167,4,10,-119.1227,-3.33776,-99.36144,125.0383,-16.2165,92.6938
0.987754,0.970407,10,10,-119.1913,-3.891663,-98.87343,126.4404,-15.49137,93.23083
0.994411,0.97445,4,10,-119.1182,-3.597888,-98.84978,126.007,-16.60466,93.03305
0.996743,0.975112,10,10,-119.1182,-3.582431,-99.63675,126.007,-17.2562,93.33847
0.977845,0.972114,10,10,-118.6983,-4.052982,-99.60488,125.3286,-16.29705,93.20808
0.995037,0.97209,4,10,-119.004,-3.849056,-98.31979,126.0138,-16.37989,93.08192
0.97957,0.967337,4,10,-119.0603,-4.858213,-98.76413,127.0449,-15.37683,92.2039
0.995412,0.973742,4,10,-119.0603,-5.210707,-98.90298,127.0449,-15.49285,92.06017
1.004372,0.982765,10,10,-119.2052,-4.996405,-98.509,126.588,-16.79049,93.39351
1.00104,0.975576,4,10,-119.1957,-4.603141,-98.77705,126.772,-15.81269,93.25604
0.989453,0.969044,4,10,-119.3633,-4.713868,-98.64539,126.772,-15.34907,92.95224
0.990289,0.960737,10,10,-119.3633,-4.996786,-99.12218,127.5232,-15.25496,92.92737
0.994599,0.96554,10,10,-119.232,-5.12677,-99.52032,127.0831,-15.15473,93.00904
0.989547,0.965605,4,10,-119.2823,-5.223942,-99.58885,126.4712,-15.1612,93.25305
0.986381,0.962499,4,10,-119.0357,-5.002402,-99.11908,126.4712,-15.41084,92.89024
